t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.03174,-4.11045,-0.981353,-4.10405,-0.984251,1.00004,2.01095,0.0149127,0.00155126,-0.904998
0.02,1.0,2.0308,-4.10991,-0.981086,-4.1024,-0.983492,1.00019,2.00205,0.0126664,0.0155354,-0.900469
0.03,1.0,2.02749,-4.10428,-0.979804,-4.09545,-0.982031,1.00035,1.99313,0.0101176,0.0161901,-0.894273
0.04,1.0,2.02217,-4.09467,-0.977608,-4.08613,-0.979532,1.00052,1.98412,0.00841634,0.0204051,-0.912269
0.05,1.0,2.01586,-4.08268,-0.974867,-4.07428,-0.976623,1.00069,1.9748,0.00697482,0.0195018,-0.960888
0.06,1.0,2.00968,-4.06949,-0.971866,-4.05838,-0.973618,1.00077,1.96508,0.00524622,0.000210108,-0.987264
0.07,1.0,2.00356,-4.0552,-0.968627,-4.04525,-0.970122,1.00075,1.9552,0.00338059,-0.01516,-0.984445
0.08,1.0,1.99755,-4.03907,-0.964979,-4.02887,-0.966408,1.00069,1.94563,0.00131114,-2.42334e-05,-0.918362
0.09,1.0,1.99233,-4.02114,-0.960916,-4.00949,-0.962265,1.00075,1.93668,0.000350942,-0.00298077,-0.860899
0.1,1.0,1.99015,-4.0002,-0.956127,-3.98915,-0.957281,1.0007,1.9282,0.000163404,-0.00481051,-0.825979
0.11,1.0,1.98805,-3.98106,-0.951755,-3.96933,-0.952826,1.00077,1.91964,6.63736e-05,0.00933927,-0.885309
0.12,1.0,1.98064,-3.95978,-0.946906,-3.94817,-0.947945,1.00089,1.91032,7.2062e-05,0.0184571,-0.994646
0.13,1.0,1.97656,-3.93662,-0.941639,-3.92382,-0.942539,1.00109,1.89987,2.34459e-05,0.0289724,-1.11655
0.14,1.0,1.97706,-3.91234,-0.936069,-3.89864,-0.936956,1.00133,1.88851,3.49313e-05,0.0301872,-1.16571
0.15,1.0,1.98241,-3.88966,-0.930852,-3.87751,-0.931745,1.00158,1.87693,1.04652e-05,0.0189121,-1.14971
0.16,2.0,1.98067,-3.86806,-0.925916,-3.8556,-0.927057,1.0018,1.8658,1.90074e-06,0.017196,-1.0628
0.17,1.0,1.97445,-3.8458,-0.92092,-3.83318,-0.921747,1.00194,1.85544,7.52766e-06,0.0167568,-1.00347
0.18,1.0,1.97162,-3.82224,-0.915619,-3.80833,-0.916365,1.00213,1.8455,1.32692e-06,0.0190796,-0.982334
0.19,2.0,1.96875,-3.79883,-0.910334,-3.78561,-0.911576,1.00232,1.83554,3.76731e-06,0.0212739,-1.00868
0.2,3.0,1.97444,-3.77553,-0.905056,-3.76217,-0.906107,1.00253,1.82535,5.45401e-06,0.021856,-1.02523
0.21,3.0,1.98102,-3.74943,-0.899009,-3.73611,-0.899942,1.00278,1.81513,5.88433e-06,0.0247054,-1.01899
0.22,3.0,1.98079,-3.72001,-0.892145,-3.70626,-0.893024,1.00303,1.80497,5.4163e-06,0.0291107,-1.01503
0.23,5.0,1.97482,-3.6883,-0.884746,-3.67476,-0.886069,1.0033,1.79482,4.80929e-06,0.0315076,-1.01268
0.24,4.0,1.96118,-3.65709,-0.877397,-3.64297,-0.8787,1.00368,1.7848,5.978e-07,0.0385839,-0.98451
0.25,5.0,1.93942,-3.62837,-0.870684,-3.61485,-0.871872,1.00409,1.77516,1.95034e-06,0.0457251,-0.935993
0.26,4.0,1.92082,-3.59965,-0.863894,-3.5859,-0.865273,1.00456,1.76591,1.62574e-06,0.0491375,-0.909243
0.27,5.0,1.91023,-3.56906,-0.856636,-3.55516,-0.857893,1.00511,1.75675,1.38827e-06,0.055068,-0.926267
0.28,5.0,1.89484,-3.53484,-0.848586,-3.52311,-0.849953,1.0057,1.74733,6.25195e-07,0.0604131,-0.954087
0.29,4.0,1.8897,-3.49871,-0.840032,-3.48672,-0.841489,1.00632,1.73777,1.21831e-06,0.0653116,-0.95624
0.3,4.0,1.8787,-3.46007,-0.830781,-3.44952,-0.832551,1.00698,1.72826,2.07688e-06,0.0709665,-0.944627
0.31,3.0,1.86528,-3.41956,-0.82111,-3.40801,-0.82277,1.00772,1.71882,1.37004e-06,0.0714918,-0.949074
0.32,3.0,1.84822,-3.37956,-0.811596,-3.36672,-0.8132,1.00853,1.70923,1.04752e-06,0.0797442,-0.969289
0.33,3.0,1.82641,-3.34293,-0.802925,-3.33126,-0.804203,1.0094,1.69949,1.31925e-06,0.0888632,-0.979541
0.34,3.0,1.80585,-3.31002,-0.79515,-3.29712,-0.796444,1.0183,1.68968,1.14626e-06,1.19774,-0.983383
0.35,3.0,1.78769,-3.2786,-0.787694,-3.26732,-0.789225,1.02974,1.67984,9.04373e-07,1.0817,-0.987851
0.36,4.0,1.77187,-3.24663,-0.780064,-3.23461,-0.781462,1.04177,1.66995,1.52902e-06,1.19223,-0.990702
0.37,4.0,1.76033,-3.21795,-0.77322,-3.20504,-0.77467,1.05291,1.66007,7.44234e-07,1.04518,-0.985875
0.38,4.0,1.74658,-3.18785,-0.766108,-3.17666,-0.767712,1.06403,1.65028,8.97432e-07,1.10561,-0.969179
0.39,4.0,1.73086,-3.15948,-0.759409,-3.1487,-0.761283,1.07463,1.64066,1.00367e-06,1.05003,-0.956282
0.4,5.0,1.72184,-3.13509,-0.753669,-3.12556,-0.75512,1.08548,1.63112,1.4271e-06,1.1182,-0.948566
0.41,4.0,1.71044,-3.107,-0.747039,-3.09715,-0.748689,1.09625,1.62162,1.05715e-06,1.01561,-0.950872
0.42,5.0,1.70002,-3.07662,-0.739849,-3.06703,-0.741605,1.10682,1.6121,1.0895e-06,0.926664,-0.953226
0.43,4.0,1.68837,-3.04326,-0.731915,-3.03381,-0.733401,1.11661,1.60254,1.3073e-06,1.1958,-0.959408
0.44,4.0,1.67765,-3.00857,-0.723655,-2.99789,-0.724799,1.12819,1.59291,1.40632e-06,1.22691,-0.968448
0.45,4.0,1.66536,-2.97445,-0.71553,-2.96488,-0.717043,1.14135,1.58317,1.41175e-06,1.24837,-0.982653
0.46,4.0,1.65352,-2.94358,-0.708155,-2.93427,-0.710034,1.15454,1.5733,1.47375e-06,1.4053,-0.994957
0.47,4.0,1.64227,-2.91589,-0.701507,-2.90356,-0.702908,1.16766,1.56332,8.04165e-07,1.33285,-1.00497
0.48,4.0,1.63235,-2.89177,-0.69589,-2.88136,-0.696893,1.18005,1.55327,9.61933e-07,1.24584,-1.00669
0.49,3.0,1.62419,-2.86891,-0.690703,-2.85851,-0.691673,1.19182,1.54325,7.98118e-07,1.16599,-0.996891
0.5,3.0,1.61969,-2.85094,-0.686506,-2.84261,-0.68798,1.20317,1.53336,7.588e-07,1.14757,-0.980055
0.51,3.0,1.62047,-2.83554,-0.682845,-2.82494,-0.684183,1.21331,1.52366,7.677e-07,0.912766,-0.956163
0.52,2.0,1.62689,-2.81495,-0.678098,-2.8042,-0.679068,1.29766,1.51416,2.08754e-07,-0.25099,-0.940296
0.53,2.0,1.63197,-2.796,-0.673779,-2.78655,-0.674849,1.29739,1.50483,3.09587e-07,0.20964,-0.925263
0.54,2.0,1.62403,-2.76107,-0.665566,-2.75248,-0.666656,1.30184,1.49559,4.86987e-07,0.872369,-0.921605
0.55,3.0,1.60799,-2.71576,-0.654702,-2.70653,-0.656135,1.27872,1.48638,7.47941e-07,2.0643,-0.921144
0.56,3.0,1.59826,-2.67288,-0.644384,-2.66483,-0.645907,1.29754,1.47715,1.04788e-06,1.60601,-0.923927
0.57,4.0,1.58902,-2.62718,-0.633448,-2.61868,-0.63459,1.31314,1.46792,5.51455e-07,1.34616,-0.923456
0.58,3.0,1.58264,-2.5893,-0.624383,-2.58128,-0.625718,1.32389,1.45869,8.42747e-07,1.16231,-0.923178
0.59,3.0,1.57803,-2.55463,-0.616088,-2.54637,-0.617629,1.33611,1.44947,7.9487e-07,1.30672,-0.919762
0.6,3.0,1.57629,-2.51908,-0.607572,-2.50943,-0.608489,1.34902,1.44029,9.66099e-07,1.3162,-0.915641
0.61,3.0,1.5753,-2.48936,-0.600476,-2.4823,-0.601649,1.36201,1.43116,7.73765e-07,1.24057,-0.911102
0.62,3.0,1.57791,-2.46071,-0.593601,-2.4521,-0.594916,1.37391,1.42207,6.10917e-07,1.19901,-0.907001
0.63,3.0,1.57437,-2.43549,-0.587574,-2.42671,-0.588716,1.38546,1.41302,9.45368e-07,1.19765,-0.904144
0.64,4.0,1.57493,-2.41211,-0.581943,-2.40421,-0.583353,1.39687,1.40399,8.02954e-07,1.17307,-0.902395
0.65,3.0,1.57107,-2.39144,-0.576985,-2.3832,-0.578431,1.40804,1.39497,5.86697e-07,1.12676,-0.90217
0.66,4.0,1.56348,-2.36845,-0.571437,-2.36271,-0.57327,1.41878,1.38595,9.62307e-07,1.05268,-0.901385
0.67,4.0,1.55877,-2.34342,-0.565387,-2.33959,-0.567408,1.42883,1.37695,6.78104e-07,0.9614,-0.899897
0.68,4.0,1.53316,-2.3181,-0.55931,-2.31449,-0.561373,1.43822,1.36796,5.9149e-07,0.820261,-0.89701
0.69,4.0,1.51069,-2.2909,-0.55277,-2.28774,-0.55494,1.44647,1.35902,1.00341e-06,0.763392,-0.892718
0.7,4.0,1.4976,-2.26471,-0.546494,-2.26123,-0.548816,1.45393,1.35011,6.93725e-07,0.695576,-0.888748
0.71,4.0,1.48476,-2.23783,-0.540054,-2.23579,-0.542557,1.46075,1.34124,4.70507e-07,0.626099,-0.88494
0.72,4.0,1.47572,-2.21088,-0.533593,-2.20939,-0.536193,1.46714,1.33241,5.35701e-07,0.622604,-0.882044
0.73,4.0,1.46815,-2.18307,-0.526938,-2.1817,-0.529453,1.47335,1.32361,9.13587e-07,0.606286,-0.878779
0.74,4.0,1.45478,-2.15424,-0.520051,-2.15245,-0.52252,1.47957,1.31484,9.06884e-07,0.631101,-0.875517
0.75,4.0,1.44537,-2.12328,-0.512653,-2.12224,-0.515173,1.48612,1.30611,5.14128e-07,0.687332,-0.871138
0.76,4.0,1.44,-2.09204,-0.50519,-2.09151,-0.507855,1.49303,1.29742,5.47315e-07,0.702102,-0.865058
0.77,4.0,1.42857,-2.06188,-0.497985,-2.06098,-0.500509,1.50039,1.28881,9.05788e-07,0.740318,-0.857769
0.78,4.0,1.41763,-2.03127,-0.490674,-2.02936,-0.492826,1.50815,1.28027,7.59664e-07,0.819236,-0.849743
0.79,4.0,1.41233,-2.00057,-0.48333,-1.99952,-0.485705,1.51634,1.27181,4.77834e-07,0.846634,-0.842137
0.8,4.0,1.40044,-1.97255,-0.47663,-1.97149,-0.478775,1.52484,1.26342,5.33465e-07,0.87604,-0.835151
0.81,4.0,1.39314,-1.94507,-0.470042,-1.94399,-0.47199,1.53353,1.25509,8.96488e-07,0.879188,-0.82885
0.82,4.0,1.38723,-1.91758,-0.463459,-1.91693,-0.465885,1.5421,1.24682,6.7554e-07,0.83619,-0.825603
0.83,4.0,1.37786,-1.89221,-0.457383,-1.89083,-0.459451,1.5502,1.23857,4.75463e-07,0.777817,-0.825813
0.84,4.0,1.37138,-1.86559,-0.450991,-1.86376,-0.453171,1.55768,1.23028,5.1122e-07,0.710419,-0.831411
0.85,4.0,1.36679,-1.83863,-0.444519,-1.83863,-0.446989,1.56467,1.22194,8.65019e-07,0.676765,-0.839174
0.86,4.0,1.35772,-1.81322,-0.438417,-1.81191,-0.44037,1.57171,1.21352,7.05802e-07,0.688317,-0.847156
0.87,4.0,1.35049,-1.78776,-0.432293,-1.78699,-0.434385,1.5785,1.20503,5.79051e-07,0.665674,-0.853078
