t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.0304,-4.10965,-0.981277,-4.1028,-0.984066,1.00003,2.01091,0.0149346,-0.000982638,-0.907694
0.02,1.0,2.02898,-4.10932,-0.980945,-4.10093,-0.983136,1.00016,2.00188,0.0127177,0.0046427,-0.90872
0.03,1.0,2.02521,-4.10324,-0.979555,-4.09313,-0.981474,1.00032,1.99277,0.0102013,0.00771584,-0.915928
0.04,1.0,2.01937,-4.09343,-0.97731,-4.08302,-0.978872,1.00049,1.98348,0.00852596,0.00981191,-0.942395
0.05,1.0,2.01272,-4.08125,-0.974522,-4.07094,-0.975826,1.00066,1.97392,0.00712855,0.0124009,-0.966732
0.06,1.0,2.00602,-4.06761,-0.971409,-4.05404,-0.972622,1.00076,1.96419,0.00541734,0.00823191,-0.976607
0.07,1.0,1.99924,-4.05275,-0.968032,-4.04037,-0.968971,1.00078,1.9544,0.00372995,0.00264313,-0.980629
0.08,1.0,1.99249,-4.03617,-0.96427,-4.02336,-0.96507,1.00075,1.94458,0.00168892,-0.0018609,-0.985234
0.09,1.0,1.98597,-4.01761,-0.960055,-4.00307,-0.960758,1.00075,1.9347,0.000398924,0.000351077,-0.988207
0.1,1.0,1.98122,-3.99539,-0.954969,-3.98121,-0.955478,1.00072,1.92482,0.000224342,0.00431099,-0.988016
0.11,1.0,1.97951,-3.97566,-0.950452,-3.96107,-0.950816,1.00077,1.91494,3.77477e-05,0.00713633,-0.988118
0.12,1.0,1.9721,-3.95324,-0.945325,-3.93851,-0.945661,1.00086,1.90506,9.74758e-05,0.0124247,-0.987461
0.13,2.0,1.96641,-3.92977,-0.939956,-3.91436,-0.940287,1.00098,1.89519,2.42049e-05,0.0163597,-0.98593
0.14,1.0,1.96707,-3.90594,-0.934479,-3.88958,-0.934674,1.00117,1.88533,4.04196e-05,0.0196042,-0.985307
0.15,1.0,1.96087,-3.88226,-0.929047,-3.86751,-0.929259,1.00134,1.87548,1.38703e-05,0.0208241,-0.984805
0.16,2.0,1.95597,-3.86056,-0.924126,-3.84536,-0.924466,1.00158,1.86564,2.33622e-06,0.0224574,-0.983438
0.17,2.0,1.95325,-3.83559,-0.918437,-3.82004,-0.918717,1.0018,1.8558,8.97447e-06,0.0242296,-0.982447
0.18,2.0,1.95126,-3.81386,-0.91352,-3.79824,-0.913926,1.00205,1.84598,2.88222e-06,0.0255589,-0.982003
