t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.03154,-4.11027,-0.981347,-4.10383,-0.984234,1.00004,2.01095,0.014913,0.000937653,-0.905674
0.02,1.0,2.03059,-4.10985,-0.981073,-4.10224,-0.983453,1.00018,2.00202,0.0126667,0.0145465,-0.901478
0.03,1.0,2.02722,-4.1042,-0.979786,-4.09522,-0.981974,1.00034,1.99307,0.0101199,0.0155951,-0.899171
0.04,1.0,2.02184,-4.09458,-0.977587,-4.08583,-0.979458,1.00051,1.98401,0.00841008,0.0183691,-0.916537
0.05,1.0,2.01547,-4.08258,-0.974842,-4.07388,-0.976534,1.00067,1.97465,0.00697086,0.0172565,-0.959859
0.06,1.0,2.00922,-4.06934,-0.97183,-4.05789,-0.9735,1.00073,1.96494,0.005245,0.00729237,-0.983805
0.07,1.0,2.00303,-4.055,-0.96858,-4.04456,-0.969997,1.00074,1.9551,0.00341025,-0.0101887,-0.980531
0.08,1.0,1.99697,-4.03886,-0.964926,-4.02826,-0.966262,1.0007,1.94548,0.00134403,-0.00109714,-0.932022
0.09,1.0,1.99164,-4.02087,-0.960852,-4.00874,-0.962095,1.00066,1.93634,0.000356592,-0.00607728,-0.888343
0.1,1.0,1.98921,-3.99966,-0.955999,-3.98809,-0.957043,1.00058,1.92758,0.000170235,0.000751886,-0.857458
0.11,1.0,1.98748,-3.98059,-0.951645,-3.96836,-0.952594,1.00066,1.91874,6.71589e-05,0.0106704,-0.911327
0.12,1.0,1.97956,-3.95911,-0.946751,-3.94699,-0.94771,1.00082,1.90925,7.45558e-05,0.0192679,-0.999133
0.13,2.0,1.97532,-3.93591,-0.941462,-3.92235,-0.942336,1.00106,1.89884,2.39554e-05,0.0267787,-1.09629
0.14,1.0,1.97874,-3.91224,-0.936034,-3.89832,-0.936777,1.00131,1.88778,3.57966e-05,0.0271095,-1.12484
0.15,1.0,1.97724,-3.88912,-0.930724,-3.87619,-0.931535,1.0015,1.87661,1.12358e-05,0.0236311,-1.10765
0.16,2.0,1.97409,-3.86716,-0.92575,-3.8541,-0.926652,1.00171,1.86579,2.00927e-06,0.0157656,-1.04772
0.17,1.0,1.97373,-3.84465,-0.920671,-3.83117,-0.921318,1.00189,1.85548,7.82777e-06,0.0169722,-1.01244
0.18,3.0,1.97195,-3.82139,-0.915378,-3.8069,-0.91649,1.00206,1.84542,1.4442e-06,0.0207429,-1.00081
0.19,2.0,1.97434,-3.79819,-0.910146,-3.78427,-0.911154,1.0023,1.83537,4.3262e-06,0.023173,-1.00709
0.2,3.0,1.97979,-3.77493,-0.904894,-3.76104,-0.905713,1.00251,1.82526,5.89579e-06,0.0261651,-1.01469
0.21,3.0,1.99176,-3.74819,-0.898713,-3.73377,-0.899412,1.00279,1.81511,5.14444e-06,0.0255854,-1.01665
0.22,4.0,1.99744,-3.71788,-0.891678,-3.70298,-0.89225,1.00308,1.80497,5.62755e-06,0.0297078,-1.01248
0.23,5.0,1.9901,-3.68817,-0.88481,-3.67266,-0.885653,1.00338,1.79493,4.72527e-06,0.0349413,-0.996667
0.24,5.0,1.97266,-3.65848,-0.877941,-3.64331,-0.878759,1.00376,1.78505,1.29959e-06,0.0380677,-0.978076
0.25,4.0,1.9589,-3.63084,-0.871571,-3.61685,-0.872408,1.00419,1.77533,1.30796e-06,0.0443606,-0.964113
0.26,4.0,1.95056,-3.60368,-0.865285,-3.58843,-0.866158,1.00465,1.76572,2.42922e-06,0.0508134,-0.95701
0.27,3.0,1.94386,-3.5755,-0.858707,-3.56086,-0.859766,1.00519,1.75616,1.14179e-06,0.0527019,-0.955093
0.28,5.0,1.93338,-3.54811,-0.852311,-3.5351,-0.853356,1.00713,1.7466,3.36065e-07,2.08844,-0.956813
0.29,4.0,1.92361,-3.52062,-0.845952,-3.50649,-0.846769,1.03357,1.73701,1.36185e-06,2.29471,-0.959819
0.3,5.0,1.91918,-3.48979,-0.838785,-3.47572,-0.839601,1.05253,1.72741,8.25151e-07,2.2379,-0.96263
0.31,4.0,1.91586,-3.45825,-0.831355,-3.44344,-0.832117,1.06957,1.71777,4.59004e-07,1.56625,-0.964788
0.32,4.0,1.90824,-3.42619,-0.82379,-3.41045,-0.824411,1.08184,1.70811,1.07688e-06,0.993606,-0.967444
0.33,4.0,1.89397,-3.39406,-0.816203,-3.37954,-0.816958,1.08594,1.69843,1.14243e-06,0.648289,-0.967867
0.34,4.0,1.87446,-3.35522,-0.806885,-3.34147,-0.807773,1.09632,1.68875,9.35532e-07,1.15273,-0.968014
0.35,4.0,1.85643,-3.31881,-0.798111,-3.30492,-0.799206,1.10526,1.67907,2.06185e-06,0.725218,-0.968353
0.36,4.0,1.84902,-3.28259,-0.789359,-3.26932,-0.790494,1.11307,1.66939,1.98813e-06,0.893451,-0.967696
0.37,3.0,1.84721,-3.24645,-0.780587,-3.23298,-0.782169,1.1228,1.65972,1.47395e-06,1.00022,-0.967491
0.38,4.0,1.83224,-3.21167,-0.772062,-3.20114,-0.774439,1.13388,1.65005,1.90216e-06,1.02827,-0.966614
0.39,2.0,1.81123,-3.17905,-0.764252,-3.16919,-0.76656,1.14402,1.64039,1.24647e-06,1.05959,-0.965723
0.4,2.0,1.79735,-3.1488,-0.757115,-3.13857,-0.759196,1.15412,1.63073,1.56669e-06,0.98411,-0.965294
0.41,2.0,1.78532,-3.12091,-0.750459,-3.10803,-0.751542,1.16474,1.62109,1.09621e-06,0.987208,-0.963981
0.42,2.0,1.7963,-3.09666,-0.744562,-3.07658,-0.744214,1.17469,1.61145,1.4505e-06,0.95876,-0.963304
0.43,2.0,1.75974,-3.06197,-0.736551,-3.04658,-0.737112,1.18426,1.60183,1.11833e-06,0.959088,-0.962612
0.44,2.0,1.75335,-3.02944,-0.728942,-3.01494,-0.729561,1.19402,1.59221,1.15027e-06,1.01634,-0.961083
0.45,2.0,1.74658,-2.99894,-0.721746,-2.9852,-0.722249,1.20428,1.58261,1.11714e-06,1.08129,-0.960554
0.46,2.0,1.73992,-2.96812,-0.714485,-2.95233,-0.714978,1.21507,1.57301,8.50887e-07,1.10878,-0.959157
0.47,2.0,1.73453,-2.93794,-0.70734,-2.9214,-0.707475,1.22622,1.56343,1.47724e-06,1.14869,-0.957508
0.48,2.0,1.73068,-2.90656,-0.699834,-2.89347,-0.70039,1.2377,1.55386,8.15615e-07,1.18573,-0.95621
0.49,3.0,1.72526,-2.87543,-0.692327,-2.86514,-0.693564,1.2502,1.54431,1.43921e-06,1.20011,-0.953745
0.5,3.0,1.71649,-2.84473,-0.684991,-2.83298,-0.686085,1.26207,1.53478,9.91371e-07,1.21055,-0.951564
0.51,3.0,1.70786,-2.81578,-0.678122,-2.80131,-0.678764,1.27425,1.52528,8.54754e-07,1.21839,-0.948726
0.52,3.0,1.69907,-2.78736,-0.671352,-2.77432,-0.671857,1.28633,1.51581,1.17829e-06,1.22566,-0.945827
0.53,3.0,1.6915,-2.75841,-0.664432,-2.74617,-0.665105,1.29839,1.50637,7.22547e-07,1.23616,-0.943108
0.54,3.0,1.68283,-2.72914,-0.657445,-2.71677,-0.658463,1.31076,1.49695,1.21181e-06,1.2181,-0.939546
0.55,3.0,1.67707,-2.70065,-0.650648,-2.68845,-0.651478,1.32317,1.48757,7.64151e-07,1.21608,-0.936809
0.56,5.0,1.67006,-2.67197,-0.643817,-2.66009,-0.644685,1.33531,1.47822,1.08579e-06,1.20182,-0.933494
