t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.01866,-4.10093,-0.979923,-4.08959,-0.981636,1.00002,2.01085,0.0163023,0.00989427,-0.914156
0.02,1.0,2.01447,-4.09858,-0.978352,-4.08439,-0.979394,1.00007,2.00162,0.0147618,0.00580733,-0.931071
0.03,1.0,2.00807,-4.08883,-0.976041,-4.07274,-0.976715,1.00015,1.99221,0.0140144,0.00788741,-0.950348
0.04,1.0,2.00098,-4.07667,-0.973172,-4.06111,-0.973553,1.00019,1.98261,0.0132507,0.00669281,-0.967717
0.05,1.0,1.99311,-4.06209,-0.969752,-4.04625,-0.969993,1.00026,1.97288,0.0124737,0.00440122,-0.978105
0.06,1.0,1.98465,-4.04575,-0.965932,-4.02761,-0.966083,1.00029,1.96308,0.0108872,0.00311592,-0.982756
0.07,1.0,1.97541,-4.02734,-0.961634,-4.01063,-0.96169,1.00031,1.95325,0.00945982,0.00461572,-0.983517
0.08,1.0,1.96566,-4.00754,-0.957012,-3.99141,-0.957018,1.00038,1.94342,0.00827473,0.00635916,-0.983092
0.09,1.0,1.95572,-3.98663,-0.95213,-3.96915,-0.952102,1.00043,1.9336,0.00728259,0.00874568,-0.982039
0.1,1.0,1.94555,-3.96466,-0.947002,-3.94798,-0.946928,1.00054,1.92378,0.00651552,0.0108836,-0.98105
0.11,1.0,1.93507,-3.94132,-0.941551,-3.92502,-0.941466,1.00066,1.91398,0.00586485,0.0138509,-0.979686
0.12,1.0,1.92458,-3.91763,-0.936016,-3.90185,-0.935909,1.00078,1.90419,0.00534961,0.015908,-0.978501
0.13,1.0,1.91418,-3.89332,-0.930336,-3.87825,-0.930222,1.00098,1.89442,0.00491408,0.0184458,-0.977205
0.14,1.0,1.90414,-3.86847,-0.924526,-3.85187,-0.924377,1.00117,1.88465,0.00453398,0.0212005,-0.976059
0.15,1.0,1.89432,-3.84304,-0.918575,-3.82698,-0.918424,1.00138,1.8749,0.00420872,0.02332,-0.974821
0.16,1.0,1.88378,-3.81611,-0.91226,-3.80061,-0.912123,1.00164,1.86516,0.00393177,0.0263644,-0.973536
0.17,1.0,1.87077,-3.78692,-0.905405,-3.77206,-0.905271,1.0019,1.85543,0.00369837,0.0297731,-0.972374
0.18,1.0,1.85685,-3.75599,-0.898128,-3.74079,-0.898005,1.00221,1.84571,0.00350524,0.0324094,-0.971175
0.19,1.0,1.84229,-3.72416,-0.89063,-3.70838,-0.890472,1.00256,1.83601,0.00334815,0.0363348,-0.969954
0.2,1.0,1.8286,-3.69384,-0.88348,-3.67941,-0.883315,1.00291,1.82631,0.00320236,0.0404869,-0.968696
0.21,1.0,1.81518,-3.66369,-0.87637,-3.64966,-0.876221,1.00334,1.81663,0.00308082,0.0432618,-0.967261
0.22,1.0,1.80187,-3.63338,-0.869214,-3.61918,-0.869084,1.0038,1.80697,0.00297663,0.0478306,-0.966164
0.23,1.0,1.78877,-3.60326,-0.862107,-3.58947,-0.861924,1.00427,1.79731,0.00287877,0.0525827,-0.964801
0.24,1.0,1.77573,-3.57286,-0.854934,-3.55892,-0.854691,1.00482,1.78767,0.00279882,0.0555253,-0.963376
0.25,1.0,1.76273,-3.54223,-0.847696,-3.52913,-0.847484,1.00541,1.77804,0.00272017,0.0608036,-0.962203
0.26,1.0,1.74976,-3.51132,-0.840396,-3.49799,-0.840208,1.00601,1.76843,0.00265506,0.0663687,-0.960859
0.27,1.0,1.7368,-3.48013,-0.833023,-3.46592,-0.832835,1.0067,1.75883,0.00259282,0.0695632,-0.959206
0.28,1.0,1.72377,-3.44875,-0.825609,-3.43522,-0.825441,1.00743,1.74924,0.00253743,0.0756143,-0.958266
0.29,1.0,1.71072,-3.41703,-0.818104,-3.40364,-0.817937,1.0082,1.73966,0.00248863,0.0821446,-0.956793
0.3,1.0,1.69767,-3.38543,-0.810629,-3.37187,-0.810484,1.00903,1.73011,0.00243989,0.0855517,-0.954825
0.31,1.0,1.68466,-3.35356,-0.803085,-3.34037,-0.802944,1.00995,1.72056,0.00239835,0.0925505,-0.953412
0.32,1.0,1.67159,-3.32157,-0.795512,-3.3072,-0.795301,1.01092,1.71103,0.00235749,0.10002,-0.952115
0.33,1.0,1.65853,-3.28941,-0.787893,-3.27627,-0.78766,1.01193,1.70152,0.00231952,0.108024,-0.950374
0.34,1.0,1.64548,-3.25738,-0.780306,-3.24266,-0.780089,1.01303,1.69203,0.00228624,0.111626,-0.948711
0.35,1.0,1.6324,-3.22497,-0.772622,-3.21098,-0.772552,1.01422,1.68254,0.00225138,0.120215,-0.947316
0.36,1.0,1.6194,-3.19308,-0.765061,-3.17846,-0.764908,1.01548,1.67308,0.00222025,0.129247,-0.945645
0.37,1.0,1.60627,-3.16048,-0.757329,-3.1483,-0.757296,1.02488,1.66363,0.00219203,1.30765,-0.943798
0.38,1.0,1.59323,-3.12805,-0.749636,-3.11595,-0.749463,1.03787,1.6542,0.00216264,1.28359,-0.942109
0.39,1.0,1.58014,-3.09601,-0.74203,-3.08391,-0.741907,1.05061,1.64479,0.00213611,1.26072,-0.940416
0.4,1.0,1.56713,-3.06406,-0.734446,-3.05281,-0.734364,1.0631,1.63539,0.00211205,1.23714,-0.938476
