t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.03144,-4.11031,-0.981321,-4.10382,-0.984196,1.00004,2.01095,0.014929,0.00146468,-0.904316
0.02,1.0,2.03032,-4.10974,-0.981045,-4.10205,-0.983407,1.00018,2.00205,0.0127324,0.0151899,-0.898611
0.03,1.0,2.02694,-4.10384,-0.979698,-4.09477,-0.981867,1.00033,1.99313,0.0102158,0.0154692,-0.893357
0.04,1.0,2.02149,-4.09424,-0.977501,-4.08541,-0.979355,1.00048,1.98414,0.00853843,0.0190417,-0.909861
0.05,1.0,2.01517,-4.08225,-0.974758,-4.07351,-0.976434,1.00063,1.97485,0.00715422,0.018681,-0.957342
0.06,1.0,2.00888,-4.06894,-0.971726,-4.05744,-0.973387,1.00072,1.96517,0.00541177,0.00167797,-0.983449
0.07,1.0,2.00261,-4.05451,-0.968452,-4.04421,-0.969863,1.00072,1.95533,0.00362406,-0.0114939,-0.979621
0.08,1.0,1.99633,-4.03827,-0.964775,-4.02766,-0.966109,1.00067,1.94579,0.00157586,-0.0023856,-0.914812
0.09,1.0,1.99061,-4.02031,-0.960704,-4.00828,-0.961961,1.00067,1.93687,0.000377648,-0.00501984,-0.859174
0.1,1.0,1.98697,-3.99915,-0.955871,-3.98726,-0.956981,1.00062,1.92838,0.000204317,-0.000516084,-0.833459
0.11,1.0,1.98431,-3.98011,-0.951527,-3.96799,-0.95248,1.00071,1.9197,4.67804e-05,0.010532,-0.900678
0.12,1.0,1.98087,-3.95787,-0.946441,-3.94575,-0.94741,1.00084,1.91022,8.3998e-05,0.0184479,-1.01454
0.13,1.0,1.97465,-3.93461,-0.941127,-3.92201,-0.941948,1.00104,1.89959,2.58253e-05,0.0277714,-1.1315
0.14,1.0,1.97269,-3.91123,-0.935762,-3.89699,-0.936576,1.00128,1.88815,3.10785e-05,0.0286248,-1.16835
0.15,1.0,1.97284,-3.88822,-0.930466,-3.87574,-0.93127,1.00151,1.87657,1.33068e-05,0.0179724,-1.14272
0.16,2.0,1.97135,-3.86797,-0.925884,-3.85531,-0.92692,1.00173,1.86555,2.15974e-06,0.0170181,-1.04765
0.17,2.0,1.96698,-3.84342,-0.920318,-3.82995,-0.921233,1.00189,1.85534,8.00674e-06,0.0177934,-0.987806
0.18,3.0,1.96271,-3.8204,-0.915125,-3.80637,-0.916203,1.00209,1.84554,2.5227e-06,0.0205592,-0.970721
0.19,2.0,1.9614,-3.79696,-0.909817,-3.78345,-0.910916,1.0023,1.83567,5.22825e-06,0.023053,-1.00467
0.2,2.0,1.96488,-3.77422,-0.904654,-3.76116,-0.905581,1.00252,1.82551,6.235e-06,0.0225524,-1.02649
0.21,2.0,1.9655,-3.74732,-0.898479,-3.73401,-0.899314,1.00279,1.81526,5.67538e-06,0.02533,-1.02353
