t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.01962,-4.10191,-0.979965,-4.0909,-0.981757,1.00002,2.01091,0.0162999,0.0108016,-0.902186
0.02,1.0,2.0154,-4.09901,-0.978456,-4.08532,-0.979617,1.00008,2.00185,0.014741,0.00593092,-0.910954
0.03,1.0,2.00932,-4.08956,-0.976216,-4.07409,-0.977039,1.00016,1.99266,0.0139735,0.00832307,-0.926458
0.04,1.0,2.00257,-4.07775,-0.973429,-4.06281,-0.97396,1.00021,1.9833,0.013274,0.00758424,-0.94274
0.05,1.0,1.995,-4.06352,-0.970092,-4.04833,-0.970492,1.00027,1.9738,0.0125303,0.00475261,-0.955688
0.06,1.0,1.98684,-4.0475,-0.966349,-4.03005,-0.966666,1.00031,1.96419,0.0109351,0.00273474,-0.9652
0.07,1.0,1.9779,-4.02943,-0.962131,-4.01347,-0.962334,1.00033,1.9545,0.00947461,0.00338645,-0.973012
0.08,1.0,1.9685,-4.01002,-0.957601,-3.99422,-0.957739,1.00036,1.94474,0.00827967,0.00324673,-0.979852
0.09,1.0,1.95883,-3.9894,-0.952792,-3.97244,-0.952892,1.00039,1.93492,0.00727094,0.00633595,-0.983479
0.1,1.0,1.94895,-3.96772,-0.947735,-3.95116,-0.947762,1.00047,1.92508,0.00649527,0.00834348,-0.984353
0.11,1.0,1.93887,-3.94501,-0.942434,-3.9295,-0.942437,1.00055,1.91524,0.00583945,0.0113458,-0.983891
0.12,1.0,1.92884,-3.92144,-0.936933,-3.9056,-0.936896,1.00069,1.90541,0.00531407,0.0138473,-0.982955
0.13,1.0,1.91897,-3.89771,-0.931393,-3.8825,-0.931332,1.00082,1.89559,0.00485072,0.0166703,-0.981881
0.14,1.0,1.90959,-3.87345,-0.925725,-3.85708,-0.925621,1.001,1.88578,0.00446447,0.0187762,-0.980798
0.15,1.0,1.9006,-3.84863,-0.919924,-3.83275,-0.919808,1.00121,1.87598,0.0041372,0.0216175,-0.979323
0.16,1.0,1.89042,-3.82233,-0.913761,-3.80705,-0.913625,1.00142,1.86619,0.00385626,0.0248839,-0.977932
0.17,1.0,1.87791,-3.79333,-0.906959,-3.77916,-0.906829,1.00169,1.85642,0.00361555,0.027603,-0.976667
0.18,1.0,1.86398,-3.7622,-0.899635,-3.74698,-0.899527,1.00199,1.84666,0.0034158,0.0316692,-0.975117
0.19,1.0,1.85022,-3.73104,-0.892293,-3.71529,-0.892104,1.0023,1.83691,0.00325383,0.0358877,-0.973933
