t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.01802,-4.10034,-0.979893,-4.08876,-0.981548,1.00002,2.01081,0.0163046,0.00939624,-0.922494
0.02,1.0,2.01383,-4.09827,-0.978279,-4.08373,-0.979234,1.00007,2.00147,0.0147776,0.00569928,-0.944023
0.03,1.0,2.00722,-4.08831,-0.975917,-4.07179,-0.976488,1.00014,1.99192,0.0140465,0.00739257,-0.964806
0.04,1.0,1.99995,-4.07592,-0.972994,-4.05964,-0.973287,1.00018,0.0136672,0.0132309,0.00572013,-0.0284471
0.05,1.0,1.99192,-4.06114,-0.969525,-4.04494,-0.969676,1.00024,0.013454,0.0124299,0.00376497,-0.0169268
0.06,1.0,1.9833,-4.04458,-0.965656,-4.02611,-0.965724,1.00027,1.96254,0.0108548,0.00374872,-0.983471
0.07,1.0,1.97387,-4.02594,-0.961299,-4.00896,-0.961293,1.0003,1.95271,0.00945077,0.00562608,-0.982621
0.08,1.0,1.96391,-4.00588,-0.956616,-3.98956,-0.956576,1.00038,1.94289,0.00827162,0.00777426,-0.981558
0.09,1.0,1.95369,-3.98468,-0.951664,-3.96704,-0.951599,1.00046,1.93309,0.00729336,0.0103115,-0.980233
0.1,1.0,1.94319,-3.96236,-0.946452,-3.94574,-0.94636,1.00057,1.92329,0.00653067,0.0119349,-0.979177
0.11,1.0,1.93238,-3.93869,-0.94092,-3.92234,-0.940825,1.00071,1.91351,0.00589402,0.0141719,-0.977589
0.12,1.0,1.92149,-3.91467,-0.935306,-3.89888,-0.935194,1.00083,1.90374,0.00538223,0.016538,-0.976644
0.13,1.0,1.91064,-3.88994,-0.929524,-3.87483,-0.929407,1.00102,1.89398,0.00495888,0.0184283,-0.97544
0.14,1.0,1.89996,-3.86455,-0.923584,-3.84766,-0.923442,1.00122,1.88424,0.00457838,0.0210966,-0.974323
0.15,1.0,1.88954,-3.83873,-0.91754,-3.823,-0.917406,1.00141,1.8745,0.00425803,0.023126,-0.973008
0.16,1.0,1.87867,-3.81156,-0.911165,-3.79605,-0.911024,1.00168,1.86478,0.00398658,0.0261662,-0.971645
0.17,1.0,1.86622,-3.78307,-0.904478,-3.76841,-0.904341,1.00195,1.85507,0.00375473,0.0295376,-0.970431
0.18,1.0,1.85185,-3.7515,-0.897051,-3.73649,-0.896928,1.00224,1.84537,0.00356052,0.0321185,-0.969144
0.19,1.0,1.8367,-3.71898,-0.889388,-3.70322,-0.889228,1.0026,1.83569,0.00339806,0.0360966,-0.967766
0.2,1.0,1.82238,-3.68794,-0.882065,-3.6737,-0.881946,1.00297,1.82602,0.00325176,0.0402964,-0.966386
0.21,1.0,1.80837,-3.65721,-0.874816,-3.64335,-0.87467,1.00337,1.81636,0.00312968,0.0430176,-0.964853
0.22,1.0,1.79451,-3.6263,-0.867516,-3.61202,-0.867405,1.00384,1.80672,0.00302234,0.0476511,-0.963409
0.23,1.0,1.78075,-3.59566,-0.860282,-3.5818,-0.860188,1.00432,1.79709,0.0029242,0.0524648,-0.961994
0.24,1.0,1.76705,-3.56461,-0.85295,-3.55099,-0.852788,1.00485,1.78748,0.00284154,0.0553804,-0.960411
0.25,1.0,1.75342,-3.53343,-0.845583,-3.52033,-0.845408,1.00545,1.77788,0.00276265,0.0607346,-0.959047
0.26,1.0,1.73981,-3.50197,-0.838148,-3.48863,-0.837955,1.00607,1.7683,0.00269508,0.0663794,-0.957473
0.27,1.0,1.7262,-3.47027,-0.830653,-3.45632,-0.830501,1.00673,1.75873,0.00263289,0.0695397,-0.955781
0.28,1.0,1.71254,-3.43847,-0.823137,-3.42489,-0.823046,1.00748,1.74918,0.00257525,0.0756726,-0.954558
0.29,1.0,1.69882,-3.4062,-0.815499,-3.39276,-0.815358,1.00826,1.73964,0.00252697,0.0822868,-0.952787
