t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.00819,-4.08631,-0.97866,-4.07191,-0.979863,1.00001,2.01092,0.017443,0.00576765,-0.903096
0.02,1.0,2.00672,-4.08928,-0.976129,-4.0736,-0.976825,1.00004,2.00179,0.0167181,0.00515122,-0.921054
0.03,1.0,1.99898,-4.07694,-0.973185,-4.05971,-0.973757,1.00007,1.99248,0.0164068,0.00506038,-0.937269
0.04,1.0,1.99082,-4.06293,-0.969841,-4.04674,-0.970327,1.00011,1.98304,0.0162207,0.00388847,-0.950515
0.05,1.0,1.98219,-4.04722,-0.966093,-4.03057,-0.966581,1.00016,1.97348,0.0160853,0.00427491,-0.960155
0.06,1.0,1.973,-4.02995,-0.961972,-4.01208,-0.962484,1.00018,1.96384,0.0159729,0.0052719,-0.967982
0.07,1.0,1.96338,-4.01167,-0.957621,-3.99482,-0.957967,1.00026,1.95413,0.0148295,0.00635063,-0.973642
0.08,1.0,1.95313,-3.99148,-0.952839,-3.97523,-0.95313,1.00031,1.94438,0.0137627,0.00781133,-0.977639
0.09,1.0,1.94237,-3.96985,-0.947725,-3.95281,-0.947931,1.00041,1.93459,0.0128187,0.00979055,-0.979582
0.1,1.0,1.93105,-3.94702,-0.942334,-3.9303,-0.942477,1.00052,1.92479,0.0119526,0.011893,-0.98026
0.11,1.0,1.91931,-3.92301,-0.936668,-3.90644,-0.936768,1.00062,1.91499,0.0112067,0.0138472,-0.980406
0.12,1.0,1.9073,-3.89808,-0.930786,-3.88168,-0.930832,1.00079,1.90519,0.0105674,0.0163435,-0.979619
0.13,1.0,1.89487,-3.87217,-0.924676,-3.8572,-0.924711,1.00096,1.8954,0.010028,0.0192758,-0.978925
0.14,1.0,1.88221,-3.84553,-0.91839,-3.82903,-0.918353,1.00116,1.88561,0.00956222,0.0216593,-0.977993
0.15,1.0,1.8693,-3.81818,-0.911936,-3.80251,-0.911888,1.0014,1.87584,0.00916125,0.0251784,-0.976554
0.16,1.0,1.85613,-3.79018,-0.905324,-3.77475,-0.905183,1.00165,1.86608,0.00882105,0.0288138,-0.975082
0.17,1.0,1.84273,-3.76153,-0.89856,-3.74731,-0.898412,1.00195,1.85634,0.00852236,0.0313007,-0.973765
0.18,1.0,1.82919,-3.73238,-0.891675,-3.71751,-0.89153,1.0023,1.84661,0.00826271,0.0352172,-0.972286
0.19,1.0,1.81537,-3.70253,-0.884619,-3.6868,-0.884436,1.00264,1.83689,0.00803797,0.0394724,-0.97116
0.2,1.0,1.80142,-3.67234,-0.877478,-3.6582,-0.877284,1.00306,1.82718,0.00784739,0.0423029,-0.969971
0.21,1.0,1.78737,-3.64177,-0.870247,-3.62721,-0.870031,1.00351,1.81749,0.00766433,0.0469312,-0.968561
0.22,1.0,1.77326,-3.61088,-0.862938,-3.59628,-0.862731,1.00398,1.80781,0.00750861,0.0519034,-0.967447
0.23,1.0,1.75907,-3.57969,-0.855552,-3.56515,-0.855358,1.00452,1.79814,0.00736371,0.0549852,-0.966356
0.24,1.0,1.74492,-3.54864,-0.848199,-3.53347,-0.848004,1.00511,1.78848,0.0072348,0.0603706,-0.965324
0.25,1.0,1.7307,-3.51709,-0.840726,-3.50321,-0.840565,1.00572,1.77883,0.00711355,0.0661672,-0.964341
0.26,1.0,1.71646,-3.48543,-0.833222,-3.47143,-0.833066,1.00639,1.7692,0.00700906,0.0695207,-0.963328
0.27,1.0,1.70218,-3.45352,-0.825657,-3.43943,-0.825533,1.00714,1.75957,0.00690355,0.0758246,-0.962346
0.28,1.0,1.68785,-3.4215,-0.818065,-3.40746,-0.817925,1.00793,1.75002,0.00681146,0.0825563,-0.960672
0.29,1.0,1.67352,-3.38934,-0.810438,-3.37473,-0.810255,1.00877,1.74035,0.00672662,0.0897655,-0.959648
0.3,1.0,1.65921,-3.35706,-0.802781,-3.34342,-0.802624,1.00969,1.73076,0.00664295,0.0935057,-0.958652
0.31,1.0,1.64487,-3.32459,-0.795074,-3.31102,-0.79489,1.01069,1.72118,0.00656828,0.101354,-0.957094
0.32,1.0,1.63052,-3.29207,-0.787354,-3.27727,-0.787118,1.01174,1.71161,0.00650052,0.109678,-0.956089
0.33,1.0,1.61617,-3.25953,-0.779631,-3.24617,-0.779446,1.01287,1.70206,0.00643064,0.118673,-0.954838
0.34,1.0,1.60186,-3.22692,-0.771884,-3.21142,-0.771624,1.01407,1.69252,0.00636733,0.128216,-0.953329
0.35,1.0,1.58751,-3.19421,-0.764116,-3.17918,-0.763862,1.0154,1.683,0.00630958,0.13246,-0.95169
0.36,1.0,1.57324,-3.16146,-0.756334,-3.14812,-0.756059,1.01679,1.67348,0.00625446,0.142952,-0.950178
0.37,1.0,1.55897,-3.12879,-0.748568,-3.1163,-0.74852,1.01828,1.66399,0.00619893,0.154072,-0.948701
0.38,1.0,1.54472,-3.09641,-0.740873,-3.08449,-0.740798,1.02672,1.65451,0.00614777,1.25465,-0.947069
0.39,1.0,1.53047,-3.06349,-0.733046,-3.05138,-0.732872,1.03918,1.64505,0.00610043,1.2251,-0.945609
0.4,1.0,1.51625,-3.03082,-0.72528,-3.01961,-0.725179,1.05138,1.6356,0.00605642,1.20027,-0.943967
0.41,1.0,1.50205,-2.99808,-0.71749,-2.98569,-0.71728,1.06335,1.62618,0.0060107,1.17582,-0.941902
0.42,1.0,1.4879,-2.96559,-0.709762,-2.95382,-0.709668,1.07507,1.61676,0.00596743,1.19066,-0.940833
0.43,1.0,1.47371,-2.93282,-0.701966,-2.91882,-0.701766,1.08681,1.60737,0.00592694,1.16721,-0.938543
0.44,1.0,1.45964,-2.90039,-0.694247,-2.88837,-0.693997,1.09833,1.59799,0.00588894,1.14186,-0.936241
0.45,1.0,1.44559,-2.86794,-0.686525,-2.85836,-0.686495,1.10968,1.58864,0.00585319,1.0946,-0.934779
0.46,1.0,1.43151,-2.83543,-0.678784,-2.82358,-0.678669,1.1207,1.5793,0.00581679,1.09725,-0.932852
0.47,1.0,1.4175,-2.80308,-0.671079,-2.79155,-0.670936,1.13156,1.56999,0.00578108,1.07365,-0.93042
0.48,1.0,1.40353,-2.77086,-0.663408,-2.75852,-0.663204,1.14222,1.56069,0.00574729,1.05462,-0.928992
0.49,1.0,1.3896,-2.73874,-0.655757,-2.72852,-0.655693,1.15269,1.55142,0.00571528,1.03399,-0.926915
0.5,1.0,1.37571,-2.70662,-0.648106,-2.6964,-0.647988,1.16295,1.54216,0.00568488,1.01284,-0.924171
0.51,1.0,1.36186,-2.67472,-0.640506,-2.66496,-0.640428,1.17303,1.53294,0.00565595,0.995302,-0.922145
0.52,1.0,1.34806,-2.64277,-0.632891,-2.63265,-0.6329,1.18292,1.52373,0.00562699,0.9772,-0.920062
0.53,1.0,1.3343,-2.6111,-0.62534,-2.60199,-0.625189,1.19271,1.51454,0.0055977,0.985867,-0.917757
0.54,1.0,1.32057,-2.57951,-0.617813,-2.56987,-0.617772,1.2025,1.50538,0.00556973,0.966075,-0.915123
0.55,1.0,1.30688,-2.54802,-0.610298,-2.53762,-0.610246,1.21207,1.49624,0.00554299,0.950654,-0.913123
0.56,1.0,1.29322,-2.5166,-0.602812,-2.50733,-0.602632,1.22152,1.48712,0.00551738,0.933537,-0.910743
0.57,1.0,1.27967,-2.48549,-0.595387,-2.47545,-0.595357,1.23078,1.47803,0.00549282,0.915682,-0.907801
0.58,1.0,1.26611,-2.45432,-0.587958,-2.44535,-0.587947,1.23987,1.46897,0.00546925,0.901672,-0.905397
0.59,1.0,1.25266,-2.42341,-0.580583,-2.4139,-0.580559,1.24884,1.45993,0.0054464,0.885406,-0.903084
0.6,1.0,1.23925,-2.39264,-0.573243,-2.38429,-0.573203,1.25762,1.45091,0.00542227,0.868501,-0.900299
0.61,1.0,1.22587,-2.36209,-0.565952,-2.35364,-0.565948,1.26627,1.44192,0.00539904,0.854321,-0.897592
0.62,1.0,1.21256,-2.33159,-0.558675,-2.3226,-0.558666,1.27474,1.43296,0.00537665,0.839866,-0.895426
0.63,1.0,1.1993,-2.30128,-0.551441,-2.29322,-0.551378,1.2831,1.42402,0.00535507,0.825596,-0.892842
0.64,1.0,1.18611,-2.27119,-0.544259,-2.26362,-0.544392,1.29133,1.41511,0.00533422,0.83071,-0.889581
0.65,1.0,1.17297,-2.24125,-0.537113,-2.23301,-0.536997,1.2996,1.40627,0.00531408,0.818608,-0.887158
0.66,1.0,1.15993,-2.21164,-0.530026,-2.20422,-0.530146,1.30773,1.39738,0.0052946,0.804635,-0.884485
0.67,1.0,1.14686,-2.18195,-0.522949,-2.17425,-0.52286,1.31573,1.38855,0.00527574,0.791277,-0.881576
0.68,1.0,1.13388,-2.15255,-0.51593,-2.14496,-0.515958,1.32359,1.37975,0.00525685,0.7771,-0.878472
0.69,1.0,1.12097,-2.1234,-0.508967,-2.11588,-0.508985,1.33131,1.37098,0.00523737,0.766089,-0.876097
0.7,1.0,1.10812,-2.09434,-0.502024,-2.08775,-0.502072,1.33892,1.36224,0.00521848,0.753164,-0.873097
