t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.02284,-4.10463,-0.980401,-4.09503,-0.982482,1.00003,2.01091,0.0158602,0.0134903,-0.901752
0.02,1.0,2.01918,-4.10248,-0.979293,-4.09009,-0.980708,1.0001,2.00188,0.0140387,0.00472729,-0.906333
0.03,1.0,2.0137,-4.09402,-0.977305,-4.07961,-0.978359,1.0002,1.99275,0.0128773,0.00865733,-0.919308
0.04,1.0,2.00706,-4.08246,-0.9746,-4.06814,-0.975331,1.00029,1.98347,0.0117574,0.0100163,-0.936924
0.05,1.0,1.99971,-4.06863,-0.971379,-4.05423,-0.971947,1.00034,1.97401,0.0107035,0.00555269,-0.952809
0.06,1.0,1.99166,-4.05293,-0.967731,-4.03663,-0.968182,1.00042,1.96442,0.00917492,0.0034292,-0.962679
0.07,1.0,1.98316,-4.03558,-0.963703,-4.02016,-0.964026,1.00039,1.95476,0.00771775,0.00212827,-0.968756
0.08,1.0,1.97419,-4.01675,-0.959333,-4.00191,-0.959571,1.00042,1.94504,0.00651018,0.000389967,-0.976505
0.09,1.0,1.96496,-3.99671,-0.954683,-3.98037,-0.954887,1.00041,1.93524,0.00551915,0.00328066,-0.983918
0.1,1.0,1.9554,-3.97523,-0.949697,-3.9591,-0.949803,1.00046,1.92539,0.00474644,0.00558974,-0.986028
0.11,1.0,1.9459,-3.95319,-0.944579,-3.93765,-0.94463,1.00052,1.91553,0.00411155,0.00942294,-0.985795
0.12,1.0,1.93632,-3.93002,-0.939199,-3.91418,-0.939226,1.00064,1.90568,0.00356339,0.0125498,-0.984921
0.13,1.0,1.92705,-3.90643,-0.933719,-3.89139,-0.933702,1.00076,1.89583,0.0030861,0.0159486,-0.983944
0.14,1.0,1.91862,-3.88264,-0.928188,-3.86591,-0.928121,1.00095,1.886,0.00270739,0.0180662,-0.98281
0.15,1.0,1.91052,-3.85776,-0.922389,-3.84229,-0.922312,1.00115,1.87618,0.00239712,0.021139,-0.981475
