t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,1.9867,-4.05464,-0.975323,-4.03761,-0.975792,1.00005,0.0187103,0.0187103,0.00506882,-0.0382977
0.02,1.0,1.98665,-4.06533,-0.970414,-4.04804,-0.970706,1.00003,2.00135,0.0184305,0.00349352,-0.954673
0.03,1.0,1.97315,-4.04576,-0.965744,-4.0272,-0.965994,1.00005,1.99172,0.0182547,0.00471937,-0.967536
0.04,1.0,1.95956,-4.02529,-0.960858,-4.00834,-0.961078,1.00011,1.98201,0.0181127,0.00575948,-0.973576
0.05,1.0,1.94567,-4.00371,-0.955709,-3.98717,-0.955928,1.00015,1.97226,0.0179893,0.00761469,-0.976035
0.06,1.0,1.93136,-3.98098,-0.950284,-3.96315,-0.950501,1.00024,1.9625,0.0178789,0.00918851,-0.976902
0.07,1.0,1.91663,-3.95705,-0.944572,-3.93972,-0.944811,1.00035,1.95273,0.0177784,0.0117837,-0.97686
0.08,1.0,1.90139,-3.93193,-0.938576,-3.91524,-0.938825,1.00045,1.94296,0.0176862,0.0138643,-0.976234
0.09,1.0,1.88572,-3.90571,-0.932319,-3.88916,-0.93259,1.00063,1.9332,0.0176006,0.0166652,-0.975425
0.1,1.0,1.86957,-3.87837,-0.925793,-3.86281,-0.926098,1.00081,1.92346,0.017521,0.0196382,-0.97436
0.11,1.0,1.85299,-3.85004,-0.919031,-3.83388,-0.919357,1.001,1.91372,0.0174464,0.0218741,-0.973286
0.12,1.0,1.83602,-3.82081,-0.912054,-3.80494,-0.912426,1.00126,1.90399,0.017376,0.0253091,-0.971916
0.13,1.0,1.81861,-3.7906,-0.904845,-3.77554,-0.905248,1.00152,1.89428,0.0173096,0.0290838,-0.970876
0.14,1.0,1.80086,-3.75965,-0.897457,-3.74476,-0.8979,1.00181,1.88458,0.0172466,0.0317619,-0.969527
0.15,1.0,1.78276,-3.72794,-0.889889,-3.7133,-0.890367,1.00217,1.87489,0.0171868,0.0360747,-0.967598
0.16,1.0,1.76431,-3.69544,-0.88213,-3.68112,-0.882644,1.00254,1.86522,0.0171297,0.0408069,-0.966528
0.17,1.0,1.7456,-3.66236,-0.874235,-3.6478,-0.874794,1.00295,1.85556,0.0170752,0.0439933,-0.965219
0.18,1.0,1.72663,-3.6287,-0.866202,-3.61465,-0.866816,1.00344,1.84592,0.017023,0.0492497,-0.963286
0.19,1.0,1.70744,-3.59452,-0.858043,-3.57918,-0.858684,1.00395,1.83629,0.0169729,0.0550657,-0.961755
0.2,1.0,1.68805,-3.5599,-0.84978,-3.54626,-0.850496,1.0045,1.82668,0.0169247,0.0586794,-0.960018
0.21,1.0,1.66848,-3.52482,-0.841405,-3.51099,-0.842158,1.00514,1.81709,0.0168783,0.065114,-0.95824
0.22,1.0,1.64874,-3.48934,-0.832938,-3.47582,-0.833743,1.00583,1.80752,0.0168335,0.0721208,-0.956538
0.23,1.0,1.62885,-3.45352,-0.824387,-3.44018,-0.825213,1.00656,1.79796,0.0167902,0.0797482,-0.955258
0.24,1.0,1.60886,-3.41742,-0.81577,-3.40296,-0.816615,1.00738,1.78842,0.0167484,0.0838914,-0.953761
0.25,1.0,1.58878,-3.38104,-0.807087,-3.36709,-0.807989,1.00828,1.7789,0.0167079,0.092255,-0.950902
0.26,1.0,1.56862,-3.34445,-0.798353,-3.33076,-0.799306,1.00924,1.7694,0.0166686,0.101317,-0.949477
0.27,1.0,1.54843,-3.30772,-0.789586,-3.29414,-0.790557,1.01028,1.75991,0.0166305,0.111075,-0.947817
0.28,1.0,1.52819,-3.27081,-0.780777,-3.25723,-0.781809,1.01141,1.75044,0.0165934,0.115746,-0.94644
0.29,1.0,1.50795,-3.2338,-0.771942,-3.21923,-0.772953,1.01266,1.741,0.0164739,0.126414,-0.943173
0.3,1.0,1.48769,-3.19669,-0.763085,-3.18279,-0.764147,1.014,1.73158,0.0163345,0.137868,-0.941888
0.31,1.0,1.46744,-3.1595,-0.754208,-3.14395,-0.755284,1.01544,1.72217,0.0161967,0.15017,-0.939333
0.32,1.0,1.44724,-3.12229,-0.745326,-3.11002,-0.74654,1.01698,1.71279,0.0160724,0.163219,-0.936569
0.33,1.0,1.42707,-3.08507,-0.736442,-3.07261,-0.737643,1.01864,1.70343,0.0159506,0.177268,-0.934981
0.34,1.0,1.40692,-3.04783,-0.727552,-3.03656,-0.728787,1.02045,1.69409,0.0158376,0.192249,-0.933284
0.35,1.0,1.38682,-3.01056,-0.718657,-2.99841,-0.71993,1.02242,1.68477,0.0157308,0.208184,-0.929718
0.36,1.0,1.3668,-2.97337,-0.70978,-2.96142,-0.711079,1.02455,1.67549,0.0156267,0.225246,-0.927712
0.37,1.0,1.34688,-2.93635,-0.700946,-2.92465,-0.702048,1.02688,1.66622,0.0155284,0.243469,-0.926279
0.38,1.0,1.32701,-2.89928,-0.692101,-2.88587,-0.693054,1.02942,1.65696,0.0154326,0.262899,-0.924748
0.39,1.0,1.30727,-2.86235,-0.68329,-2.85079,-0.684253,1.03219,1.64774,0.0153431,0.298243,-0.920567
0.4,1.0,1.28763,-2.82553,-0.674505,-2.81494,-0.675358,1.03525,1.63855,0.0152539,0.320872,-0.918618
0.41,1.0,1.26803,-2.78872,-0.665723,-2.77709,-0.666558,1.03866,1.62937,0.0151693,0.363215,-0.9167
0.42,1.0,1.24852,-2.75199,-0.656962,-2.74094,-0.657926,1.04255,1.62022,0.0150902,0.410977,-0.912466
0.43,1.0,1.22914,-2.71549,-0.648255,-2.70412,-0.649081,1.04725,1.61111,0.0150151,0.539933,-0.910316
0.44,1.0,1.20989,-2.6791,-0.639575,-2.66896,-0.640367,1.054,1.60202,0.0149396,0.763448,-0.908474
0.45,1.0,1.19073,-2.64282,-0.63092,-2.63103,-0.631836,1.06184,1.59294,0.0148683,0.802371,-0.905076
0.46,1.0,1.17175,-2.6068,-0.622329,-2.59718,-0.623121,1.06983,1.58392,0.0148009,0.814835,-0.901714
0.47,1.0,1.15285,-2.57093,-0.613773,-2.55999,-0.614613,1.07799,1.57491,0.0147369,0.808385,-0.899637
0.48,1.0,1.13416,-2.53528,-0.60527,-2.52559,-0.606025,1.08603,1.56592,0.0146734,0.812003,-0.897485
0.49,1.0,1.11553,-2.49978,-0.596801,-2.48991,-0.597592,1.09415,1.55697,0.0146113,0.804601,-0.892877
0.5,1.0,1.09709,-2.46452,-0.588391,-2.45573,-0.589194,1.10213,1.54806,0.0145521,0.797892,-0.890374
0.51,1.0,1.07876,-2.42947,-0.580029,-2.42003,-0.580759,1.11006,0.01593,0.0144955,0.790013,-0.00257195
0.52,1.0,1.06059,-2.3946,-0.571711,-2.38607,-0.572456,1.11787,1.53029,0.0144413,0.780271,-0.884464
0.53,1.0,1.04254,-2.35996,-0.563449,-2.35081,-0.564136,1.12569,1.52147,0.0143894,0.770865,-0.880843
0.54,1.0,1.02466,-2.32554,-0.555238,-2.31715,-0.555932,1.13336,1.51267,0.0143368,0.761868,-0.878301
0.55,1.0,1.00692,-2.29137,-0.547087,-2.28238,-0.547762,1.14097,1.50391,0.0142859,0.752028,-0.875771
0.56,1.0,0.989358,-2.25744,-0.538992,-2.24931,-0.53965,1.14842,1.49517,0.014237,0.742921,-0.870616
0.57,1.0,0.971916,-2.22373,-0.53095,-2.21483,-0.53166,1.15581,1.48648,0.01419,0.731371,-0.867682
0.58,1.0,0.954691,-2.19031,-0.522976,-2.18302,-0.523668,1.16305,1.47782,0.0141447,0.723292,-0.865236
0.59,1.0,0.937622,-2.1572,-0.515078,-2.14888,-0.515781,1.17022,1.46918,0.014101,0.712043,-0.862769
0.6,1.0,0.920729,-2.12427,-0.507222,-2.11674,-0.50777,1.17726,1.46059,0.0140588,0.703406,-0.857279
0.61,1.0,0.903968,-2.09162,-0.499432,-2.08362,-0.500084,1.18421,1.45203,0.0140167,0.692631,-0.854305
0.62,1.0,0.887406,-2.05923,-0.491705,-2.05249,-0.49229,1.19105,1.4435,0.013975,0.683261,-0.851404
0.63,1.0,0.870992,-2.02713,-0.484046,-2.01979,-0.484599,1.19779,1.43501,0.0139348,0.673049,-0.846478
0.64,1.0,0.854773,-1.99531,-0.476453,-1.98862,-0.47708,1.20444,1.42656,0.0138959,0.663391,-0.842743
0.65,1.0,0.838725,-1.96376,-0.468925,-1.95652,-0.46946,1.21096,1.41815,0.0138582,0.653449,-0.839902
0.66,1.0,0.822817,-1.93246,-0.461458,-1.9256,-0.462081,1.21742,1.40977,0.0138216,0.642303,-0.836899
0.67,1.0,0.807112,-1.90146,-0.454061,-1.8947,-0.454626,1.22375,1.40142,0.0137862,0.633378,-0.831935
0.68,1.0,0.791557,-1.87073,-0.446728,-1.86438,-0.447255,1.22999,1.39312,0.0137518,0.623093,-0.828088
0.69,1.0,0.776192,-1.84031,-0.439468,-1.83442,-0.440022,1.23614,0.0155482,0.0137184,0.613634,-0.0021606
0.7,1.0,0.760997,-1.81015,-0.432271,-1.8038,-0.432785,1.24218,1.37662,0.013686,0.603954,-0.821943
0.71,1.0,0.745963,-1.78026,-0.42514,-1.77375,-0.425708,1.24814,1.36844,0.0136529,0.593313,-0.815633
0.72,1.0,0.731134,-1.75069,-0.418083,-1.74473,-0.418562,1.254,1.3603,0.0136208,0.584403,-0.812118
0.73,1.0,0.716478,-1.72145,-0.411104,-1.71562,-0.41165,1.25975,1.3522,0.0135895,0.574679,-0.808733
0.74,1.0,0.701978,-1.69245,-0.404184,-1.68662,-0.404772,1.26544,1.34413,0.0135591,0.564156,-0.805573
0.75,1.0,0.687679,-1.66377,-0.397338,-1.65783,-0.397799,1.27101,1.33611,0.0135296,0.555797,-0.799443
0.76,1.0,0.673532,-1.6354,-0.390566,-1.63014,-0.391077,1.27649,1.32816,0.0135008,0.546104,-0.795569
0.77,1.0,0.659558,-1.60724,-0.383848,-1.60212,-0.384325,1.28191,1.3202,0.0134728,0.537073,-0.792406
0.78,1.0,0.645782,-1.57942,-0.377208,-1.57404,-0.37767,1.2872,1.3123,0.0134455,0.527868,-0.787502
0.79,1.0,0.632177,-1.55193,-0.370647,-1.54726,-0.371159,1.29242,1.30445,0.0134189,0.518378,-0.782463
0.8,1.0,0.618745,-1.52472,-0.364153,-1.51943,-0.364569,1.29757,1.29665,0.0133929,0.509621,-0.778641
0.81,1.0,0.605507,-1.49781,-0.357729,-1.49274,-0.358128,1.3026,1.28888,0.0133676,0.500697,-0.774933
0.82,1.0,0.592421,-1.47119,-0.351375,-1.46627,-0.351883,1.30756,1.28115,0.013343,0.4916,-0.771418
0.83,1.0,0.57952,-1.44487,-0.345093,-1.43953,-0.345521,1.31245,1.27347,0.0133189,0.482147,-0.76524
