t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.00068,-4.07566,-0.977779,-4.05964,-0.978629,0.99999,2.01085,0.0178277,0.00183788,-0.913341
0.02,1.0,2.00061,-4.08281,-0.974584,-4.06573,-0.975075,1.00003,2.00159,0.0173472,0.00377766,-0.936301
0.03,1.0,1.99135,-4.06867,-0.971211,-4.05063,-0.971599,1.00005,1.99213,0.0171229,0.00403091,-0.953391
0.04,1.0,1.9818,-4.05303,-0.967478,-4.03628,-0.967813,1.00009,1.98253,0.0169693,0.00411525,-0.965502
0.05,1.0,1.97174,-4.0358,-0.963366,-4.01864,-0.963709,1.00013,1.97284,0.0168449,0.00531369,-0.972978
0.06,1.0,1.96118,-4.01708,-0.958898,-3.99909,-0.959262,1.00018,1.96308,0.016737,0.0063153,-0.976843
0.07,1.0,1.95016,-3.99695,-0.954094,-3.97943,-0.95449,1.00026,1.9533,0.0166406,0.00792557,-0.978686
0.08,1.0,1.93866,-3.9755,-0.948975,-3.95884,-0.949415,1.00034,1.94351,0.0164953,0.00991994,-0.979093
0.09,1.0,1.92659,-3.9527,-0.943532,-3.93536,-0.944024,1.00045,1.93373,0.0157026,0.0117466,-0.978452
0.1,1.0,1.91423,-3.92937,-0.937979,-3.91214,-0.938297,1.00059,1.92394,0.0149674,0.0146717,-0.977775
0.11,1.0,1.90141,-3.90447,-0.932061,-3.88739,-0.932289,1.00072,1.91417,0.0142849,0.0174,-0.976954
0.12,1.0,1.8881,-3.87851,-0.925899,-3.86259,-0.9261,1.00092,1.90441,0.0136919,0.0191533,-0.975393
0.13,1.0,1.87432,-3.85152,-0.919494,-3.83652,-0.919686,1.00112,1.89466,0.0131428,0.0224896,-0.974714
0.14,1.0,1.86029,-3.8238,-0.912921,-3.80812,-0.913087,1.00133,1.88492,0.0126678,0.0247559,-0.973476
0.15,1.0,1.84575,-3.79504,-0.906103,-3.7801,-0.906228,1.00162,1.87519,0.0122537,0.0278051,-0.971742
0.16,1.0,1.83095,-3.76577,-0.899161,-3.75046,-0.899258,1.00191,1.86548,0.0118899,0.0315004,-0.970931
0.17,1.0,1.81602,-3.73592,-0.892085,-3.72173,-0.89221,1.00222,1.85577,0.0115683,0.0343713,-0.969974
0.18,1.0,1.80076,-3.70542,-0.884851,-3.69128,-0.88493,1.00261,1.84608,0.0112847,0.0382513,-0.968215
0.19,1.0,1.78528,-3.67446,-0.877508,-3.65941,-0.877551,1.00301,1.83641,0.0110358,0.0427582,-0.966932
0.2,1.0,1.76969,-3.64309,-0.870067,-3.6288,-0.870132,1.00343,1.82674,0.0108182,0.0458911,-0.965907
0.21,1.0,1.75394,-3.61131,-0.862529,-3.59699,-0.86257,1.00394,1.81709,0.0106108,0.0507838,-0.964377
0.22,1.0,1.73804,-3.57912,-0.854889,-3.56443,-0.854932,1.00447,1.80746,0.0104316,0.0560969,-0.96275
0.23,1.0,1.72203,-3.54663,-0.84718,-3.53261,-0.847223,1.00502,1.79783,0.0102657,0.0619826,-0.961988
0.24,1.0,1.70593,-3.51386,-0.8394,-3.49915,-0.839438,1.00568,1.78822,0.0101162,0.0653658,-0.960376
0.25,1.0,1.68973,-3.48082,-0.831556,-3.46736,-0.831585,1.00637,1.77863,0.00997606,0.0717006,-0.958191
0.26,1.0,1.67346,-3.44756,-0.823657,-3.43321,-0.823658,1.0071,1.76905,0.00985222,0.0785481,-0.957297
0.27,1.0,1.65714,-3.41412,-0.815714,-3.39972,-0.815693,1.0079,1.75948,0.00972919,0.0822729,-0.956337
0.28,1.0,1.64078,-3.38052,-0.807731,-3.36649,-0.80768,1.00878,1.74993,0.00962013,0.0897695,-0.954375
0.29,1.0,1.62438,-3.34678,-0.799715,-3.3325,-0.799602,1.00972,1.7404,0.00951755,0.0977882,-0.952347
0.3,1.0,1.60796,-3.31291,-0.791665,-3.2994,-0.79157,1.01071,1.73088,0.0094179,0.106414,-0.951485
0.31,1.0,1.59157,-3.27902,-0.78361,-3.26458,-0.783554,1.0118,1.72137,0.0093277,0.110524,-0.949808
0.32,1.0,1.57516,-3.24503,-0.77553,-3.23086,-0.775509,1.01299,1.71189,0.00924353,0.119877,-0.947163
0.33,1.0,1.55869,-3.21091,-0.767415,-3.19586,-0.76734,1.01425,1.70242,0.00915909,0.129934,-0.946031
0.34,1.0,1.54223,-3.17677,-0.759297,-3.16148,-0.759093,1.0156,1.69297,0.0090816,0.140705,-0.945
0.35,1.0,1.5259,-3.14266,-0.751183,-3.12993,-0.751063,1.01703,1.68353,0.00901012,0.152284,-0.942126
0.36,1.0,1.50953,-3.10857,-0.743075,-3.09606,-0.742971,1.01857,1.67412,0.00894028,0.164707,-0.940443
0.37,1.0,1.49316,-3.07449,-0.734967,-3.06255,-0.73492,1.02023,1.66472,0.00887181,0.1695,-0.939273
0.38,1.0,1.47687,-3.04026,-0.726819,-3.02703,-0.726704,1.02203,1.65533,0.00880808,0.182904,-0.938027
0.39,1.0,1.46057,-3.00624,-0.718723,-2.99461,-0.718568,1.02398,1.64598,0.00874855,0.207652,-0.934708
0.4,1.0,1.44437,-2.97224,-0.710631,-2.96,-0.710482,1.03386,1.63664,0.00869188,1.16458,-0.933126
0.41,1.0,1.42814,-2.93821,-0.70253,-2.92564,-0.702448,1.04538,1.62731,0.00863391,1.14099,-0.932014
0.42,1.0,1.412,-2.90427,-0.694448,-2.88996,-0.694276,1.05668,1.61801,0.00857942,1.12053,-0.928564
0.43,1.0,1.396,-2.87055,-0.686418,-2.86023,-0.686263,1.06779,1.60874,0.00852807,1.09935,-0.926836
0.44,1.0,1.37996,-2.83677,-0.678372,-2.82601,-0.678328,1.07872,1.59948,0.00847953,1.07798,-0.925357
0.45,1.0,1.36398,-2.80311,-0.670354,-2.79172,-0.67029,1.08943,1.59023,0.00843316,1.05612,-0.922986
0.46,1.0,1.34809,-2.76953,-0.662355,-2.75827,-0.662224,1.09995,1.58102,0.00838522,1.0362,-0.920293
0.47,1.0,1.33226,-2.73615,-0.654403,-2.72583,-0.654348,1.1103,1.57183,0.0083397,1.01613,-0.918321
0.48,1.0,1.31649,-2.70281,-0.646458,-2.69228,-0.646386,1.12044,1.56265,0.00829642,0.995163,-0.916831
0.49,1.0,1.30081,-2.66965,-0.638555,-2.65983,-0.638476,1.1304,1.55351,0.00825518,0.976066,-0.913201
0.5,1.0,1.28517,-2.63658,-0.630674,-2.62586,-0.630546,1.14074,1.54439,0.00821582,0.971637,-0.911159
0.51,1.0,1.26961,-2.60368,-0.622831,-2.59378,-0.622805,1.15007,1.53528,0.00817765,0.976074,-0.909359
0.52,1.0,1.25413,-2.57089,-0.615012,-2.56128,-0.614932,1.15967,1.5262,0.00813828,0.957899,-0.906469
0.53,1.0,1.23869,-2.5383,-0.607242,-2.52842,-0.607331,1.1691,1.51715,0.00810058,0.938404,-0.90395
0.54,1.0,1.22335,-2.50578,-0.599488,-2.49622,-0.599431,1.17836,1.50813,0.00806443,0.92135,-0.901654
0.55,1.0,1.20809,-2.47354,-0.591799,-2.46492,-0.591808,1.18756,1.49912,0.00802973,0.883001,-0.899326
0.56,1.0,1.1929,-2.44135,-0.584122,-2.43241,-0.584117,1.19641,1.49015,0.00799637,0.886042,-0.895963
0.57,1.0,1.1778,-2.40942,-0.576505,-2.40093,-0.576512,1.2052,1.4812,0.00796427,0.870187,-0.893607
0.58,1.0,1.16278,-2.37764,-0.568924,-2.36829,-0.568963,1.21383,1.47228,0.00793288,0.852607,-0.891498
0.59,1.0,1.14784,-2.34601,-0.561377,-2.33768,-0.56135,1.22232,1.46338,0.00790046,0.837216,-0.888387
0.6,1.0,1.13299,-2.31463,-0.55389,-2.3065,-0.553925,1.23065,1.45451,0.00786919,0.82026,-0.885708
0.61,1.0,1.11822,-2.28332,-0.546419,-2.275,-0.546309,1.23884,1.44566,0.007839,0.805814,-0.883026
0.62,1.0,1.10354,-2.25234,-0.539026,-2.24439,-0.539099,1.24689,1.43685,0.00780982,0.789559,-0.88062
0.63,1.0,1.08897,-2.22145,-0.531654,-2.21379,-0.531666,1.25491,1.42806,0.00778159,0.805974,-0.876918
0.64,1.0,1.07447,-2.19088,-0.524358,-2.18316,-0.52442,1.26284,1.41931,0.00775426,0.790217,-0.874354
0.65,1.0,1.06009,-2.16044,-0.517092,-2.15345,-0.517155,1.27063,1.41058,0.00772779,0.77628,-0.871775
0.66,1.0,1.04577,-2.13022,-0.509877,-2.12287,-0.510008,1.2783,1.40187,0.00770213,0.761284,-0.868703
0.67,1.0,1.03157,-2.10024,-0.502719,-2.09341,-0.502751,1.28583,1.3932,0.00767538,0.747792,-0.86571
0.68,1.0,1.01743,-2.07042,-0.495599,-2.06261,-0.495696,1.29323,1.38456,0.00764926,0.733505,-0.862704
0.69,1.0,1.0034,-2.04082,-0.488531,-2.03417,-0.488462,1.3005,1.37595,0.00762391,0.720556,-0.8603
0.7,1.0,0.989459,-2.01149,-0.481526,-2.00458,-0.481615,1.30765,1.36737,0.00759928,0.70691,-0.856155
0.71,1.0,0.975622,-1.98233,-0.474562,-1.97579,-0.474573,1.31468,1.35882,0.00757533,0.694642,-0.853362
0.72,1.0,0.961894,-1.95343,-0.467659,-1.94688,-0.467722,1.32157,1.35031,0.00755204,0.681342,-0.850277
0.73,1.0,0.948232,-1.92476,-0.46081,-1.91858,-0.460848,1.32843,1.34182,0.00752937,0.671208,-0.847402
0.74,1.0,0.934654,-1.89619,-0.453986,-1.88874,-0.454001,1.33503,1.33337,0.00750729,0.656854,-0.843695
0.75,1.0,0.921157,-1.86791,-0.447231,-1.86133,-0.447403,1.3416,1.32494,0.00748578,0.668738,-0.840643
0.76,1.0,0.907785,-1.83987,-0.44053,-1.83358,-0.440463,1.34819,1.31655,0.00746467,0.657186,-0.837564
0.77,1.0,0.894518,-1.81207,-0.433887,-1.80581,-0.434061,1.35467,1.3082,0.00744267,0.645011,-0.833607
0.78,1.0,0.881346,-1.78448,-0.427294,-1.77895,-0.42729,1.36105,1.29988,0.00742121,0.634045,-0.830445
0.79,1.0,0.86827,-1.75716,-0.420766,-1.75095,-0.420836,1.3673,1.29159,0.00740026,0.622043,-0.8271
0.8,1.0,0.85529,-1.73003,-0.414284,-1.72435,-0.414476,1.37347,1.28334,0.00737982,0.610479,-0.824084
0.81,1.0,0.84243,-1.70314,-0.407856,-1.69688,-0.407838,1.37951,1.27512,0.00735984,0.600267,-0.820344
0.82,1.0,0.829645,-1.67649,-0.401485,-1.67136,-0.401583,1.38546,1.26693,0.00734033,0.589235,-0.817166
0.83,1.0,0.816975,-1.65007,-0.395172,-1.64458,-0.395324,1.39133,1.25878,0.00732125,0.579141,-0.813597
0.84,1.0,0.804416,-1.62389,-0.388912,-1.61819,-0.388979,1.39706,1.25066,0.00730259,0.568442,-0.810761
0.85,1.0,0.791944,-1.59798,-0.382718,-1.59292,-0.382839,1.40272,1.24258,0.00728434,0.557904,-0.805864
0.86,1.0,0.779594,-1.57232,-0.376584,-1.56673,-0.376576,1.40828,1.23454,0.00726648,0.548608,-0.802875
0.87,1.0,0.767328,-1.54688,-0.370501,-1.54184,-0.370613,1.41373,1.22653,0.007249,0.538546,-0.799156
0.88,1.0,0.75517,-1.52168,-0.364475,-1.51669,-0.364721,1.41911,1.21856,0.00723168,0.528591,-0.796081
0.89,1.0,0.743126,-1.4967,-0.358503,-1.49163,-0.358557,1.42449,1.21062,0.00721375,0.53876,-0.791829
0.9,1.0,0.73118,-1.47202,-0.3526,-1.46709,-0.352705,1.42979,1.20272,0.0071962,0.528832,-0.788451
0.91,1.0,0.719354,-1.4476,-0.34676,-1.44245,-0.346804,1.43503,1.19486,0.007179,0.5192,-0.784539
0.92,1.0,0.707635,-1.42334,-0.340959,-1.41855,-0.34096,1.44016,1.18703,0.00716214,0.510278,-0.78134
0.93,1.0,0.696024,-1.39939,-0.335229,-1.39465,-0.335359,1.4452,1.17925,0.00714562,0.500878,-0.776432
0.94,1.0,0.684522,-1.37569,-0.32956,-1.37089,-0.329679,1.45017,1.1715,0.00712942,0.491515,-0.773211
0.95,1.0,0.673113,-1.35222,-0.323946,-1.34762,-0.323993,1.45505,1.16379,0.00711354,0.483178,-0.769337
0.96,1.0,0.661835,-1.32897,-0.318385,-1.32469,-0.31844,1.45983,1.15611,0.00709796,0.474141,-0.766048
0.97,1.0,0.650667,-1.30599,-0.312888,-1.30157,-0.313045,1.46454,1.14848,0.00708267,0.465315,-0.761465
0.98,1.0,0.639614,-1.28331,-0.30746,-1.27824,-0.307461,1.46917,1.14089,0.00706767,0.45752,-0.758006
0.99,1.0,0.628657,-1.26083,-0.302081,-1.25667,-0.302127,1.47371,1.13333,0.00705295,0.448921,-0.753666
1.0,1.0,0.617823,-1.2386,-0.296764,-1.23465,-0.296861,1.47817,1.12581,0.0070385,0.440555,-0.750419
1.01,1.0,0.607095,-1.21665,-0.29151,-1.2124,-0.291616,1.48256,1.11834,0.00702431,0.432389,-0.744927
1.02,1.0,0.596466,-1.19486,-0.286296,-1.19006,-0.286286,1.48687,1.11091,0.00701037,0.424952,-0.741344
1.03,1.0,0.585919,-1.17335,-0.281149,-1.16889,-0.281239,1.49117,1.10352,0.00699633,0.432497,-0.737288
1.04,1.0,0.575499,-1.15209,-0.276062,-1.14788,-0.27614,1.49544,1.09616,0.00698203,0.424426,-0.733805
