t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.02197,-4.10387,-0.98036,-4.09379,-0.982378,1.00002,2.01086,0.0158641,0.0120533,-0.912448
0.02,1.0,2.01825,-4.10206,-0.979192,-4.08916,-0.980483,1.00009,2.00168,0.0140575,0.0042756,-0.924497
0.03,1.0,2.01242,-4.09331,-0.977135,-4.07831,-0.978029,1.00019,1.99234,0.0128632,0.00850257,-0.942819
0.04,1.0,2.00545,-4.08142,-0.974353,-4.06641,-0.974915,1.00028,1.9828,0.0117369,0.00949817,-0.962145
0.05,1.0,1.99779,-4.06728,-0.971057,-4.05213,-0.971444,1.00032,1.97312,0.0106619,0.00555119,-0.975041
0.06,1.0,1.98944,-4.05126,-0.967333,-4.03414,-0.967587,1.0004,1.96333,0.00913992,0.00373955,-0.982203
0.07,1.0,1.98068,-4.03362,-0.963235,-4.01741,-0.963375,1.0004,1.9535,0.0077181,0.0013811,-0.984551
0.08,1.0,1.97141,-4.01448,-0.958791,-3.99877,-0.958859,1.00045,1.94366,0.00652783,0.00346147,-0.984468
0.09,1.0,1.9619,-3.99411,-0.954059,-3.97703,-0.954086,1.00047,1.93382,0.00553985,0.00566087,-0.983633
0.1,1.0,1.95211,-3.97243,-0.949026,-3.95566,-0.948982,1.00055,1.92399,0.00477835,0.0090308,-0.982738
0.11,1.0,1.9423,-3.95004,-0.943824,-3.93355,-0.943745,1.00066,1.91417,0.00415367,0.0116807,-0.981151
0.12,1.0,1.9325,-3.92672,-0.938403,-3.91107,-0.93831,1.00075,1.90437,0.00361398,0.0144111,-0.980075
0.13,1.0,1.92286,-3.90269,-0.932816,-3.88782,-0.932701,1.00094,1.89458,0.00314863,0.0175595,-0.978832
0.14,1.0,1.91401,-3.87864,-0.927222,-3.86176,-0.927079,1.00112,1.8848,0.00277137,0.0203256,-0.977539
0.15,1.0,1.90528,-3.85333,-0.921316,-3.83754,-0.921169,1.00132,1.87505,0.00246898,0.0224863,-0.976294
0.16,1.0,1.89703,-3.82855,-0.915529,-3.81356,-0.91539,1.00157,1.86527,0.0022192,0.025419,-0.975142
0.17,1.0,1.88434,-3.79862,-0.908517,-3.78361,-0.908403,1.00182,1.85553,0.0020103,0.0287999,-0.973842
0.18,1.0,1.86921,-3.76632,-0.900926,-3.75121,-0.900812,1.00212,1.8458,0.00184569,0.0315369,-0.972649
0.19,1.0,1.85496,-3.73469,-0.893474,-3.71945,-0.893296,1.00247,1.83608,0.00171596,0.0353885,-0.971488
0.2,1.0,1.84161,-3.70461,-0.886383,-3.69023,-0.886238,1.00281,1.82637,0.00161597,0.039346,-0.970255
0.21,1.0,1.82894,-3.67481,-0.879355,-3.66092,-0.879242,1.00323,1.81667,0.00152215,0.0421352,-0.969022
0.22,1.0,1.81659,-3.64532,-0.872401,-3.63116,-0.872303,1.00368,1.80699,0.00144977,0.0465105,-0.967957
0.23,1.0,1.80419,-3.61565,-0.865405,-3.60183,-0.86522,1.00414,1.79731,0.00138313,0.051116,-0.966675
0.24,1.0,1.79209,-3.58582,-0.85837,-3.57146,-0.85817,1.00467,1.78765,0.00133136,0.0540093,-0.965471
0.25,1.0,1.78011,-3.55603,-0.851346,-3.54288,-0.85122,1.00524,1.778,0.0012799,0.0590789,-0.964335
0.26,1.0,1.76788,-3.5259,-0.844238,-3.51225,-0.84405,1.00583,1.76837,0.00124138,0.06442,-0.963056
0.27,1.0,1.75587,-3.49555,-0.837079,-3.48165,-0.836902,1.0065,1.75874,0.00120131,0.0675838,-0.961701
0.28,1.0,1.7438,-3.46479,-0.82982,-3.45134,-0.829671,1.00721,1.74913,0.00116866,0.0734145,-0.960454
0.29,1.0,1.73171,-3.43379,-0.822501,-3.42101,-0.822367,1.00796,1.73953,0.00114027,0.0796455,-0.959109
0.3,1.0,1.7196,-3.40264,-0.815142,-3.389,-0.814938,1.00876,1.72995,0.00111152,0.083027,-0.957669
0.31,1.0,1.70744,-3.37131,-0.807739,-3.35815,-0.807537,1.00966,1.72038,0.00108818,0.0897304,-0.956154
0.32,1.0,1.69525,-3.33962,-0.800248,-3.3259,-0.800083,1.01059,1.71082,0.00106559,0.0969242,-0.954901
0.33,1.0,1.68294,-3.30808,-0.792789,-3.29471,-0.792649,1.01157,1.70128,0.00104404,0.104544,-0.953391
0.34,1.0,1.67074,-3.27645,-0.785304,-3.26165,-0.785057,1.01264,1.69175,0.00102586,0.108195,-0.951849
0.35,1.0,1.65858,-3.24468,-0.777786,-3.23155,-0.777588,1.01379,1.68224,0.00100759,0.116424,-0.950368
0.36,1.0,1.6462,-3.2129,-0.770259,-3.19802,-0.770158,1.01501,1.67274,0.000990306,0.125093,-0.948899
0.37,1.0,1.6339,-3.18081,-0.762657,-3.16835,-0.762632,1.02846,1.66326,0.000975284,1.32956,-0.947094
0.38,1.0,1.62165,-3.14911,-0.755146,-3.13731,-0.755119,1.04172,1.6538,0.000960344,1.30189,-0.945556
0.39,1.0,1.60947,-3.11719,-0.74758,-3.10548,-0.747534,1.0547,1.64435,0.000945816,1.27733,-0.944071
0.4,1.0,1.59716,-3.08529,-0.740015,-3.07354,-0.739837,1.0674,1.63491,0.000932905,1.25578,-0.942307
0.41,1.0,1.58492,-3.05345,-0.732464,-3.04231,-0.732456,1.07985,1.6255,0.0009208,1.23618,-0.940604
0.42,1.0,1.57264,-3.02162,-0.724912,-3.01039,-0.724988,1.09206,1.6161,0.000908146,1.21468,-0.938924
