t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.02396,-4.10623,-0.980425,-4.09686,-0.982559,1.00003,2.01094,0.0158581,0.0145224,-0.897557
0.02,1.0,2.01983,-4.10276,-0.979359,-4.09097,-0.980829,1.0001,2.00202,0.0140189,0.00533828,-0.8926
0.03,1.0,2.01461,-4.09451,-0.97742,-4.08058,-0.978589,1.0002,1.99307,0.0128874,0.00864527,-0.899697
0.04,1.0,2.00826,-4.0832,-0.974775,-4.06968,-0.97561,1.00027,1.98401,0.0117701,0.00974981,-0.912688
0.05,1.0,2.00118,-4.06961,-0.971612,-4.05601,-0.972311,1.00033,1.97477,0.010739,0.00522826,-0.933875
0.06,1.0,1.9934,-4.05418,-0.968028,-4.03813,-0.968655,1.00039,1.96538,0.00920296,0.00246115,-0.943451
0.07,1.0,1.98518,-4.03706,-0.964056,-4.02205,-0.964551,1.00038,1.95594,0.00771744,0.000843434,-0.94294
0.08,1.0,1.97647,-4.01848,-0.959747,-4.004,-0.96016,1.00036,1.94653,0.00647329,-0.00233706,-0.937583
0.09,1.0,1.96753,-3.99868,-0.955154,-3.98333,-0.95553,1.00037,1.93713,0.00550553,0.00134024,-0.940801
0.1,1.0,1.95833,-3.97757,-0.950258,-3.96175,-0.950552,1.00037,1.92765,0.00472294,0.00632982,-0.956163
0.11,1.0,1.94914,-3.95581,-0.94521,-3.94067,-0.945444,1.00047,1.91797,0.00406751,0.00944879,-0.982896
0.12,1.0,1.9398,-3.9328,-0.93987,-3.91813,-0.940073,1.00055,1.90802,0.00350552,0.0140524,-1.00784
0.13,1.0,1.9307,-3.90936,-0.934427,-3.89514,-0.934583,1.00072,1.89786,0.00302185,0.0161012,-1.02736
0.14,1.0,1.92269,-3.88572,-0.928938,-3.87001,-0.929047,1.00091,1.88759,0.00262788,0.0202109,-1.02883
0.15,1.0,1.91489,-3.86107,-0.923194,-3.84634,-0.923287,1.0011,1.87733,0.00230291,0.0236697,-1.02294
0.16,1.0,1.90632,-3.83573,-0.917277,-3.82168,-0.917325,1.00135,1.86716,0.00204058,0.0241766,-1.01106
0.17,1.0,1.89403,-3.80621,-0.910363,-3.79244,-0.91042,1.00162,1.85711,0.00183086,0.0277899,-0.999612
0.18,1.0,1.87959,-3.77464,-0.902943,-3.76002,-0.902912,1.00189,1.84715,0.00167284,0.0314802,-0.991441
0.19,1.0,1.8664,-3.74416,-0.895765,-3.72966,-0.895765,1.00221,1.83726,0.00154952,0.0327886,-0.986983
0.2,1.0,1.85372,-3.71444,-0.888759,-3.7007,-0.88878,1.00257,1.8274,0.00144147,0.0368458,-0.984581
0.21,1.0,1.84199,-3.6859,-0.882035,-3.67237,-0.882086,1.00294,1.81756,0.00136359,0.0409524,-0.981716
0.22,1.0,1.83077,-3.65707,-0.875241,-3.64341,-0.875188,1.00336,1.80776,0.00128746,0.0427368,-0.97791
0.23,1.0,1.81941,-3.62832,-0.868468,-3.61495,-0.868377,1.00382,1.798,0.00123439,0.0473437,-0.972987
0.24,1.0,1.80848,-3.59961,-0.861706,-3.58581,-0.861643,1.00429,1.78829,0.00117815,0.0521574,-0.967878
0.25,1.0,1.79755,-3.57039,-0.85482,-3.55787,-0.854849,1.00483,1.77863,0.0011376,0.0544431,-0.964028
0.26,1.0,1.78637,-3.54092,-0.847876,-3.52794,-0.847841,1.00541,1.769,0.0010986,0.0596847,-0.960922
0.27,1.0,1.77544,-3.51129,-0.840893,-3.49799,-0.840875,1.00602,1.7594,0.00106516,0.0652912,-0.959234
0.28,1.0,1.76443,-3.48136,-0.833835,-3.46861,-0.833852,1.00667,1.7498,0.00103926,0.0679075,-0.958738
0.29,1.0,1.75341,-3.45107,-0.82669,-3.43851,-0.826722,1.00741,1.74021,0.0010105,0.0740898,-0.959132
0.3,1.0,1.74241,-3.42053,-0.819482,-3.40678,-0.819419,1.00819,1.73061,0.000987675,0.0806452,-0.959897
0.31,1.0,1.73117,-3.38968,-0.812199,-3.37654,-0.812147,1.00901,1.72101,0.000968158,0.0877221,-0.960974
0.32,1.0,1.72015,-3.35875,-0.804893,-3.3451,-0.80481,1.00989,1.71139,0.000947374,0.0908442,-0.962195
0.33,1.0,1.70896,-3.32779,-0.797576,-3.31398,-0.797411,1.01087,1.70176,0.000930092,0.0984389,-0.963214
0.34,1.0,1.69768,-3.29672,-0.790235,-3.28221,-0.790019,1.01191,1.69213,0.000915165,0.106541,-0.96387
0.35,1.0,1.68654,-3.26562,-0.78288,-3.25246,-0.782746,1.01302,1.68249,0.000898895,0.115029,-0.963954
0.36,1.0,1.6755,-3.23464,-0.775551,-3.22004,-0.77543,1.02079,1.67285,0.000884865,1.36465,-0.963598
0.37,1.0,1.66451,-3.20351,-0.768182,-3.18918,-0.767968,1.03466,1.66322,0.000872662,1.34192,-0.963014
0.38,1.0,1.65329,-3.17229,-0.76079,-3.16003,-0.760634,1.04825,1.65359,0.000859885,1.31795,-0.962273
0.39,1.0,1.64238,-3.14088,-0.753349,-3.12901,-0.753421,1.06155,1.64397,0.000847948,1.29307,-0.961187
0.4,1.0,1.63123,-3.10979,-0.745983,-3.09776,-0.746056,1.07458,1.63436,0.000837322,1.27317,-0.96017
0.41,1.0,1.6203,-3.07859,-0.73859,-3.06639,-0.738649,1.08737,1.62477,0.000827718,1.25757,-0.959418
0.42,1.0,1.60906,-3.04709,-0.731121,-3.03558,-0.731052,1.09996,1.61518,0.000817208,1.24038,-0.958246
0.43,1.0,1.59822,-3.01565,-0.723664,-3.00452,-0.723652,1.11231,1.6056,0.000807682,1.22418,-0.957462
0.44,1.0,1.58708,-2.98432,-0.71623,-2.97157,-0.71629,1.12446,1.59603,0.000799014,1.20274,-0.956608
0.45,1.0,1.57631,-2.95328,-0.708847,-2.93979,-0.708788,1.13637,1.58647,0.000791094,1.19013,-0.955679
0.46,1.0,1.56543,-2.92206,-0.70143,-2.91036,-0.701364,1.14809,1.57692,0.000782723,1.17826,-0.954767
0.47,1.0,1.55433,-2.89077,-0.694019,-2.87986,-0.693902,1.15964,1.56738,0.000774662,1.16622,-0.953151
0.48,1.0,1.54383,-2.85998,-0.686702,-2.85094,-0.686858,1.171,1.55785,0.000767211,1.14577,-0.951482
0.49,1.0,1.53285,-2.82871,-0.679272,-2.81831,-0.679351,1.18214,1.54835,0.000760305,1.13458,-0.949352
0.5,1.0,1.52205,-2.79784,-0.671933,-2.78538,-0.671858,1.19327,1.53887,0.000753886,1.07778,-0.946747
0.51,1.0,1.51149,-2.76734,-0.66468,-2.75804,-0.664809,1.20429,1.52941,0.000747102,1.06595,-0.943988
