t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,1.99371,-4.06421,-0.976791,-4.04776,-0.977472,1.00005,0.018307,0.018307,0.00586582,-0.0528992
0.02,1.0,1.99517,-4.07556,-0.972856,-4.05841,-0.973316,1.00003,2.00175,0.0179458,0.00377221,-0.924976
0.03,1.0,1.98462,-4.05958,-0.969041,-4.04165,-0.96944,1.00005,1.99242,0.0177461,0.00460024,-0.938442
0.04,1.0,1.97391,-4.04243,-0.964949,-4.02596,-0.965309,1.0001,1.98299,0.0175947,0.00492127,-0.947321
0.05,1.0,1.96286,-4.02402,-0.960555,-4.00752,-0.960923,1.00014,1.97348,0.0174665,0.00631409,-0.954079
0.06,1.0,1.95136,-4.00433,-0.955856,-3.98676,-0.956238,1.00021,1.96391,0.0173534,0.00750221,-0.959339
0.07,1.0,1.93944,-3.98335,-0.950849,-3.96666,-0.951245,1.0003,1.9543,0.0172516,0.00924284,-0.963154
0.08,1.0,1.92706,-3.96111,-0.94554,-3.94446,-0.945967,1.00037,1.94465,0.0171589,0.0108308,-0.966365
0.09,1.0,1.91418,-3.93766,-0.939944,-3.92064,-0.9404,1.00052,1.93497,0.0170736,0.0129762,-0.968587
0.1,1.0,1.9009,-3.91317,-0.934098,-3.8976,-0.934586,1.00065,1.92528,0.0169947,0.015356,-0.970235
0.11,1.0,1.88719,-3.88757,-0.927989,-3.87105,-0.928525,1.00081,1.91557,0.016921,0.0173712,-0.971469
0.12,1.0,1.87311,-3.8611,-0.921671,-3.84525,-0.922242,1.00101,1.90585,0.0168519,0.0202414,-0.972119
0.13,1.0,1.85864,-3.83376,-0.915145,-3.81896,-0.91577,1.00121,1.89613,0.0167868,0.0234145,-0.972636
0.14,1.0,1.84387,-3.8056,-0.908425,-3.78996,-0.909087,1.00146,1.8864,0.0165806,0.025762,-0.97279
0.15,1.0,1.82877,-3.77668,-0.901521,-3.76209,-0.902256,1.00174,1.87667,0.01614,0.0294486,-0.972553
0.16,1.0,1.8134,-3.74713,-0.894468,-3.73185,-0.895247,1.00203,1.86695,0.0157433,0.0334627,-0.972305
0.17,1.0,1.79786,-3.71737,-0.88737,-3.70292,-0.887971,1.00239,1.85723,0.0153719,0.0361482,-0.971734
0.18,1.0,1.78204,-3.68668,-0.880057,-3.67285,-0.880586,1.00278,1.84752,0.0150418,0.0406951,-0.971158
