t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.02879,-4.10912,-0.981079,-4.10158,-0.983708,1.00003,2.01091,0.0151403,0.000131528,-0.906001
0.02,1.0,2.02633,-4.10764,-0.980539,-4.09851,-0.982487,1.00014,2.0019,0.0132335,0.00425186,-0.905908
0.03,1.0,2.0221,-4.10112,-0.979036,-4.08995,-0.980674,1.00028,1.99282,0.0108425,0.00696153,-0.912385
0.04,1.0,2.01599,-4.09073,-0.976644,-4.07911,-0.977922,1.00042,1.98358,0.00933388,0.0107923,-0.935011
0.05,1.0,2.00906,-4.07803,-0.973721,-4.06654,-0.974751,1.00055,1.9741,0.00795791,0.0122326,-0.959742
0.06,1.0,2.00181,-4.06366,-0.970424,-4.04893,-0.971367,1.0006,1.96443,0.00626835,0.00822844,-0.971322
0.07,1.0,1.99412,-4.04774,-0.966775,-4.03455,-0.967487,1.00067,1.9547,0.00477803,0.00152672,-0.973764
0.08,1.0,1.98585,-4.03003,-0.962722,-4.01649,-0.963324,1.00065,1.94494,0.00325007,0.00032522,-0.977602
0.09,1.0,1.9778,-4.0113,-0.958442,-3.9962,-0.958941,1.00063,1.93512,0.00151683,-0.00151766,-0.986664
0.1,1.0,1.96978,-3.99086,-0.953772,-3.97606,-0.954174,1.00061,1.92525,0.000307175,0.000875831,-0.987952
0.11,1.0,1.96256,-3.9697,-0.948934,-3.95449,-0.949196,1.00065,1.91537,0.00021115,0.0061745,-0.988236
0.12,1.0,1.95737,-3.9491,-0.944229,-3.9344,-0.944453,1.00072,1.90548,3.11233e-05,0.0110703,-0.988072
0.13,1.0,1.95279,-3.92714,-0.939203,-3.91264,-0.939329,1.00087,1.89561,4.48993e-05,0.0154044,-0.987121
0.14,1.0,1.94965,-3.90459,-0.93405,-3.88774,-0.934164,1.00101,1.88574,3.33436e-05,0.0185521,-0.98674
0.15,1.0,1.94579,-3.88064,-0.928562,-3.86554,-0.928671,1.00122,1.87588,8.95253e-06,0.019586,-0.986208
0.16,1.0,1.94266,-3.8579,-0.923381,-3.84295,-0.923473,1.00143,1.86602,1.81387e-05,0.0217385,-0.984555
0.17,1.0,1.9407,-3.83416,-0.917976,-3.819,-0.918036,1.00163,1.85618,4.73267e-06,0.0228849,-0.9833
0.18,1.0,1.93951,-3.80932,-0.912275,-3.79398,-0.912273,1.0019,1.84636,8.29273e-06,0.0257299,-0.982154
0.19,1.0,1.94347,-3.7847,-0.906551,-3.76882,-0.906477,1.00216,1.83654,6.30881e-06,0.0287367,-0.98102
0.2,2.0,1.93855,-3.75493,-0.89955,-3.7396,-0.899702,1.00246,1.82674,6.20454e-06,0.0312608,-0.980115
0.21,2.0,1.92883,-3.7254,-0.892585,-3.71065,-0.892766,1.00281,0.0105027,3.47665e-06,0.0350686,-0.00624535
0.22,2.0,1.9154,-3.69454,-0.885308,-3.67977,-0.885445,1.00316,1.80713,1.65036e-06,0.0392057,-0.978177
0.23,3.0,1.89378,-3.66526,-0.878389,-3.65058,-0.878631,1.00357,1.79736,4.87865e-06,0.0421688,-0.97735
0.24,3.0,1.87724,-3.63378,-0.870993,-3.61964,-0.871343,1.00402,1.78759,4.65708e-06,0.047081,-0.976522
0.25,3.0,1.86144,-3.5994,-0.862887,-3.58527,-0.863157,1.0045,1.77783,2.65526e-06,0.0523507,-0.975309
0.26,3.0,1.84878,-3.56255,-0.854173,-3.54816,-0.85422,1.00504,1.76808,3.35883e-06,0.0556947,-0.974445
0.27,3.0,1.8364,-3.52498,-0.845257,-3.51091,-0.845773,1.00564,1.75834,1.99038e-06,0.0613264,-0.973555
0.28,3.0,1.82594,-3.48648,-0.836094,-3.4739,-0.836634,1.00627,1.7486,2.31741e-06,0.0673179,-0.972417
0.29,3.0,1.81792,-3.44733,-0.826759,-3.43407,-0.827301,1.00695,1.73888,1.93891e-06,0.0709344,-0.971375
0.3,3.0,1.81087,-3.4111,-0.818159,-3.39971,-0.819207,1.00772,1.72917,1.62967e-06,0.0773355,-0.970378
0.31,3.0,1.80395,-3.37634,-0.8099,-3.3655,-0.811092,1.00853,1.71947,1.82192e-06,0.0840252,-0.969242
0.32,2.0,1.7964,-3.34136,-0.801597,-3.32863,-0.802348,1.00939,1.70979,1.78354e-06,0.0910176,-0.967978
0.33,2.0,1.79012,-3.30873,-0.793823,-3.29714,-0.794805,1.01032,1.70011,1.76542e-06,0.0945552,-0.966911
