t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.02443,-4.1058,-0.980669,-4.09667,-0.982918,1.00003,2.01086,0.0155355,0.0136419,-0.913221
0.02,1.0,2.02121,-4.10448,-0.979776,-4.09262,-0.981319,1.0001,2.00168,0.0136909,0.00203868,-0.923966
0.03,1.0,2.01575,-4.09643,-0.977897,-4.0826,-0.978978,1.00023,1.99235,0.0118891,0.00704287,-0.94163
0.04,1.0,2.00893,-4.08496,-0.97523,-4.07095,-0.975936,1.00035,1.98282,0.0106397,0.0105309,-0.963186
0.05,1.0,2.00143,-4.07128,-0.97206,-4.0566,-0.972579,1.00044,1.97311,0.00940442,0.0101728,-0.977232
0.06,1.0,1.99329,-4.05573,-0.968459,-4.03883,-0.968836,1.0005,1.96331,0.00782275,0.00517733,-0.983803
0.07,1.0,1.98473,-4.03847,-0.964469,-4.02303,-0.96468,1.00054,1.95347,0.00634153,0.00187472,-0.9856
0.08,1.0,1.97559,-4.01971,-0.960134,-4.00422,-0.960252,1.00054,1.94361,0.00515875,0.00213072,-0.985277
0.09,1.0,1.96618,-3.99944,-0.955447,-3.9828,-0.955496,1.00056,1.93377,0.00417105,0.00334436,-0.984337
0.1,1.0,1.95653,-3.97818,-0.950535,-3.96159,-0.950517,1.0006,1.92393,0.00335234,0.00735827,-0.983401
0.11,1.0,1.94691,-3.95628,-0.945475,-3.93992,-0.94541,1.0007,1.9141,0.00239617,0.0104427,-0.981999
0.12,1.0,1.93705,-3.93323,-0.940153,-3.9173,-0.940061,1.0008,1.90429,0.00123636,0.0135526,-0.980807
0.13,1.0,1.92788,-3.90993,-0.934774,-3.8944,-0.934658,1.00095,1.89449,0.000732612,0.0165864,-0.979565
0.14,1.0,1.91942,-3.88612,-0.929281,-3.86921,-0.929135,1.00114,1.8847,9.25885e-05,0.0197044,-0.978223
0.15,1.0,1.91333,-3.86217,-0.923749,-3.84644,-0.923574,1.00132,1.87492,7.42777e-05,0.0225949,-0.976997
0.16,1.0,1.90835,-3.83973,-0.918582,-3.82435,-0.9184,1.00157,1.86517,4.79055e-05,0.0246093,-0.975839
0.17,1.0,1.90611,-3.81649,-0.913222,-3.80169,-0.913083,1.00183,1.85541,9.85016e-06,0.0276186,-0.974688
0.18,1.0,1.90307,-3.79299,-0.907806,-3.77789,-0.907616,1.00209,1.84567,1.14469e-05,0.0296868,-0.973662
0.19,1.0,1.90136,-3.76741,-0.901888,-3.75139,-0.901671,1.00243,1.83594,9.76346e-06,0.0330204,-0.972588
0.2,1.0,1.89545,-3.7392,-0.895314,-3.7239,-0.895113,1.00276,1.82622,1.80982e-05,0.0366536,-0.971461
0.21,1.0,1.88128,-3.70698,-0.887731,-3.69295,-0.887652,1.00313,1.81651,3.21104e-05,0.03933,-0.97032
0.22,1.0,1.86764,-3.6686,-0.878644,-3.65422,-0.878707,1.00356,1.80682,3.96968e-05,0.0436837,-0.969103
0.23,1.0,1.85549,-3.62998,-0.869468,-3.61627,-0.869641,1.00401,1.79713,3.82259e-05,0.0483499,-0.96784
0.24,1.0,1.84485,-3.59144,-0.860307,-3.57886,-0.860803,1.00449,1.78746,4.25671e-05,0.0516404,-0.9666
0.25,1.0,1.83384,-3.55615,-0.851923,-3.5443,-0.852442,1.00506,1.7778,3.75058e-05,0.0568519,-0.965347
0.26,1.0,1.82022,-3.52255,-0.843952,-3.51111,-0.844851,1.00564,1.76815,3.8887e-05,0.0623983,-0.964047
0.27,1.0,1.80156,-3.49201,-0.836715,-3.48009,-0.837361,1.00626,1.75852,3.98748e-05,0.065775,-0.962667
0.28,1.0,1.78123,-3.45735,-0.828491,-3.44699,-0.829359,1.00698,1.7489,3.69351e-05,0.0716571,-0.961395
0.29,1.0,1.76434,-3.42605,-0.821076,-3.41464,-0.821669,1.00771,1.73929,3.70361e-05,0.0778367,-0.960074
0.3,1.0,1.7487,-3.39341,-0.81334,-3.38264,-0.814046,1.00849,1.72969,3.72242e-05,0.0814177,-0.958598
0.31,1.0,1.73729,-3.36094,-0.805646,-3.35021,-0.806281,1.00937,1.72011,3.5088e-05,0.088121,-0.957116
0.32,1.0,1.72561,-3.33026,-0.798385,-3.31959,-0.799531,1.01029,1.71055,3.47534e-05,0.0951575,-0.955857
0.33,1.0,1.71259,-3.29653,-0.790392,-3.2867,-0.791624,1.01126,1.70099,3.39617e-05,0.102766,-0.954351
0.34,2.0,1.70109,-3.26552,-0.783049,-3.26013,-0.78636,1.01231,1.69146,3.25881e-05,0.106509,-0.952814
0.35,2.0,1.68955,-3.23828,-0.776608,-3.2319,-0.779257,1.02657,1.68193,3.2299e-05,2.20688,-0.951417
0.36,2.0,1.67397,-3.20689,-0.769171,-3.19858,-0.771742,1.04021,1.67243,3.18083e-05,1.72486,-0.949889
0.37,1.0,1.6553,-3.17651,-0.761977,-3.16548,-0.762793,1.05097,1.66293,3.06367e-05,0.41028,-0.948127
