t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.02982,-4.10938,-0.981243,-4.10228,-0.983975,1.00003,2.01088,0.014943,0.0187533,-0.912147
0.02,1.0,2.02824,-4.10904,-0.980878,-4.10015,-0.983005,1.00015,2.00175,0.0127098,-0.00180726,-0.919064
0.03,1.0,2.02425,-4.10305,-0.979509,-4.09228,-0.98127,1.00031,1.9925,0.0101818,0.00071905,-0.931928
0.04,1.0,2.01815,-4.09292,-0.977186,-4.08172,-0.978558,1.00048,1.98303,0.00850719,0.00478236,-0.960169
0.05,1.0,2.0113,-4.08059,-0.974362,-4.06937,-0.975449,1.00067,1.97334,0.00710414,0.0111201,-0.977434
0.06,1.0,2.00436,-4.06676,-0.971206,-4.05252,-0.972133,1.0008,1.96352,0.00541012,0.00927967,-0.985242
0.07,1.0,1.99726,-4.05149,-0.967727,-4.03821,-0.968415,1.00082,1.95366,0.00378241,0.00644618,-0.988218
0.08,1.0,1.99013,-4.03458,-0.963886,-4.0205,-0.964425,1.00088,1.94378,0.00174829,0.00345225,-0.987944
0.09,1.0,1.98328,-4.01579,-0.959614,-4.0005,-0.960028,1.00087,1.9339,0.000412288,0.00320949,-0.986889
0.1,1.0,1.97793,-3.99299,-0.954394,-3.97747,-0.954668,1.00092,1.92404,0.000232103,0.00502272,-0.986151
0.11,1.0,1.97539,-3.9732,-0.949865,-3.95766,-0.949977,1.00093,1.91418,4.02446e-05,0.00788234,-0.985075
0.12,1.0,1.96948,-3.95015,-0.944579,-3.93471,-0.944653,1.00105,1.90433,0.000103096,0.0103423,-0.983634
0.13,2.0,1.96276,-3.92769,-0.939452,-3.91128,-0.939567,1.00115,1.8945,2.45268e-05,0.013375,-0.982554
0.14,1.0,1.96057,-3.90272,-0.933697,-3.88533,-0.933708,1.0013,1.88468,4.42466e-05,0.0163046,-0.981427
0.15,1.0,1.95374,-3.87882,-0.928223,-3.86272,-0.928208,1.00148,1.87487,1.39773e-05,0.0185187,-0.980344
0.16,2.0,1.95039,-3.85678,-0.923214,-3.84132,-0.923383,1.00166,1.86507,2.44941e-06,0.0212053,-0.979113
0.17,2.0,1.94629,-3.83208,-0.917583,-3.81614,-0.917673,1.00191,1.85528,9.48446e-06,0.0246736,-0.978063
0.18,1.0,1.94747,-3.80958,-0.912484,-3.79385,-0.912453,1.00781,1.84551,3.05915e-06,5.29966,-0.976958
0.19,4.0,1.94379,-3.78473,-0.906835,-3.7682,-0.907199,1.00245,1.83574,6.43788e-06,0.0310386,-0.975867
0.2,4.0,1.94543,-3.76183,-0.901632,-3.74689,-0.901966,1.00279,1.82598,4.14872e-06,0.0342865,-0.974881
0.21,3.0,1.9484,-3.73545,-0.895525,-3.71939,-0.8958,1.00313,1.81624,1.40993e-06,0.0378779,-0.973956
0.22,4.0,1.94446,-3.70587,-0.888644,-3.69017,-0.888916,1.00353,1.8065,1.73376e-06,0.040729,-0.972764
0.23,4.0,1.93732,-3.67545,-0.881521,-3.65985,-0.881813,1.00396,1.79678,3.56321e-06,0.0448665,-0.971579
0.24,4.0,1.92507,-3.64544,-0.874482,-3.62953,-0.874728,1.00441,1.78706,2.87535e-06,0.0491057,-0.970609
0.25,3.0,1.90655,-3.61709,-0.867849,-3.60242,-0.868211,1.00492,1.77736,2.46649e-06,0.0521125,-0.969523
0.26,5.0,1.88684,-3.5874,-0.860836,-3.57255,-0.861293,1.00547,1.76767,1.4761e-06,0.0568262,-0.968316
0.27,5.0,1.86998,-3.55392,-0.852916,-3.53828,-0.853504,1.00603,1.75799,2.90188e-06,0.0618855,-0.96725
0.28,4.0,1.85665,-3.52178,-0.84534,-3.50767,-0.845979,1.00668,1.74832,1.90749e-06,0.0651558,-0.966169
0.29,4.0,1.8428,-3.48829,-0.837441,-3.47373,-0.837842,1.00737,1.73866,2.43193e-06,0.0705591,-0.964943
0.3,5.0,1.82987,-3.45369,-0.829265,-3.43952,-0.829616,1.00807,1.72901,2.80034e-06,0.0764462,-0.963796
