t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.01447,-4.09552,-0.979381,-4.08309,-0.980828,1.00002,2.01091,0.0168382,0.00856821,-0.904637
0.02,1.0,2.01109,-4.09455,-0.977388,-4.07966,-0.978282,1.00005,2.00178,0.0157877,0.00607134,-0.919656
0.03,1.0,2.00416,-4.08363,-0.974783,-4.06724,-0.975469,1.00011,1.99248,0.0153294,0.00653536,-0.936926
0.04,1.0,1.99677,-4.0708,-0.971723,-4.05503,-0.972192,1.00014,1.98303,0.0150082,0.0041922,-0.952216
0.05,1.0,1.98896,-4.05643,-0.968315,-4.04016,-0.968597,1.0002,1.97345,0.0147581,0.00400972,-0.963186
0.06,1.0,1.98036,-4.03983,-0.964406,-4.02184,-0.964603,1.00022,1.96377,0.0132258,0.00344578,-0.971875
0.07,1.0,1.9711,-4.02146,-0.96009,-4.00525,-0.960207,1.00027,1.95403,0.0118519,0.00509697,-0.977987
0.08,1.0,1.96123,-4.00146,-0.955395,-3.98545,-0.95546,1.00032,1.94423,0.010671,0.00630713,-0.981429
0.09,1.0,1.95086,-3.98021,-0.950409,-3.96322,-0.950437,1.00039,1.93441,0.00967011,0.00868241,-0.982178
0.1,1.0,1.94017,-3.95776,-0.945146,-3.94097,-0.945122,1.0005,1.92459,0.00884136,0.0108583,-0.981937
0.11,1.0,1.92916,-3.9342,-0.939617,-3.91814,-0.939563,1.00059,1.91477,0.00812499,0.0132768,-0.981305
0.12,1.0,1.91799,-3.91001,-0.933941,-3.89377,-0.93387,1.00075,1.90497,0.00754768,0.0153155,-0.980281
0.13,1.0,1.90655,-3.88477,-0.928016,-3.8697,-0.927916,1.00091,1.89517,0.00707713,0.0182472,-0.979214
0.14,1.0,1.89492,-3.85889,-0.921936,-3.84227,-0.921814,1.00109,1.88539,0.00667663,0.0208343,-0.978062
0.15,1.0,1.88327,-3.83254,-0.915744,-3.81634,-0.915594,1.00133,1.87561,0.00633092,0.0240962,-0.976597
