t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,1.98051,-4.04692,-0.973379,-4.02935,-0.973789,1.00005,0.0190359,0.0190359,0.00241498,-0.0261947
0.02,1.0,1.97696,-4.05265,-0.967388,-4.03532,-0.967674,1.00004,2.00137,0.018814,0.00424557,-0.951553
0.03,1.0,1.96031,-4.02899,-0.961741,-4.01045,-0.961995,1.00006,1.9918,0.0186578,0.00535037,-0.961679
0.04,1.0,1.94384,-4.00492,-0.955996,-3.98817,-0.95622,1.00013,1.98215,0.0185267,0.00734484,-0.966839
0.05,1.0,1.92721,-3.9801,-0.950073,-3.96352,-0.950309,1.00019,1.97247,0.0184108,0.00959447,-0.969632
0.06,1.0,1.91033,-3.95445,-0.94395,-3.93681,-0.944165,1.00031,1.96276,0.0183056,0.0114126,-0.971308
0.07,1.0,1.89315,-3.92788,-0.937609,-3.91164,-0.937817,1.00044,1.95304,0.0182087,0.0142287,-0.972112
0.08,1.0,1.87563,-3.90042,-0.931054,-3.88424,-0.931269,1.00057,1.94332,0.0181188,0.0164652,-0.972476
0.09,1.0,1.85775,-3.87203,-0.924279,-3.85652,-0.924496,1.00078,1.93359,0.0180347,0.0198993,-0.97253
0.1,1.0,1.83953,-3.84276,-0.917292,-3.82713,-0.917511,1.00098,1.92387,0.0179556,0.0236659,-0.972135
0.11,1.0,1.82099,-3.81264,-0.910103,-3.79717,-0.910322,1.00122,1.91415,0.017881,0.0264135,-0.971637
0.12,1.0,1.80209,-3.78164,-0.902703,-3.76658,-0.90294,1.00153,1.90444,0.0178105,0.0306838,-0.970991
0.13,1.0,1.78286,-3.74989,-0.895126,-3.73521,-0.895374,1.00184,1.89473,0.0177433,0.0353518,-0.970131
0.14,1.0,1.76333,-3.71736,-0.887362,-3.70256,-0.887635,1.0022,1.88503,0.0176794,0.038608,-0.969233
0.15,1.0,1.74351,-3.68414,-0.879432,-3.66972,-0.879758,1.00263,1.87535,0.0176184,0.043971,-0.968104
0.16,1.0,1.72341,-3.65029,-0.871353,-3.63576,-0.871712,1.00309,1.86567,0.01756,0.0498272,-0.966836
0.17,1.0,1.70305,-3.61581,-0.863122,-3.60196,-0.863486,1.00359,1.85601,0.017504,0.0536077,-0.965528
0.18,1.0,1.68247,-3.58077,-0.854759,-3.56734,-0.855151,1.00419,1.84636,0.0174502,0.0602418,-0.964099
0.19,1.0,1.66169,-3.54526,-0.846283,-3.5311,-0.846668,1.00482,1.83673,0.0173984,0.0674448,-0.96269
0.2,1.0,1.64073,-3.50929,-0.837697,-3.49602,-0.838131,1.0055,1.82711,0.0173486,0.0752174,-0.96127
