t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.02944,-4.10945,-0.981109,-4.10219,-0.983804,1.00003,2.01094,0.0151368,0.00114665,-0.903015
0.02,1.0,2.02722,-4.10794,-0.98061,-4.09916,-0.982679,1.00015,2.00204,0.0132396,0.0107125,-0.894506
0.03,1.0,2.02328,-4.1016,-0.97915,-4.09084,-0.980963,1.00027,1.99313,0.0108508,0.0110219,-0.89317
0.04,1.0,2.01746,-4.09144,-0.976811,-4.0809,-0.978261,1.00039,1.98414,0.00932971,0.0139705,-0.907207
0.05,1.0,2.01081,-4.07896,-0.973943,-4.06816,-0.975227,1.00049,1.97489,0.00798543,0.0142136,-0.945013
0.06,1.0,2.00387,-4.06489,-0.970716,-4.0514,-0.97191,1.00057,1.96534,0.00626022,0.00226659,-0.96628
0.07,1.0,1.99649,-4.04924,-0.967133,-4.03693,-0.968138,1.00055,1.95568,0.00475662,-0.00629983,-0.960602
0.08,1.0,1.98862,-4.0319,-0.963169,-4.01979,-0.964036,1.00052,1.94625,0.00321068,-0.0076304,-0.918763
0.09,1.0,1.98093,-4.01346,-0.958961,-3.99948,-0.959777,1.00045,1.93719,0.00145734,-0.00531264,-0.888518
0.1,1.0,1.97322,-3.99319,-0.954334,-3.97974,-0.955046,1.00041,1.92828,0.000295476,0.00348969,-0.892182
0.11,1.0,1.96726,-3.97306,-0.949741,-3.95922,-0.950311,1.00045,1.91905,0.000200372,0.0101081,-0.957944
0.12,1.0,1.96219,-3.95214,-0.944963,-3.93881,-0.945511,1.0006,1.9091,4.157e-05,0.0130707,-1.04066
0.13,1.0,1.9576,-3.93005,-0.939911,-3.91659,-0.940363,1.00078,1.89841,4.27235e-05,0.018684,-1.11235
0.14,1.0,1.95366,-3.9067,-0.93457,-3.89153,-0.935003,1.00098,1.88732,3.07e-05,0.0222256,-1.11271
0.15,1.0,1.95099,-3.88215,-0.928939,-3.86832,-0.929351,1.00117,1.87635,6.25239e-06,0.0239033,-1.07906
0.16,1.0,1.94905,-3.86204,-0.924386,-3.84853,-0.924782,1.0014,1.86584,1.67506e-05,0.0211428,-1.01438
0.17,1.0,1.94839,-3.83857,-0.919049,-3.82455,-0.919367,1.00163,1.85586,2.75893e-06,0.0237084,-0.978917
