t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.00158,-4.07606,-0.977729,-4.06015,-0.978685,0.99999,0.0180478,0.0180478,0.00186783,-0.0849636
0.02,1.0,2.00178,-4.08281,-0.974586,-4.06619,-0.975163,1.00003,2.00181,0.0175337,0.00414448,-0.9197
0.03,1.0,1.99298,-4.06886,-0.971258,-4.05124,-0.971743,1.00005,1.99253,0.0172681,0.00429186,-0.934295
0.04,1.0,1.98384,-4.05353,-0.967598,-4.03715,-0.968018,1.0001,1.98313,0.01708,0.00408114,-0.945462
0.05,1.0,1.97429,-4.03665,-0.96357,-4.0201,-0.963995,1.00013,1.97363,0.0169321,0.00502246,-0.953549
0.06,1.0,1.96419,-4.01845,-0.959225,-4.00098,-0.959672,1.00018,1.96406,0.0168053,0.0061582,-0.960366
0.07,1.0,1.95357,-3.99867,-0.954506,-3.98162,-0.954976,1.00026,1.95443,0.0166952,0.0075664,-0.965437
0.08,1.0,1.94246,-3.97764,-0.949487,-3.96127,-0.949991,1.00032,1.94476,0.0165968,0.00923913,-0.969564
0.09,1.0,1.93088,-3.95533,-0.944161,-3.93841,-0.944713,1.00044,1.93505,0.0165098,0.0110669,-0.972482
0.1,1.0,1.91886,-3.93201,-0.938595,-3.91511,-0.939185,1.00055,1.92531,0.0158037,0.0131918,-0.974491
0.11,1.0,1.90657,-3.90804,-0.932886,-3.89127,-0.93329,1.00068,1.91556,0.0150674,0.0151819,-0.975884
0.12,1.0,1.89381,-3.88273,-0.926869,-3.86713,-0.927204,1.00087,1.9058,0.0144218,0.0177527,-0.976668
0.13,1.0,1.88063,-3.85636,-0.920606,-3.84115,-0.920921,1.00104,1.89603,0.0138303,0.0206679,-0.976903
0.14,1.0,1.86704,-3.82907,-0.914129,-3.81328,-0.914385,1.00126,1.88626,0.0133175,0.0230265,-0.976926
0.15,1.0,1.85319,-3.80106,-0.907484,-3.78585,-0.907677,1.00151,1.87649,0.0128712,0.026443,-0.976218
0.16,1.0,1.83912,-3.77261,-0.900737,-3.75718,-0.900935,1.00177,1.86673,0.0124718,0.0302005,-0.975571
0.17,1.0,1.82482,-3.74336,-0.8938,-3.72904,-0.894001,1.0021,1.85698,0.0121139,0.0328923,-0.974651
0.18,1.0,1.81027,-3.71361,-0.886743,-3.69942,-0.886883,1.00245,1.84724,0.0117962,0.0371325,-0.973502
0.19,1.0,1.79571,-3.68359,-0.879587,-3.66853,-0.879712,1.00281,1.83751,0.0115147,0.0416694,-0.972388
0.2,1.0,1.78082,-3.65285,-0.87233,-3.63807,-0.87247,1.00326,1.82779,0.0112689,0.0446142,-0.971019
0.21,1.0,1.76587,-3.6219,-0.864986,-3.6073,-0.865082,1.00373,1.81809,0.0110517,0.0495839,-0.96977
0.22,1.0,1.75082,-3.59042,-0.857517,-3.57531,-0.857614,1.00422,1.8084,0.0108451,0.0548868,-0.968406
0.23,1.0,1.73565,-3.55879,-0.850008,-3.54512,-0.850128,1.0048,1.79872,0.0106668,0.0581282,-0.966941
0.24,1.0,1.72044,-3.527,-0.842462,-3.51307,-0.842566,1.00542,1.78906,0.0104959,0.0639903,-0.965812
0.25,1.0,1.70513,-3.49468,-0.834789,-3.48088,-0.834904,1.00607,1.7794,0.0103481,0.0702524,-0.964614
0.26,1.0,1.68977,-3.46226,-0.827091,-3.44829,-0.827178,1.00678,1.76976,0.0102025,0.0737994,-0.963504
