t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.0304,-4.10968,-0.981285,-4.10281,-0.98407,1.00003,2.0109,0.0149186,0.0188051,-0.909664
0.02,1.0,2.02899,-4.10942,-0.98097,-4.10091,-0.983189,1.00015,2.00182,0.0126471,0.00067996,-0.913765
0.03,1.0,2.0252,-4.10353,-0.979626,-4.0933,-0.981514,1.00032,1.99263,0.0100987,0.00414557,-0.923995
0.04,1.0,2.01934,-4.09362,-0.977358,-4.08302,-0.978873,1.00049,1.98325,0.00840654,0.00644042,-0.952117
0.05,1.0,2.0126,-4.08141,-0.974564,-4.07085,-0.975808,1.00067,1.97362,0.00698884,0.0112041,-0.972362
0.06,1.0,2.00586,-4.06776,-0.971452,-4.0541,-0.972553,1.0008,1.96384,0.00527,0.00846651,-0.981311
0.07,1.0,1.99915,-4.05294,-0.968085,-4.04019,-0.968936,1.00081,1.95401,0.00355862,0.00506694,-0.986512
0.08,1.0,1.99247,-4.03633,-0.964318,-4.02295,-0.965021,1.00084,1.94413,0.00150876,0.00209868,-0.988557
0.09,1.0,1.98615,-4.01768,-0.960082,-4.00276,-0.960674,1.00083,1.93425,0.000385141,0.00232929,-0.987853
0.1,1.0,1.98216,-3.99511,-0.954913,-3.98017,-0.955324,1.00086,1.92437,0.000207691,0.00521735,-0.987023
0.11,1.0,1.98058,-3.97481,-0.950263,-3.95987,-0.950521,1.00087,1.9145,5.60856e-05,0.00723495,-0.986386
0.12,1.0,1.97431,-3.9525,-0.945151,-3.93773,-0.945387,1.00099,1.90464,8.80374e-05,0.0113637,-0.985269
0.13,2.0,1.97134,-3.93017,-0.940039,-3.91446,-0.940312,1.00109,1.89479,2.00741e-05,0.0147569,-0.984004
0.14,1.0,1.96512,-3.90579,-0.934461,-3.88897,-0.934543,1.00127,1.88495,3.93008e-05,0.0178435,-0.983122
