t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.00166,-4.07609,-0.977736,-4.06023,-0.978703,0.99999,0.018048,0.018048,0.0018851,-0.0849093
0.02,1.0,2.00192,-4.08289,-0.974606,-4.06634,-0.975199,1.00003,2.00186,0.0175338,0.0041682,-0.916153
0.03,1.0,1.9932,-4.06902,-0.971294,-4.05147,-0.971799,1.00005,1.99262,0.0172682,0.00434802,-0.929857
0.04,1.0,1.98415,-4.05376,-0.967654,-4.03746,-0.968094,1.0001,1.98326,0.0170802,0.00412914,-0.94021
0.05,1.0,1.97468,-4.03698,-0.963648,-4.02051,-0.964094,1.00013,1.97382,0.0169324,0.00507314,-0.947931
0.06,1.0,1.96468,-4.01887,-0.959325,-4.0015,-0.959797,1.00019,1.96431,0.0168057,0.00621421,-0.954566
0.07,1.0,1.95417,-3.9992,-0.954632,-3.98227,-0.955127,1.00026,1.95474,0.0166958,0.00761518,-0.959726
0.08,1.0,1.94316,-3.97828,-0.949639,-3.962,-0.950168,1.00032,1.94512,0.0165976,0.0092787,-0.964173
0.09,1.0,1.9317,-3.95608,-0.944341,-3.93927,-0.94492,1.00044,1.93546,0.0165107,0.0111217,-0.967758
0.1,1.0,1.91979,-3.93288,-0.938802,-3.91608,-0.939417,1.00056,1.92576,0.0158153,0.0132366,-0.970495
0.11,1.0,1.90762,-3.90903,-0.933121,-3.89235,-0.93355,1.00069,1.91605,0.0150768,0.0152251,-0.972657
0.12,1.0,1.89498,-3.88384,-0.927134,-3.86834,-0.927524,1.00087,1.90632,0.0144293,0.0177748,-0.974299
0.13,1.0,1.88194,-3.85761,-0.920906,-3.84254,-0.921245,1.00104,1.89656,0.0138367,0.020651,-0.975417
0.14,1.0,1.86847,-3.83044,-0.914457,-3.81494,-0.914738,1.00127,1.88681,0.0133231,0.0229434,-0.97605
0.15,1.0,1.85475,-3.80254,-0.907838,-3.78722,-0.908053,1.00151,1.87705,0.0128757,0.0262916,-0.976061
0.16,1.0,1.84082,-3.77424,-0.901125,-3.7589,-0.901346,1.00176,1.86729,0.0124752,0.02993,-0.976127
0.17,1.0,1.82667,-3.74513,-0.894222,-3.73088,-0.894443,1.0021,1.85753,0.0121161,0.0324579,-0.975564
0.18,1.0,1.81227,-3.71549,-0.887192,-3.70151,-0.887355,1.00244,1.84777,0.0117966,0.0365942,-0.974903
0.19,1.0,1.79779,-3.6855,-0.88008,-3.67046,-0.880224,1.00279,1.83803,0.0115131,0.0392751,-0.974324
0.2,1.0,1.78312,-3.65503,-0.87285,-3.64038,-0.873005,1.00324,1.82829,0.0112653,0.0438843,-0.973295
0.21,1.0,1.76833,-3.62424,-0.865546,-3.6097,-0.865686,1.0037,1.81856,0.0110486,0.0488461,-0.97235
0.22,1.0,1.75341,-3.59289,-0.858106,-3.57737,-0.858212,1.00418,1.80884,0.0108406,0.0541301,-0.971186
0.23,1.0,1.73842,-3.5614,-0.850633,-3.54771,-0.850769,1.00475,1.79913,0.0106611,0.0572874,-0.970018
0.24,1.0,1.72334,-3.52973,-0.843114,-3.51562,-0.843201,1.00536,1.78944,0.0104908,0.0631676,-0.968845
0.25,1.0,1.7082,-3.49754,-0.835472,-3.48378,-0.835575,1.006,1.77975,0.0103409,0.0694011,-0.96771
0.26,1.0,1.69299,-3.46527,-0.827811,-3.45147,-0.827889,1.00671,1.77008,0.0101959,0.072891,-0.966367
0.27,1.0,1.67775,-3.43282,-0.820104,-3.4182,-0.820178,1.00749,1.76043,0.0100699,0.0797644,-0.965168
0.28,1.0,1.66249,-3.4002,-0.812356,-3.38622,-0.812436,1.00832,1.75078,0.00994554,0.0871095,-0.963614
0.29,1.0,1.64722,-3.36751,-0.804586,-3.35326,-0.804621,1.00921,1.74115,0.00983281,0.0950032,-0.962277
0.3,1.0,1.63205,-3.33488,-0.796781,-3.32082,-0.796781,1.01018,1.73154,0.0097315,0.0989959,-0.960883
0.31,1.0,1.61663,-3.3017,-0.78895,-3.28745,-0.788878,1.01124,1.72194,0.00962802,0.107643,-0.959302
0.32,1.0,1.6014,-3.26875,-0.781117,-3.25378,-0.781048,1.01238,1.71235,0.00953465,0.116912,-0.957963
0.33,1.0,1.58614,-3.23578,-0.773279,-3.22076,-0.773348,1.0136,1.70277,0.00944973,0.126807,-0.956481
0.34,1.0,1.57088,-3.20271,-0.765415,-3.18667,-0.765342,1.0149,1.69322,0.00936502,0.137422,-0.954929
0.35,1.0,1.55565,-3.16949,-0.757515,-3.15653,-0.75753,1.01631,1.68368,0.0092849,0.149136,-0.953401
0.36,1.0,1.54044,-3.13628,-0.749616,-3.12238,-0.749618,1.01781,1.67415,0.00921131,0.161636,-0.95184
0.37,1.0,1.52527,-3.10315,-0.741734,-3.09184,-0.741754,1.01945,0.0152082,0.00914326,0.175055,-0.00367067
0.38,1.0,1.51013,-3.07003,-0.733855,-3.05761,-0.733869,1.02122,1.65513,0.00907346,0.189445,-0.949331
0.39,1.0,1.495,-3.03696,-0.725986,-3.02516,-0.72611,1.02868,1.64565,0.00900792,1.21434,-0.946964
0.4,1.0,1.4799,-3.00389,-0.718116,-2.9909,-0.718123,1.04064,1.6362,0.00894679,1.19059,-0.944599
0.41,1.0,1.46485,-2.97079,-0.710237,-2.95772,-0.710114,1.05241,1.62676,0.00888951,1.16865,-0.943155
0.42,1.0,1.44983,-2.93775,-0.70237,-2.92363,-0.70234,1.06399,1.61733,0.00883296,1.14638,-0.941724
0.43,1.0,1.43496,-2.90498,-0.694547,-2.89418,-0.694587,1.07534,0.0150365,0.00877698,1.12386,-0.00332537
0.44,1.0,1.42,-2.8719,-0.686691,-2.86047,-0.686689,1.08648,0.0150095,0.00872428,1.10334,-0.00325438
0.45,1.0,1.40511,-2.83911,-0.678884,-2.82736,-0.678892,1.09745,1.58916,0.00867461,1.08006,-0.936137
0.46,1.0,1.39028,-2.80632,-0.671074,-2.79337,-0.671048,1.10823,1.57982,0.00862763,1.05907,-0.933825
0.47,1.0,1.37553,-2.77369,-0.663301,-2.76271,-0.663289,1.11879,1.57049,0.00858182,1.04079,-0.931212
0.48,1.0,1.36082,-2.7411,-0.655535,-2.72899,-0.655419,1.12919,1.56119,0.00853523,1.01887,-0.930177
0.49,1.0,1.34621,-2.70886,-0.647836,-2.69817,-0.647929,1.1394,1.5519,0.00849097,0.998795,-0.927632
0.5,1.0,1.33156,-2.67638,-0.640115,-2.66503,-0.640104,1.1495,0.0148564,0.00844888,1.01984,-0.00297382
0.51,1.0,1.31703,-2.64413,-0.632429,-2.63419,-0.632433,1.15954,1.53339,0.00840875,1.00054,-0.925625
0.52,1.0,1.30255,-2.6121,-0.624797,-2.60162,-0.624795,1.1694,1.52416,0.00837048,0.980259,-0.921036
