t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,1.98712,-4.05515,-0.975344,-4.03856,-0.975832,1.00005,0.0187098,0.0187098,0.0052674,-0.0383113
0.02,1.0,1.98707,-4.06559,-0.970476,-4.04845,-0.970805,1.00003,2.00147,0.018429,0.00364468,-0.945063
0.03,1.0,1.97385,-4.04628,-0.965868,-4.02789,-0.966159,1.00005,1.99195,0.0182517,0.00487023,-0.958216
0.04,1.0,1.96058,-4.02614,-0.96106,-4.00934,-0.961317,1.00011,1.98233,0.0181083,0.00573861,-0.96565
0.05,1.0,1.94705,-4.00495,-0.956004,-3.98862,-0.956257,1.00015,1.97265,0.0179836,0.00748157,-0.96996
0.06,1.0,1.93313,-3.98263,-0.950678,-3.96494,-0.950928,1.00024,1.96293,0.0178719,0.00890692,-0.972659
0.07,1.0,1.91882,-3.95916,-0.945076,-3.94195,-0.945342,1.00035,1.9532,0.0177703,0.0111391,-0.974064
0.08,1.0,1.90404,-3.93455,-0.939201,-3.91774,-0.939471,1.00044,1.94345,0.017677,0.0129644,-0.974796
0.09,1.0,1.88886,-3.90887,-0.933073,-3.89239,-0.933362,1.00061,1.9337,0.0175907,0.0158324,-0.975068
0.1,1.0,1.87323,-3.8821,-0.926683,-3.86659,-0.927,1.00078,1.92395,0.0175103,0.0190311,-0.974704
0.11,1.0,1.85719,-3.85436,-0.920062,-3.83824,-0.920398,1.00097,1.91421,0.017435,0.021387,-0.974189
0.12,1.0,1.84079,-3.82575,-0.913234,-3.81014,-0.91361,1.00122,1.90447,0.017364,0.0248788,-0.973478
0.13,1.0,1.82398,-3.79619,-0.906179,-3.78136,-0.906585,1.00147,1.89474,0.0172971,0.0286734,-0.972575
0.14,1.0,1.80684,-3.7659,-0.898948,-3.75064,-0.899387,1.00176,1.88501,0.0172337,0.0313741,-0.971602
0.15,1.0,1.78938,-3.73489,-0.891546,-3.72032,-0.892019,1.00211,1.8753,0.0171734,0.035699,-0.970412
0.16,1.0,1.77159,-3.70309,-0.883957,-3.68875,-0.884468,1.00248,1.86561,0.017116,0.0404269,-0.969159
0.17,1.0,1.75354,-3.67072,-0.876231,-3.65612,-0.876785,1.00289,1.85592,0.0170611,0.0436002,-0.967909
0.18,1.0,1.73524,-3.63779,-0.868372,-3.62372,-0.868981,1.00337,1.84625,0.0170086,0.0489404,-0.96679
0.19,1.0,1.71674,-3.60435,-0.860389,-3.58901,-0.861005,1.00388,1.83659,0.0169583,0.054761,-0.96512
0.2,1.0,1.69805,-3.57047,-0.852302,-3.55696,-0.85301,1.00443,1.82695,0.0169098,0.0583844,-0.963799
0.21,1.0,1.67917,-3.53613,-0.844107,-3.52209,-0.844839,1.00507,1.81731,0.0168632,0.0648875,-0.962506
0.22,1.0,1.66014,-3.50142,-0.835822,-3.48781,-0.836623,1.00575,1.8077,0.0168183,0.0719329,-0.96092
0.23,1.0,1.64097,-3.46637,-0.827455,-3.45266,-0.828268,1.00648,1.7981,0.0167749,0.0795612,-0.959606
0.24,1.0,1.6217,-3.43103,-0.81902,-3.41651,-0.819863,1.0073,1.78851,0.0167329,0.0838193,-0.958428
0.25,1.0,1.60234,-3.39544,-0.810525,-3.38203,-0.811403,1.0082,1.77893,0.0166923,0.0922575,-0.957019
0.26,1.0,1.5829,-3.35962,-0.801975,-3.34642,-0.8029,1.00916,1.76937,0.0166529,0.101383,-0.95497
0.27,1.0,1.56342,-3.32364,-0.793388,-3.30976,-0.794328,1.0102,1.75983,0.0166146,0.111215,-0.953635
0.28,1.0,1.54391,-3.28751,-0.784762,-3.27345,-0.785784,1.01134,1.7503,0.0165775,0.116083,-0.952582
0.29,1.0,1.52437,-3.25125,-0.776108,-3.23585,-0.777096,1.01259,1.74079,0.0165413,0.126874,-0.949839
0.3,1.0,1.50482,-3.2149,-0.767431,-3.20005,-0.768466,1.01394,1.7313,0.0164111,0.13846,-0.948425
0.31,1.0,1.48528,-3.17848,-0.758738,-3.16258,-0.759789,1.01539,1.72182,0.0162702,0.15091,-0.94713
0.32,1.0,1.46577,-3.142,-0.750031,-3.12911,-0.751174,1.01695,1.71236,0.0161446,0.164112,-0.944648
0.33,1.0,1.44629,-3.10552,-0.741323,-3.09243,-0.742509,1.01863,1.70292,0.0160196,0.178323,-0.942799
0.34,1.0,1.42684,-3.06902,-0.73261,-3.05717,-0.733821,1.02046,1.6935,0.0159055,0.193481,-0.941168
0.35,1.0,1.40741,-3.03248,-0.72389,-3.02055,-0.725142,1.02245,1.6841,0.0157955,0.209593,-0.938763
0.36,1.0,1.38804,-2.99598,-0.715177,-2.98364,-0.716442,1.02462,1.67473,0.0156904,0.226843,-0.936884
0.37,1.0,1.36876,-2.95962,-0.706499,-2.94757,-0.707642,1.02698,1.66537,0.0155909,0.245296,-0.934978
