t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.03033,-4.10969,-0.981249,-4.10281,-0.984031,1.00003,2.01092,0.0149682,-0.000126536,-0.906149
0.02,1.0,2.02874,-4.109,-0.980867,-4.1006,-0.983057,1.00015,2.00193,0.0128219,0.00825122,-0.904324
0.03,1.0,2.02495,-4.10302,-0.979499,-4.09295,-0.981427,1.00031,1.99289,0.0103471,0.0104294,-0.908194
0.04,1.0,2.01904,-4.09296,-0.977191,-4.08289,-0.978748,1.00046,1.9837,0.00866858,0.0124741,-0.931195
0.05,1.0,2.01244,-4.08075,-0.974395,-4.07057,-0.975733,1.00062,1.97423,0.00733827,0.0133483,-0.960257
0.06,1.0,2.00573,-4.06703,-0.971262,-4.05356,-0.972531,1.00068,1.96455,0.00559083,0.00866695,-0.97207
0.07,1.0,1.99882,-4.05206,-0.967853,-4.03996,-0.968858,1.00072,1.95482,0.00397635,-0.000625084,-0.973488
0.08,1.0,1.99184,-4.03541,-0.96407,-4.02262,-0.964968,1.00065,1.94509,0.00198716,-0.000698593,-0.969564
0.09,1.0,1.98514,-4.01708,-0.959908,-4.00298,-0.960701,1.00062,1.93538,0.000420936,-0.00310048,-0.974367
0.1,1.0,1.98061,-3.99745,-0.955439,-3.98392,-0.95605,1.00058,1.92559,0.000242904,-0.000172616,-0.987352
0.11,1.0,1.97733,-3.9779,-0.950985,-3.96363,-0.951493,1.00062,1.9157,6.56966e-05,0.00715189,-0.990153
0.12,1.0,1.97367,-3.95557,-0.945882,-3.9418,-0.94635,1.00069,1.90579,4.34941e-05,0.0131767,-0.992475
0.13,1.0,1.96851,-3.933,-0.940746,-3.91828,-0.941129,1.00086,1.89586,4.94991e-05,0.0177736,-0.993402
0.14,1.0,1.96455,-3.90945,-0.935385,-3.89289,-0.935688,1.00103,1.88592,1.20166e-05,0.0208189,-0.995206
0.15,1.0,1.9616,-3.88577,-0.929979,-3.8707,-0.930197,1.00125,1.87597,2.37614e-05,0.0209977,-0.996441
0.16,1.0,1.96173,-3.85995,-0.924025,-3.84553,-0.924232,1.00146,1.86601,7.69033e-06,0.0227131,-0.99589
0.17,1.0,1.96856,-3.8394,-0.919326,-3.82485,-0.919664,1.00166,1.85606,1.25603e-05,0.0230411,-0.993968
0.18,2.0,1.97463,-3.81641,-0.914038,-3.8019,-0.914924,1.00192,1.84613,4.00646e-06,0.0252173,-0.991705
0.19,2.0,1.96731,-3.79204,-0.908517,-3.77614,-0.909124,1.00216,1.83622,6.10226e-06,0.0278446,-0.98934
0.2,2.0,1.96733,-3.76481,-0.902214,-3.74952,-0.902781,1.00245,1.82633,6.24359e-06,0.0292579,-0.98687
0.21,2.0,1.95739,-3.73458,-0.895168,-3.7194,-0.895748,1.00277,1.81647,5.74705e-06,0.0329759,-0.984872
0.22,3.0,1.94451,-3.70601,-0.888534,-3.69083,-0.889182,1.00308,1.80663,5.66126e-06,0.0371386,-0.983569
0.23,3.0,1.91769,-3.67547,-0.88141,-3.66052,-0.882171,1.00348,1.7968,4.60567e-06,0.0393511,-0.982094
0.24,3.0,1.89589,-3.64416,-0.874079,-3.62955,-0.874802,1.00391,1.78698,5.4989e-06,0.0443839,-0.980821
0.25,3.0,1.88104,-3.61451,-0.867127,-3.59985,-0.867848,1.00435,1.77717,2.1265e-06,0.0494941,-0.980049
0.26,3.0,1.86832,-3.58575,-0.860392,-3.57099,-0.861102,1.00487,1.76738,1.6249e-06,0.0522585,-0.97878
0.27,3.0,1.85566,-3.55305,-0.852648,-3.5391,-0.853521,1.00543,1.75759,1.39486e-06,0.0575527,-0.977534
0.28,3.0,1.8461,-3.51851,-0.844402,-3.50491,-0.845037,1.00601,1.74782,2.24122e-06,0.0631717,-0.976791
0.29,3.0,1.83677,-3.48325,-0.83597,-3.4691,-0.836572,1.00666,1.73805,1.53176e-06,0.0664082,-0.975598
0.3,3.0,1.82809,-3.44848,-0.827668,-3.43489,-0.828374,1.00738,1.7283,2.49602e-06,0.0727553,-0.97415
0.31,3.0,1.81447,-3.4123,-0.819028,-3.39826,-0.819746,1.00813,1.71857,1.21511e-06,0.0795396,-0.972879
0.32,3.0,1.79769,-3.37389,-0.809863,-3.36066,-0.811047,1.00894,1.70884,1.83058e-06,0.0874268,-0.971558
0.33,3.0,1.77973,-3.33746,-0.801202,-3.3243,-0.801982,1.00985,1.69913,1.42524e-06,0.0919891,-0.969783
0.34,3.0,1.76268,-3.30321,-0.79312,-3.28938,-0.793665,1.01916,1.68944,1.16652e-06,1.08655,-0.968023
