t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,1.9814,-4.04938,-0.973298,-4.03143,-0.97368,1.00005,0.0190354,0.0190354,0.00224409,-0.0261702
0.02,1.0,1.97638,-4.05226,-0.967295,-4.03477,-0.967542,1.00003,2.00121,0.0188142,0.00405973,-0.961811
0.03,1.0,1.95932,-4.02822,-0.961558,-4.0095,-0.961768,1.00006,1.99154,0.0186588,0.00528541,-0.971025
0.04,1.0,1.94238,-4.0037,-0.955703,-3.98674,-0.955888,1.00013,0.0185287,0.0185287,0.00741021,-0.0118096
0.05,1.0,1.92524,-3.97836,-0.949657,-3.9616,-0.949856,1.00018,1.97205,0.0184137,0.00988783,-0.975709
0.06,1.0,1.90781,-3.95212,-0.943395,-3.93417,-0.943575,1.00032,1.9623,0.0183095,0.0120894,-0.975817
0.07,1.0,1.89001,-3.9249,-0.936898,-3.90855,-0.937079,1.00045,1.95254,0.0182136,0.0151624,-0.975363
0.08,1.0,1.87183,-3.89672,-0.930172,-3.88047,-0.930365,1.00059,1.94279,0.0181245,0.0174483,-0.974495
0.09,1.0,1.85325,-3.86758,-0.923216,-3.85204,-0.923391,1.00081,1.93305,0.0180413,0.020741,-0.97359
0.1,1.0,1.83428,-3.83749,-0.916034,-3.82228,-0.916245,1.00102,1.92332,0.0179632,0.0243482,-0.972373
0.11,1.0,1.81497,-3.80651,-0.908639,-3.791,-0.908849,1.00127,1.9136,0.0178893,0.0270181,-0.971128
0.12,1.0,1.79525,-3.77462,-0.901028,-3.7598,-0.901264,1.00158,1.9039,0.0178196,0.031197,-0.969724
0.13,1.0,1.77519,-3.74193,-0.893226,-3.72727,-0.893474,1.0019,1.89421,0.0177532,0.0357903,-0.968286
0.14,1.0,1.7548,-3.70844,-0.885233,-3.69347,-0.885511,1.00226,1.88453,0.01769,0.0389521,-0.96672
0.15,1.0,1.73407,-3.67422,-0.877065,-3.65995,-0.877405,1.0027,1.87487,0.0176296,0.0442048,-0.964989
0.16,1.0,1.71305,-3.63935,-0.868741,-3.62443,-0.869077,1.00315,1.86523,0.0175719,0.0499419,-0.96338
0.17,1.0,1.69177,-3.60382,-0.86026,-3.58985,-0.860635,1.00366,1.85561,0.0175165,0.0535846,-0.961648
0.18,1.0,1.67023,-3.56772,-0.851645,-3.55413,-0.852057,1.00425,1.846,0.0174633,0.0600664,-0.959757
0.19,1.0,1.64851,-3.53114,-0.842914,-3.51666,-0.843326,1.00488,1.83641,0.0174122,0.0671063,-0.958034
0.2,1.0,1.6266,-3.49411,-0.834074,-3.48043,-0.83452,1.00555,1.82684,0.0173628,0.0747206,-0.956147
0.21,1.0,1.60453,-3.45663,-0.825128,-3.44272,-0.825594,1.00633,1.81729,0.0173153,0.0790455,-0.954066
