t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.00895,-4.0873,-0.978692,-4.07331,-0.979909,1.00001,0.0174418,0.0174418,0.00744009,-0.124141
0.02,1.0,2.0073,-4.0896,-0.976207,-4.07417,-0.976962,1.00004,2.00196,0.0167139,0.00510805,-0.905671
0.03,1.0,1.9998,-4.07748,-0.973315,-4.06056,-0.973962,1.00007,1.99282,0.0164017,0.0051992,-0.920063
0.04,1.0,1.99189,-4.06372,-0.97003,-4.04785,-0.970593,1.00011,1.98356,0.0162159,0.00391302,-0.931381
0.05,1.0,1.98354,-4.04828,-0.966347,-4.03223,-0.966916,1.00016,1.97419,0.0160814,0.0042314,-0.940724
0.06,1.0,1.97463,-4.03131,-0.962296,-4.01369,-0.962901,1.00018,1.96474,0.0159705,0.00517853,-0.948288
0.07,1.0,1.96532,-4.01334,-0.958019,-3.9969,-0.958457,1.00025,1.95523,0.0148607,0.00600924,-0.954631
0.08,1.0,1.9554,-3.99349,-0.953317,-3.9776,-0.953698,1.00029,1.94565,0.0137894,0.00719657,-0.960614
0.09,1.0,1.94497,-3.9722,-0.948284,-3.95553,-0.948584,1.0004,1.93602,0.0128373,0.00946635,-0.966337
0.1,1.0,1.93398,-3.9497,-0.942972,-3.93305,-0.943226,1.00049,1.92633,0.0119668,0.0114813,-0.971201
0.11,1.0,1.92256,-3.92601,-0.937383,-3.90978,-0.937571,1.00062,1.9166,0.0112127,0.0137198,-0.975351
0.12,1.0,1.91085,-3.90133,-0.931563,-3.88551,-0.931717,1.00078,1.90683,0.0105712,0.0162052,-0.978354
0.13,1.0,1.8988,-3.8758,-0.925541,-3.86111,-0.92566,1.00092,1.89703,0.0100282,0.0190821,-0.980701
0.14,1.0,1.88652,-3.84951,-0.919339,-3.83349,-0.919387,1.00115,1.88722,0.00955004,0.0213209,-0.98196
0.15,1.0,1.87398,-3.82248,-0.912962,-3.80729,-0.912996,1.00137,1.8774,0.0091474,0.0245555,-0.982265
0.16,1.0,1.86122,-3.79482,-0.906434,-3.77969,-0.906409,1.00161,1.86758,0.00880208,0.0266958,-0.982372
0.17,1.0,1.84837,-3.76682,-0.899779,-3.75281,-0.899714,1.00192,1.85776,0.00850617,0.0303678,-0.981364
0.18,1.0,1.83519,-3.73789,-0.892991,-3.72353,-0.892885,1.00223,1.84795,0.00823882,0.0342889,-0.980222
0.19,1.0,1.82181,-3.70836,-0.886014,-3.69258,-0.885883,1.00257,1.83815,0.00800661,0.0366668,-0.979058
0.2,1.0,1.80829,-3.67855,-0.878965,-3.66431,-0.878794,1.00298,1.82837,0.00780982,0.0410308,-0.977287
