t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.01544,-4.0967,-0.97941,-4.08454,-0.980924,1.00002,2.01096,0.0168369,0.00894434,-0.892965
0.02,1.0,2.01188,-4.09493,-0.977478,-4.08044,-0.97847,1.00006,2.00199,0.0157757,0.00607263,-0.899499
0.03,1.0,2.00529,-4.0843,-0.974943,-4.06842,-0.975751,1.00011,1.99293,0.0153065,0.00682411,-0.911853
0.04,1.0,1.99825,-4.0718,-0.971961,-4.05655,-0.972556,1.00015,1.98375,0.0149857,0.00426723,-0.923646
0.05,1.0,1.9908,-4.05782,-0.968645,-4.04235,-0.969086,1.00021,1.97444,0.0147275,0.00403086,-0.935081
0.06,1.0,1.98259,-4.0416,-0.964827,-4.0243,-0.965182,1.00021,1.96505,0.0132667,0.00277352,-0.942892
0.07,1.0,1.97372,-4.02362,-0.960604,-4.00742,-0.960883,1.00027,1.95559,0.0118796,0.00420297,-0.948993
0.08,1.0,1.96425,-4.00401,-0.956003,-3.98859,-0.956215,1.00029,1.94607,0.010684,0.0045079,-0.955322
0.09,1.0,1.95429,-3.98316,-0.951113,-3.96714,-0.951291,1.00038,1.93647,0.00966888,0.00750131,-0.963235
0.1,1.0,1.94399,-3.96112,-0.945945,-3.94481,-0.946064,1.00044,1.9268,0.00883498,0.00954299,-0.971337
0.11,1.0,1.93343,-3.93795,-0.940512,-3.9221,-0.940598,1.00056,1.91705,0.00810626,0.0123053,-0.978948
0.12,1.0,1.92262,-3.91404,-0.934906,-3.89878,-0.934969,1.0007,1.90724,0.00752638,0.014992,-0.984842
0.13,1.0,1.91167,-3.88932,-0.929105,-3.87469,-0.929127,1.00084,1.89737,0.00704948,0.0171914,-0.98946
0.14,1.0,1.90059,-3.86394,-0.923148,-3.84779,-0.923129,1.00105,1.88746,0.00663424,0.0202809,-0.991559
