t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.02804,-4.10847,-0.9811,-4.10063,-0.983659,1.00003,2.01083,0.0150495,0.018061,-0.92088
0.02,1.0,2.02575,-4.10783,-0.980588,-4.09774,-0.982426,1.00014,2.00157,0.012918,-0.00499037,-0.934142
0.03,1.0,2.02106,-4.10116,-0.979053,-4.08885,-0.980443,1.00028,1.99212,0.0105339,-0.00190882,-0.955287
0.04,1.0,2.01437,-4.09033,-0.976559,-4.07747,-0.977532,1.00044,1.98245,0.00892449,0.00460095,-0.978873
0.05,1.0,2.00703,-4.07735,-0.973573,-4.06399,-0.974291,1.00062,1.97262,0.00753316,0.00999652,-0.986735
0.06,1.0,1.99941,-4.06267,-0.970206,-4.04667,-0.970714,1.00074,1.96275,0.00588435,0.00834202,-0.986924
0.07,1.0,1.99139,-4.04641,-0.966483,-4.03155,-0.966796,1.00076,1.95289,0.00435062,0.00552634,-0.986468
0.08,1.0,1.9832,-4.02869,-0.962434,-4.01307,-0.962608,1.00082,1.94303,0.0026046,0.00331158,-0.985413
0.09,1.0,1.97522,-4.00961,-0.958081,-3.99293,-0.958141,1.00081,1.93318,0.000772648,0.00462681,-0.984318
0.1,1.0,1.96756,-3.98853,-0.953264,-3.97213,-0.953264,1.0009,1.92334,0.000288181,0.00667014,-0.983164
0.11,1.0,1.96107,-3.9667,-0.948263,-3.95049,-0.948154,1.00096,1.91352,0.000115325,0.0102922,-0.98158
0.12,1.0,1.95547,-3.94513,-0.943325,-3.92871,-0.943204,1.00108,1.90371,2.97078e-05,0.0141405,-0.980344
0.13,1.0,1.95231,-3.92383,-0.938465,-3.90785,-0.938364,1.00125,1.89391,6.32691e-05,0.0166387,-0.979186
0.14,1.0,1.94735,-3.89941,-0.932883,-3.88101,-0.932739,1.0014,1.88413,2.05293e-05,0.0192951,-0.977859
0.15,1.0,1.94282,-3.87518,-0.927355,-3.85851,-0.927253,1.00161,1.87435,1.85721e-05,0.0214619,-0.976748
0.16,1.0,1.93849,-3.84979,-0.92154,-3.83449,-0.921475,1.00184,1.86459,1.28199e-05,0.0241921,-0.975593
0.17,1.0,1.9371,-3.82858,-0.91674,-3.81336,-0.916672,1.00206,1.85484,2.86646e-06,0.0268165,-0.974482
0.18,2.0,1.93392,-3.80367,-0.911037,-3.78815,-0.911214,1.00236,1.8451,7.02109e-06,0.0291188,-0.973451
0.19,2.0,1.93233,-3.77853,-0.905229,-3.76248,-0.905395,1.00266,1.83537,7.52032e-06,0.0322445,-0.972336
0.2,2.0,1.92974,-3.75062,-0.898714,-3.73445,-0.898768,1.00297,1.82566,9.98995e-06,0.0347666,-0.971143
0.21,2.0,1.92277,-3.72068,-0.891683,-3.70491,-0.891823,1.00336,1.81595,3.67183e-06,0.0384084,-0.970139
0.22,3.0,1.91207,-3.68825,-0.884047,-3.67246,-0.884292,1.00375,1.80625,1.4633e-06,0.0426086,-0.968613
0.23,3.0,1.89379,-3.65911,-0.87713,-3.64409,-0.877569,1.00418,1.79657,3.91193e-06,0.0454229,-0.967423
0.24,3.0,1.87604,-3.63174,-0.870657,-3.61725,-0.871284,1.00467,1.78691,1.17659e-06,0.0496518,-0.966154
0.25,3.0,1.85864,-3.60225,-0.863766,-3.58812,-0.864186,1.00516,1.77725,3.23311e-06,0.0543639,-0.964792
0.26,3.0,1.84316,-3.56851,-0.855858,-3.55472,-0.856294,1.00572,1.76761,2.16486e-06,0.0575605,-0.963492
0.27,3.0,1.82906,-3.53388,-0.847665,-3.51951,-0.84826,1.00633,1.75798,2.83585e-06,0.0626894,-0.96212
0.28,3.0,1.81375,-3.4967,-0.838862,-3.48412,-0.839564,1.00695,1.74836,4.69766e-06,0.0683165,-0.96073
0.29,3.0,1.7994,-3.45865,-0.829808,-3.44587,-0.830629,1.00766,1.73876,2.67372e-06,0.0719852,-0.959227
0.3,3.0,1.78396,-3.42082,-0.820798,-3.40819,-0.821431,1.00842,1.72917,2.54685e-06,0.0782651,-0.957722
0.31,3.0,1.76889,-3.38336,-0.811905,-3.37021,-0.812367,1.0092,1.7196,2.6956e-06,0.085172,-0.956199
0.32,3.0,1.75509,-3.3444,-0.802612,-3.33021,-0.803089,1.01008,1.71005,2.28608e-06,0.0896389,-0.954441
0.33,2.0,1.74084,-3.30943,-0.794335,-3.29762,-0.794778,1.05177,1.70051,2.61834e-06,0.592911,-0.952778
0.34,2.0,1.72684,-3.27404,-0.785873,-3.26114,-0.786207,1.05275,1.69099,2.19423e-06,0.329024,-0.951197
0.35,3.0,1.7121,-3.24179,-0.778229,-3.22813,-0.778575,1.02229,1.68148,2.71583e-06,1.38015,-0.94949
0.36,3.0,1.69809,-3.21071,-0.770881,-3.19685,-0.771058,1.0785,1.672,2.77251e-06,1.04622,-0.947882
0.37,4.0,1.68241,-3.17888,-0.763305,-3.16486,-0.763862,1.04982,1.66252,3.10756e-06,1.43773,-0.945989
0.38,3.0,1.66536,-3.14821,-0.756062,-3.1371,-0.756406,1.09918,1.65307,3.35972e-06,1.19998,-0.944154
0.39,3.0,1.64969,-3.11918,-0.749166,-3.10653,-0.749411,1.10968,1.64364,3.36728e-06,1.01401,-0.942338
0.4,3.0,1.63319,-3.08608,-0.741294,-3.07528,-0.741832,1.11414,1.63422,3.33305e-06,0.240504,-0.940219
0.41,3.0,1.61825,-3.05576,-0.734046,-3.04448,-0.734309,1.1141,1.62483,3.34216e-06,0.307235,-0.938644
0.42,3.0,1.60433,-3.02605,-0.726977,-3.01508,-0.727296,1.12087,1.61545,3.18203e-06,1.50392,-0.936796
0.43,3.0,1.59107,-2.99903,-0.72054,-2.98778,-0.720817,1.13486,1.60609,3.20242e-06,1.40144,-0.934861
0.44,3.0,1.57803,-2.96923,-0.713443,-2.95651,-0.713416,1.14815,1.59675,3.02402e-06,1.3063,-0.932815
0.45,3.0,1.56708,-2.94109,-0.706773,-2.92873,-0.706843,1.16106,1.58743,3.01521e-06,1.26169,-0.930629
0.46,3.0,1.55267,-2.91179,-0.69984,-2.89821,-0.700013,1.17393,1.57816,2.8279e-06,1.26309,-0.928426
0.47,3.0,1.54047,-2.87825,-0.691845,-2.86836,-0.692271,1.18874,1.56885,2.82143e-06,1.50959,-0.926204
0.48,2.0,1.52314,-2.84339,-0.683545,-2.83362,-0.683572,1.22021,1.5596,2.65536e-06,0.529309,-0.924273
0.49,2.0,1.50744,-2.81446,-0.676682,-2.80354,-0.677243,1.2242,1.55036,2.64492e-06,0.909088,-0.922406
0.5,2.0,1.49323,-2.78619,-0.669984,-2.77476,-0.670297,1.24122,1.54115,2.50999e-06,1.47715,-0.920265
0.51,2.0,1.4762,-2.75513,-0.662618,-2.74444,-0.662752,1.25804,1.53196,2.48126e-06,1.3094,-0.918114
0.52,2.0,1.46092,-2.72593,-0.655705,-2.71564,-0.655945,1.27344,1.52278,2.37205e-06,1.41607,-0.91581
0.53,3.0,1.44373,-2.69585,-0.648584,-2.68478,-0.648798,1.26677,1.51364,2.33421e-06,1.24561,-0.913298
0.54,3.0,1.42775,-2.66712,-0.641791,-2.65783,-0.642367,1.27891,1.50451,2.20834e-06,1.20319,-0.911042
0.55,3.0,1.41425,-2.64026,-0.635452,-2.63041,-0.635916,1.29055,1.49541,2.12762e-06,1.14873,-0.908906
0.56,3.0,1.39819,-2.6113,-0.628608,-2.60188,-0.628981,1.3017,1.48633,2.04722e-06,1.10611,-0.906918
0.57,3.0,1.38614,-2.58348,-0.622043,-2.57352,-0.62234,1.31266,1.47727,2.00871e-06,1.12865,-0.904662
0.58,3.0,1.37029,-2.55541,-0.615417,-2.54685,-0.615712,1.32311,1.46823,1.93385e-06,1.01547,-0.902454
0.59,3.0,1.35628,-2.52571,-0.608393,-2.51782,-0.609243,1.33319,1.45922,1.93043e-06,0.955787,-0.899965
0.6,3.0,1.34406,-2.49762,-0.601747,-2.48952,-0.602379,1.34398,1.45023,1.85917e-06,0.977325,-0.897335
0.61,3.0,1.33378,-2.46993,-0.595191,-2.46289,-0.596061,1.35323,1.44127,1.84496e-06,0.94484,-0.895079
0.62,3.0,1.3222,-2.43956,-0.587978,-2.43257,-0.588574,1.36236,1.43233,1.82431e-06,0.881175,-0.892784
0.63,3.0,1.31066,-2.4056,-0.579892,-2.39871,-0.58046,1.37089,1.42341,1.79264e-06,0.818129,-0.890571
0.64,3.0,1.30055,-2.37177,-0.571831,-2.36454,-0.57221,1.37885,1.41451,1.81169e-06,0.759716,-0.888105
0.65,3.0,1.29002,-2.33612,-0.563318,-2.32896,-0.563723,1.38623,1.40564,1.78058e-06,0.69332,-0.885698
0.66,3.0,1.27817,-2.30029,-0.554751,-2.2922,-0.555046,1.39296,1.3968,1.78003e-06,0.628728,-0.883123
0.67,3.0,1.2683,-2.26362,-0.545979,-2.25612,-0.546384,1.39907,1.38798,1.81476e-06,0.558377,-0.880283
0.68,3.0,1.25643,-2.22455,-0.536616,-2.21832,-0.537208,1.40425,1.37919,1.79063e-06,0.451547,-0.877624
