t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.01486,-4.09601,-0.979391,-4.08369,-0.980863,1.00002,2.01093,0.0168377,0.00873163,-0.900184
0.02,1.0,2.01138,-4.09469,-0.977422,-4.07996,-0.978353,1.00005,2.00186,0.0157831,0.00609032,-0.912167
0.03,1.0,2.00458,-4.08388,-0.974843,-4.06769,-0.975575,1.00011,1.99265,0.015321,0.00669519,-0.92795
0.04,1.0,1.99732,-4.07117,-0.971813,-4.0556,-0.972328,1.00014,1.98329,0.0149994,0.00422132,-0.942385
0.05,1.0,1.98963,-4.05695,-0.968438,-4.04089,-0.968773,1.00021,1.9738,0.0147462,0.00402054,-0.95368
0.06,1.0,1.98118,-4.04049,-0.964563,-4.02291,-0.964816,1.00022,1.96422,0.0132412,0.00313994,-0.962784
0.07,1.0,1.97206,-4.02227,-0.960282,-4.00626,-0.960448,1.00027,1.95455,0.0118622,0.00477674,-0.970257
0.08,1.0,1.96233,-4.00242,-0.955625,-3.9866,-0.955736,1.00031,1.94482,0.0106762,0.00543815,-0.97651
0.09,1.0,1.95211,-3.98131,-0.950673,-3.96451,-0.950748,1.00039,1.93503,0.00967072,0.00811713,-0.980543
0.1,1.0,1.94154,-3.959,-0.94544,-3.94238,-0.945458,1.00047,1.92522,0.00883762,0.0100851,-0.982263
0.11,1.0,1.93071,-3.9356,-0.939951,-3.91969,-0.939935,1.00057,1.91539,0.00811974,0.0126056,-0.982715
0.12,1.0,1.91964,-3.91148,-0.934292,-3.89538,-0.934257,1.00073,1.90557,0.00754028,0.0149633,-0.982159
0.13,1.0,1.90839,-3.88645,-0.928416,-3.8715,-0.928347,1.00087,1.89575,0.00706881,0.0177451,-0.981382
0.14,1.0,1.89697,-3.8608,-0.922393,-3.84434,-0.922282,1.00106,1.88594,0.00667108,0.019916,-0.980461
0.15,1.0,1.88549,-3.83454,-0.916225,-3.81845,-0.916098,1.00128,1.87615,0.00632372,0.022893,-0.978768
0.16,1.0,1.87396,-3.80775,-0.909926,-3.79247,-0.909786,1.0015,1.86636,0.00603223,0.0263346,-0.977604
0.17,1.0,1.86199,-3.78008,-0.903419,-3.76554,-0.903257,1.00179,1.85659,0.00577866,0.0289389,-0.976344
0.18,1.0,1.84903,-3.75075,-0.89651,-3.73542,-0.896349,1.0021,1.84684,0.00555778,0.0329508,-0.974524
0.19,1.0,1.83568,-3.72044,-0.889363,-3.70455,-0.889191,1.00242,1.8371,0.00537035,0.0372246,-0.973401
0.2,1.0,1.82221,-3.69015,-0.882213,-3.67598,-0.882045,1.00282,1.82737,0.00521464,0.0400344,-0.971942
0.21,1.0,1.80917,-3.6603,-0.875164,-3.64642,-0.874995,1.00324,1.81766,0.00506768,0.0445046,-0.97079
0.22,1.0,1.79617,-3.63025,-0.868064,-3.61529,-0.867897,1.00368,1.80796,0.00494268,0.0492344,-0.969535
0.23,1.0,1.78319,-3.60023,-0.860971,-3.58635,-0.860855,1.0042,1.79827,0.0048279,0.052143,-0.968773
0.24,1.0,1.77017,-3.56978,-0.853774,-3.55523,-0.853588,1.00475,1.78859,0.00472719,0.0573122,-0.967722
0.25,1.0,1.75714,-3.53909,-0.846516,-3.52569,-0.846335,1.00533,1.77891,0.0046324,0.0627514,-0.96682
0.26,1.0,1.74409,-3.50813,-0.839194,-3.49478,-0.83898,1.00597,1.76925,0.00455155,0.0659653,-0.965912
0.27,1.0,1.73104,-3.47709,-0.831848,-3.46296,-0.831605,1.00668,1.75959,0.00447025,0.0719059,-0.96493
