t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.00859,-4.08695,-0.978668,-4.07261,-0.979885,1.00001,2.01093,0.017443,0.00574563,-0.892168
0.02,1.0,2.0069,-4.08938,-0.976153,-4.07378,-0.976869,1.00004,2.00186,0.016717,0.00515743,-0.91532
0.03,1.0,1.99924,-4.07711,-0.973226,-4.05999,-0.973823,1.00007,1.99261,0.0164054,0.00513111,-0.931837
0.04,1.0,1.99117,-4.06318,-0.969902,-4.0471,-0.970413,1.00011,1.98322,0.0162194,0.00389639,-0.944819
0.05,1.0,1.98262,-4.04756,-0.966175,-4.03103,-0.966691,1.00016,1.97372,0.0160843,0.00425132,-0.954547
0.06,1.0,1.97352,-4.03039,-0.962077,-4.01284,-0.962618,1.00018,1.96414,0.0159724,0.00522971,-0.962559
0.07,1.0,1.96401,-4.01222,-0.957751,-3.99549,-0.958124,1.00026,1.95448,0.0148404,0.00619216,-0.968868
0.08,1.0,1.95386,-3.99214,-0.952996,-3.97599,-0.953313,1.0003,1.94477,0.0137715,0.00747005,-0.97398
0.09,1.0,1.9432,-3.97062,-0.947907,-3.95368,-0.94814,1.0004,1.93501,0.0128252,0.00958115,-0.9774
0.1,1.0,1.93199,-3.9479,-0.942544,-3.93128,-0.942711,1.00051,1.92522,0.011958,0.0115912,-0.979264
0.11,1.0,1.92036,-3.92401,-0.936906,-3.90753,-0.937028,1.00062,1.91542,0.0112098,0.0137374,-0.980354
0.12,1.0,1.90846,-3.89917,-0.931046,-3.88255,-0.931112,1.00078,1.90562,0.0105696,0.0161662,-0.980228
0.13,1.0,1.89614,-3.87335,-0.924957,-3.85851,-0.925012,1.00094,1.89582,0.0100285,0.0189451,-0.979879
0.14,1.0,1.88361,-3.84685,-0.918705,-3.83061,-0.918687,1.00114,1.88602,0.00955719,0.0212162,-0.979361
