t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.03082,-4.10999,-0.981273,-4.10329,-0.984098,1.00003,2.01094,0.0149605,0.000862328,-0.904934
0.02,1.0,2.02945,-4.10932,-0.980945,-4.10127,-0.983218,1.00017,2.00202,0.0128241,0.0132329,-0.898494
0.03,1.0,2.02591,-4.10343,-0.979597,-4.09386,-0.981646,1.00031,1.99308,0.0103635,0.0136425,-0.897349
0.04,1.0,2.02024,-4.09353,-0.97733,-4.0841,-0.979039,1.00045,1.98404,0.00867372,0.0160156,-0.913567
0.05,1.0,2.01383,-4.08146,-0.974564,-4.07201,-0.976079,1.00058,1.97472,0.00734932,0.0157688,-0.953311
0.06,1.0,2.00734,-4.06793,-0.971478,-4.05563,-0.972948,1.00064,1.96507,0.00559092,0.00170385,-0.975897
0.07,1.0,2.00062,-4.05312,-0.968108,-4.04214,-0.969336,1.00067,1.95531,0.00395389,-0.00692855,-0.971862
0.08,1.0,1.99389,-4.03669,-0.964378,-4.02521,-0.965505,1.00062,1.94575,0.00194754,-0.00386438,-0.9303
0.09,1.0,1.9875,-4.01857,-0.960268,-4.00544,-0.961337,1.00055,1.9366,0.000411143,-0.00467436,-0.894179
0.1,1.0,1.98294,-3.99887,-0.95578,-3.98655,-0.956661,1.00049,1.92772,0.000235708,0.00382502,-0.879812
0.11,1.0,1.98055,-3.9802,-0.95154,-3.96732,-0.952348,1.00054,1.91862,5.49549e-05,0.0120155,-0.942145
0.12,1.0,1.97717,-3.95741,-0.946331,-3.94438,-0.94701,1.00071,1.90883,3.43855e-05,0.0152166,-1.02508
0.13,1.0,1.97316,-3.93572,-0.941406,-3.92203,-0.942074,1.00093,1.89825,4.2096e-05,0.0204107,-1.10287
0.14,1.0,1.96905,-3.91207,-0.936021,-3.89728,-0.936661,1.00115,1.88723,8.06819e-06,0.0221469,-1.10972
0.15,1.0,1.96651,-3.8886,-0.93067,-3.87528,-0.931236,1.00133,1.87625,2.03861e-05,0.0217027,-1.08372
0.16,1.0,1.96262,-3.86266,-0.924712,-3.84953,-0.925152,1.00152,1.86566,5.40041e-06,0.0185733,-1.02978
0.17,1.0,1.96046,-3.84329,-0.920345,-3.82971,-0.920826,1.00174,1.85548,1.14501e-05,0.0205583,-1.00267
0.18,1.0,1.96762,-3.81908,-0.914808,-3.80456,-0.915343,1.00193,1.84551,3.4499e-06,0.022919,-0.993382
0.19,1.0,1.97295,-3.79434,-0.909098,-3.78024,-0.909584,1.0022,1.83554,5.06855e-06,0.0253475,-0.999931
0.2,2.0,1.97505,-3.76715,-0.902753,-3.75314,-0.903857,1.00245,1.8255,3.93407e-06,0.0285124,-1.00673
0.21,2.0,1.96944,-3.73904,-0.896214,-3.72487,-0.897101,1.00272,1.81543,5.40777e-06,0.027665,-1.00803
0.22,2.0,1.96194,-3.71517,-0.890839,-3.69946,-0.891355,1.00305,1.80538,5.78292e-06,0.0317965,-1.00108
0.23,2.0,1.95453,-3.68686,-0.88444,-3.67142,-0.88522,1.00339,1.79545,3.60911e-06,0.036897,-0.985522
0.24,2.0,1.95739,-3.65876,-0.878085,-3.64376,-0.878883,1.00375,1.78565,1.54682e-06,0.0395113,-0.973327
0.25,2.0,1.95488,-3.62996,-0.871609,-3.61558,-0.872364,1.0502,1.77595,1.22382e-06,4.88587,-0.965327
0.26,2.0,1.96045,-3.60103,-0.864932,-3.58522,-0.865618,1.10111,1.76631,1.88361e-06,5.60514,-0.961601
