t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,1.97308,-4.03915,-0.970682,-4.02083,-0.971003,1.00004,0.0193,0.0193,0.00272226,-0.0198108
0.02,1.0,1.96243,-4.03454,-0.963067,-4.0169,-0.963279,1.00004,2.00107,0.019122,0.00517514,-0.96699
0.03,1.0,1.94037,-4.00424,-0.955836,-3.98586,-0.956038,1.00008,1.99136,0.01899,0.00717321,-0.972747
0.04,1.0,1.91866,-3.9739,-0.948593,-3.95675,-0.948769,1.00017,1.98162,0.0188774,0.0101708,-0.97458
0.05,1.0,1.89692,-3.94308,-0.941238,-3.92679,-0.941407,1.00026,1.97188,0.0187765,0.0128474,-0.974718
0.06,1.0,1.87498,-3.91153,-0.933707,-3.89444,-0.933891,1.00043,1.96213,0.0186841,0.0164683,-0.974231
0.07,1.0,1.85278,-3.87926,-0.926005,-3.86271,-0.9262,1.00061,1.95239,0.0185981,0.0202567,-0.973386
0.08,1.0,1.83027,-3.8462,-0.918114,-3.83024,-0.918293,1.00081,1.94266,0.0185173,0.0231978,-0.972216
0.09,1.0,1.80751,-3.81243,-0.910053,-3.79672,-0.910258,1.00109,1.93295,0.0184408,0.0275365,-0.970943
0.1,1.0,1.78443,-3.77789,-0.901809,-3.76306,-0.901989,1.00137,1.92325,0.0183682,0.0323127,-0.969481
0.11,1.0,1.76108,-3.74267,-0.8934,-3.72713,-0.893588,1.0017,0.0182988,0.0182988,0.0357628,-0.00696218
0.12,1.0,1.73745,-3.70673,-0.884824,-3.69222,-0.885012,1.00211,1.90389,0.0182324,0.0412417,-0.966146
0.13,1.0,1.71355,-3.67009,-0.876078,-3.65528,-0.876308,1.00254,1.89424,0.0181686,0.0472347,-0.964289
0.14,1.0,1.68941,-3.63284,-0.867188,-3.61826,-0.867404,1.00301,1.8846,0.0181073,0.0511899,-0.962385
0.15,1.0,1.66502,-3.59493,-0.858138,-3.58065,-0.85836,1.00358,1.87503,0.0180483,0.057925,-0.960416
0.16,1.0,1.64044,-3.55651,-0.848969,-3.54231,-0.849162,1.00419,1.86539,0.0179914,0.0652218,-0.958308
0.17,1.0,1.61567,-3.51748,-0.839654,-3.50467,-0.839849,1.00485,1.85582,0.0179365,0.0731122,-0.956191
0.18,1.0,1.59072,-3.47799,-0.830227,-3.46518,-0.830433,1.00562,1.84627,0.0178834,0.0777145,-0.953975
0.19,1.0,1.56563,-3.43801,-0.820683,-3.4241,-0.820947,1.00645,1.83674,0.0178321,0.0864057,-0.951716
0.2,1.0,1.54047,-3.3977,-0.811062,-3.38382,-0.811342,1.00734,0.0177824,0.0177824,0.0957101,-0.00514187
0.21,1.0,1.51522,-3.35698,-0.80134,-3.34321,-0.801614,1.00831,0.0177342,0.0177342,0.100644,-0.00499586
0.22,1.0,1.48989,-3.31598,-0.791557,-3.30269,-0.791854,1.0094,1.8083,0.0176875,0.110726,-0.944456
0.23,1.0,1.46452,-3.27467,-0.781695,-3.26116,-0.782005,1.01058,1.79887,0.0176421,0.121437,-0.941842
0.24,1.0,1.43913,-3.23312,-0.771778,-3.21915,-0.772115,1.01184,1.78946,0.0175981,0.132762,-0.93918
0.25,1.0,1.41372,-3.19135,-0.761808,-3.17745,-0.762113,1.0132,1.78008,0.0175553,0.144701,-0.936492
0.26,1.0,1.38833,-3.14945,-0.751806,-3.13482,-0.752085,1.01468,1.77073,0.0175137,0.150058,-0.933652
0.27,1.0,1.36299,-3.10742,-0.741774,-3.09444,-0.742164,1.01628,1.76141,0.0174732,0.162583,-0.930746
0.28,1.0,1.33773,-3.06531,-0.731724,-3.05324,-0.732061,1.01798,1.75212,0.0174337,0.175791,-0.927698
0.29,1.0,1.31252,-3.02313,-0.721655,-3.01183,-0.721999,1.0198,1.74286,0.0173952,0.189509,-0.924548
0.3,1.0,1.28739,-2.98086,-0.711566,-2.96916,-0.711974,1.02174,1.73363,0.0173576,0.203752,-0.921379
0.31,1.0,1.26234,-2.93857,-0.70147,-2.92697,-0.70189,1.02383,1.72443,0.017321,0.218482,-0.91805
0.32,1.0,1.23742,-2.89631,-0.691383,-2.88468,-0.691806,1.02606,1.71527,0.0172852,0.233692,-0.914759
0.33,1.0,1.21267,-2.85413,-0.681314,-2.8417,-0.681789,1.02843,1.70613,0.0172502,0.24932,-0.911312
0.34,1.0,1.18804,-2.81198,-0.671253,-2.79928,-0.671758,1.03097,1.69704,0.0172159,0.265325,-0.907769
0.35,1.0,1.16358,-2.76995,-0.661221,-2.75876,-0.66166,1.03363,1.68798,0.0171824,0.281424,-0.904066
0.36,1.0,1.13927,-2.72801,-0.65121,-2.71826,-0.651762,1.03646,1.67896,0.0171496,0.297827,-0.900334
0.37,1.0,1.11513,-2.68617,-0.641223,-2.67526,-0.64169,1.03947,1.66997,0.0171176,0.314326,-0.896531
0.38,1.0,1.09118,-2.64447,-0.631269,-2.63408,-0.631842,1.04265,1.66103,0.0170862,0.330867,-0.892599
0.39,1.0,1.06746,-2.60302,-0.621374,-2.59179,-0.621912,1.046,1.65212,0.0170555,0.347284,-0.888735
0.4,1.0,1.044,-2.56179,-0.611534,-2.55245,-0.612107,1.0495,1.64325,0.0170253,0.363422,-0.884677
0.41,1.0,1.02076,-2.52076,-0.60174,-2.51133,-0.602293,1.05315,1.63442,0.0169958,0.379296,-0.880512
0.42,1.0,0.997719,-2.47991,-0.591989,-2.47029,-0.592589,1.05698,1.62564,0.0169668,0.394676,-0.876197
0.43,1.0,0.97492,-2.43931,-0.582297,-2.429,-0.582961,1.06097,1.6169,0.0169384,0.409413,-0.871873
0.44,1.0,0.952406,-2.39904,-0.572683,-2.3909,-0.573318,1.06507,1.6082,0.0169105,0.423523,-0.86741
0.45,1.0,0.930155,-2.35901,-0.56313,-2.35036,-0.563741,1.0693,1.59955,0.016883,0.424651,-0.862815
0.46,1.0,0.908152,-2.31925,-0.553637,-2.31021,-0.55435,1.07367,1.59094,0.0168559,0.437222,-0.858183
0.47,1.0,0.886419,-2.27978,-0.544217,-2.27017,-0.544891,1.07816,1.58238,0.0168293,0.448764,-0.853375
0.48,1.0,0.864993,-2.24068,-0.534883,-2.23247,-0.535505,1.08269,1.57387,0.0168032,0.459371,-0.848457
0.49,1.0,0.843823,-2.20183,-0.525609,-2.19356,-0.526226,1.08728,1.56541,0.0167774,0.46856,-0.843331
0.5,1.0,0.82295,-2.16332,-0.516417,-2.15485,-0.517167,1.09198,1.55701,0.0167521,0.46679,-0.838344
0.51,1.0,0.802405,-2.12522,-0.507323,-2.11701,-0.50792,1.09669,1.54865,0.0167272,0.474234,-0.83305
0.52,1.0,0.782138,-2.08742,-0.498299,-2.07983,-0.498957,1.1014,1.54034,0.0167027,0.47191,-0.82788
0.53,1.0,0.762148,-2.04996,-0.489358,-2.04133,-0.490015,1.1062,1.53209,0.0166785,0.476786,-0.822572
0.54,1.0,0.742507,-2.01294,-0.480521,-2.00608,-0.481222,1.11095,1.52389,0.0166547,0.473719,-0.817392
0.55,1.0,0.723144,-1.97623,-0.471759,-1.96917,-0.472451,1.11571,1.51574,0.0166313,0.476926,-0.811962
0.56,1.0,0.704078,-1.93987,-0.463079,-1.93268,-0.463774,1.12047,1.50765,0.0166081,0.472786,-0.806381
0.57,1.0,0.6853,-1.90389,-0.454489,-1.89642,-0.455199,1.1252,1.49961,0.0165852,0.473854,-0.800751
0.58,1.0,0.666864,-1.86832,-0.446,-1.86153,-0.446597,1.12991,1.49163,0.0165628,0.46938,-0.795071
0.59,1.0,0.648729,-1.83313,-0.437599,-1.82676,-0.438267,1.13458,1.48371,0.0165406,0.46458,-0.789214
0.6,1.0,0.630905,-1.79834,-0.429293,-1.79125,-0.429999,1.1392,1.47584,0.0165188,0.462796,-0.783332
0.61,1.0,0.613409,-1.76395,-0.421084,-1.75794,-0.421726,1.14383,1.46804,0.0164973,0.457928,-0.777336
0.62,1.0,0.596214,-1.72995,-0.41297,-1.72438,-0.413662,1.14838,1.46029,0.0164761,0.452645,-0.771316
0.63,1.0,0.579322,-1.69636,-0.40495,-1.68966,-0.405635,1.15287,1.45261,0.0164551,0.446838,-0.76513
0.64,1.0,0.562776,-1.66319,-0.397034,-1.65755,-0.397691,1.15731,1.44499,0.0164345,0.441409,-0.758783
0.65,1.0,0.546576,-1.63051,-0.389231,-1.62503,-0.389897,1.16171,1.43743,0.0164142,0.437324,-0.75217
