t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.02638,-4.10785,-0.98074,-4.09932,-0.983133,1.00003,2.01094,0.0155301,0.0179178,-0.899845
0.02,1.0,2.02295,-4.10518,-0.979943,-4.09446,-0.981692,1.00012,2.00203,0.0136499,0.00573262,-0.892349
0.03,1.0,2.01823,-4.09774,-0.97821,-4.08517,-0.979612,1.00023,1.9931,0.0119076,0.00825341,-0.896233
0.04,1.0,2.01197,-4.08676,-0.975657,-4.07445,-0.976683,1.00032,1.98407,0.0106746,0.0107751,-0.909798
0.05,1.0,2.00508,-4.07365,-0.972622,-4.06078,-0.973516,1.00038,1.97484,0.00947553,0.00999263,-0.937436
0.06,1.0,1.99753,-4.05868,-0.969162,-4.04377,-0.969957,1.00047,1.96539,0.00787187,0.00272685,-0.950664
0.07,1.0,1.98955,-4.04203,-0.965316,-4.02806,-0.965958,1.00043,1.95589,0.0063413,0.000939444,-0.947186
0.08,1.0,1.98091,-4.02376,-0.9611,-4.01004,-0.961656,1.00042,1.94649,0.00511255,-0.00524611,-0.930268
0.09,1.0,1.97208,-4.00405,-0.956551,-3.98908,-0.957045,1.00038,1.93721,0.00411859,-0.00209609,-0.924411
0.1,1.0,1.9632,-3.98353,-0.951818,-3.96829,-0.952232,1.00036,1.9279,0.00323327,0.00443559,-0.939901
0.11,1.0,1.95406,-3.962,-0.946853,-3.94738,-0.947192,1.00043,1.91831,0.00219674,0.00859865,-0.980245
0.12,1.0,1.94499,-3.93969,-0.941713,-3.92571,-0.942023,1.00052,1.90832,0.000874395,0.0115172,-1.02137
0.13,1.0,1.93688,-3.91684,-0.936452,-3.9026,-0.93669,1.00069,1.89797,0.000426256,0.0164469,-1.05414
0.14,1.0,1.92921,-3.89349,-0.931075,-3.87814,-0.931264,1.00088,1.88745,7.59939e-05,0.0208426,-1.05332
0.15,1.0,1.92444,-3.87117,-0.925936,-3.85676,-0.926064,1.00108,1.87698,4.5282e-05,0.0238488,-1.03912
0.16,1.0,1.92172,-3.84963,-0.920993,-3.83572,-0.921087,1.00132,1.86671,4.24213e-05,0.0233123,-1.01442
0.17,1.0,1.9205,-3.8266,-0.915705,-3.81316,-0.915802,1.00158,1.85665,8.13641e-06,0.0263555,-0.996793
0.18,1.0,1.92091,-3.80389,-0.910479,-3.78875,-0.910524,1.00183,1.84673,1.18353e-05,0.0291765,-0.987104
0.19,1.0,1.91965,-3.77887,-0.904727,-3.76399,-0.904769,1.00213,1.83686,6.56296e-06,0.0298033,-0.987185
