t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.03092,-4.10999,-0.981299,-4.10332,-0.984133,1.00003,2.01093,0.0149312,6.20086e-05,-0.906153
0.02,1.0,2.02961,-4.10951,-0.98099,-4.10147,-0.983265,1.00016,2.00197,0.0127266,0.0106981,-0.902513
0.03,1.0,2.02601,-4.10351,-0.979618,-4.09391,-0.981661,1.00032,1.99296,0.0102125,0.0125923,-0.905148
0.04,1.0,2.02032,-4.09378,-0.977392,-4.08427,-0.979082,1.00048,1.9838,0.00853062,0.0141252,-0.926683
0.05,1.0,2.01381,-4.08169,-0.974625,-4.07212,-0.976108,1.00063,1.97437,0.00714199,0.0142125,-0.95876
0.06,1.0,2.00731,-4.06821,-0.971553,-4.05524,-0.972991,1.0007,1.9647,0.0054155,0.00841611,-0.972807
0.07,1.0,2.0008,-4.0536,-0.968234,-4.04216,-0.969399,1.00073,1.95496,0.00366826,-0.00197149,-0.972269
0.08,1.0,1.99428,-4.03716,-0.964509,-4.0254,-0.965562,1.00067,1.94527,0.00162677,-0.000914799,-0.96033
0.09,1.0,1.98814,-4.01892,-0.960371,-4.00531,-0.961332,1.00059,1.93572,0.000384836,-0.00534963,-0.948015
0.1,1.0,1.98378,-3.99694,-0.955343,-3.98356,-0.95613,1.00057,1.92624,0.000210061,0.000403904,-0.949287
0.11,1.0,1.98316,-3.97747,-0.950879,-3.96382,-0.95148,1.00058,1.91659,4.50477e-05,0.00834352,-0.982871
0.12,1.0,1.97551,-3.95563,-0.945894,-3.94184,-0.94647,1.0007,1.90665,9.10968e-05,0.016194,-1.00385
0.13,1.0,1.97156,-3.93233,-0.94057,-3.91811,-0.94105,1.00088,1.89656,2.48213e-05,0.0212739,-1.01453
0.14,1.0,1.96959,-3.90788,-0.934962,-3.89194,-0.935387,1.00107,1.88641,3.90425e-05,0.0202379,-1.01804
0.15,1.0,1.96656,-3.8842,-0.929508,-3.87019,-0.929982,1.00131,1.87623,1.25327e-05,0.0220258,-1.01824
0.16,2.0,1.96382,-3.86252,-0.924562,-3.84849,-0.925161,1.00151,1.86606,2.18993e-06,0.0230596,-1.01709
0.17,1.0,1.95923,-3.83887,-0.919189,-3.82441,-0.919524,1.00172,1.85592,8.33863e-06,0.0227409,-1.0122
0.18,2.0,1.95476,-3.81635,-0.914098,-3.80126,-0.914813,1.00196,1.84583,2.64498e-06,0.0249965,-1.00672
0.19,3.0,1.95127,-3.79252,-0.908736,-3.77725,-0.909396,1.00219,1.83579,5.47779e-06,0.0265162,-1.00115
0.2,3.0,1.95411,-3.76885,-0.903343,-3.75388,-0.903897,1.00249,1.82581,4.60542e-06,0.0287542,-0.995258
0.21,4.0,1.9609,-3.74328,-0.897435,-3.72814,-0.897814,1.00277,1.81588,2.70634e-06,0.0319596,-0.990456
0.22,5.0,1.95791,-3.71317,-0.890427,-3.69768,-0.890863,1.00309,1.80598,1.7411e-06,0.0333306,-0.987166
0.23,6.0,1.9506,-3.68199,-0.883104,-3.66736,-0.883989,1.00346,1.79612,9.55231e-07,0.0379538,-0.984338
0.24,5.0,1.93407,-3.65153,-0.87596,-3.63659,-0.876729,1.00384,1.78629,2.12385e-06,0.0430685,-0.98212
0.25,4.0,1.91732,-3.62313,-0.869315,-3.60857,-0.870118,1.00428,1.77647,2.96123e-06,0.0459382,-0.98081
0.26,4.0,1.90239,-3.59595,-0.862912,-3.58185,-0.864004,1.00478,1.76667,1.65242e-06,0.0513869,-0.979447
0.27,5.0,1.88574,-3.565,-0.855638,-3.55026,-0.856473,1.00531,1.75688,1.0326e-06,0.0571122,-0.97798
0.28,4.0,1.87363,-3.52827,-0.846942,-3.51602,-0.84805,1.00588,1.74711,1.99272e-06,0.0593086,-0.976847
0.29,2.0,1.8644,-3.49326,-0.838539,-3.48113,-0.83987,1.00654,1.73734,1.80319e-06,0.0651545,-0.975685
0.3,3.0,1.84778,-3.45722,-0.82994,-3.44378,-0.830843,1.00723,1.72759,2.22806e-06,0.0714658,-0.974114
0.31,2.0,1.83362,-3.42027,-0.821225,-3.40582,-0.821889,1.00796,1.71786,1.38519e-06,0.078118,-0.972852
0.32,2.0,1.82496,-3.38457,-0.812757,-3.36999,-0.813404,1.00875,1.70813,2.43353e-06,0.08097,-0.971833
0.33,2.0,1.81483,-3.34696,-0.803766,-3.3342,-0.804717,1.01266,1.69842,1.09604e-06,1.23408,-0.970325
0.34,2.0,1.80131,-3.31191,-0.795419,-3.29863,-0.796104,1.02527,1.68873,1.71337e-06,1.33288,-0.968395
0.35,3.0,1.78394,-3.27555,-0.786823,-3.26161,-0.787415,1.03721,1.67904,1.11114e-06,1.12437,-0.967326
0.36,3.0,1.76657,-3.24389,-0.779328,-3.22968,-0.779944,1.04937,1.66938,1.13475e-06,1.14111,-0.96551
