t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.02855,-4.10884,-0.981071,-4.10125,-0.983686,1.00003,2.01091,0.0151411,0.0196196,-0.907093
0.02,1.0,2.02615,-4.10758,-0.980525,-4.09835,-0.982449,1.00014,2.00187,0.01323,0.00318807,-0.908594
0.03,1.0,2.02187,-4.10102,-0.979014,-4.08972,-0.980618,1.00028,1.99275,0.010838,0.00616072,-0.916477
0.04,1.0,2.01571,-4.0906,-0.976613,-4.07882,-0.977851,1.00042,1.98346,0.00933045,0.0103335,-0.940147
0.05,1.0,2.00874,-4.07785,-0.97368,-4.06619,-0.974666,1.00056,1.97394,0.00795159,0.0123754,-0.962823
0.06,1.0,2.00142,-4.06343,-0.970369,-4.04862,-0.971259,1.00062,1.96425,0.00626354,0.00865895,-0.973381
0.07,1.0,1.99368,-4.04746,-0.966707,-4.03404,-0.967368,1.0007,1.95449,0.00478189,0.00268292,-0.977459
0.08,1.0,1.98535,-4.02969,-0.962641,-4.01593,-0.963189,1.00067,1.94469,0.00325689,0.00118319,-0.983994
0.09,1.0,1.97723,-4.0109,-0.958345,-3.99555,-0.958787,1.00068,1.93483,0.00152686,-0.000712156,-0.987456
0.1,1.0,1.96916,-3.99041,-0.953665,-3.9757,-0.953998,1.00065,1.92495,0.000308661,0.00139192,-0.987333
0.11,1.0,1.96187,-3.96919,-0.948811,-3.95375,-0.949018,1.0007,1.91508,0.000212943,0.00594832,-0.987211
0.12,1.0,1.95659,-3.94852,-0.944091,-3.9336,-0.94426,1.00075,1.90522,3.13876e-05,0.0106086,-0.985878
0.13,1.0,1.95206,-3.9266,-0.939073,-3.9119,-0.939149,1.00091,1.89536,4.40482e-05,0.0145767,-0.984841
0.14,1.0,1.94809,-3.90341,-0.933775,-3.88673,-0.933805,1.00106,1.88552,3.44531e-05,0.0177083,-0.984099
0.15,1.0,1.9447,-3.88016,-0.928458,-3.86488,-0.92852,1.00125,1.87568,6.86829e-06,0.0190125,-0.982959
0.16,1.0,1.94229,-3.85705,-0.92319,-3.84188,-0.923227,1.00146,1.86586,1.93573e-05,0.0213332,-0.981984
0.17,1.0,1.94034,-3.83351,-0.917833,-3.81816,-0.917848,1.00166,1.85604,3.69633e-06,0.0239474,-0.98096
0.18,1.0,1.93926,-3.80842,-0.91207,-3.79291,-0.912023,1.00193,1.84624,8.50371e-06,0.0260164,-0.97991
0.19,2.0,1.94154,-3.78339,-0.906253,-3.76731,-0.906281,1.0022,1.83644,6.00289e-06,0.0290744,-0.979015
0.2,2.0,1.93715,-3.75405,-0.899357,-3.73863,-0.899457,1.00249,1.82666,6.22216e-06,0.0317844,-0.978029
0.21,2.0,1.92544,-3.72356,-0.892145,-3.70876,-0.892303,1.00285,1.81688,3.17233e-06,0.0357097,-0.977116
0.22,2.0,1.90881,-3.69322,-0.884988,-3.67854,-0.885187,1.00322,1.80712,1.72192e-06,0.0403177,-0.975965
0.23,2.0,1.89104,-3.66251,-0.877738,-3.6482,-0.878103,1.00362,1.79736,5.09394e-06,0.0434598,-0.975147
0.24,3.0,1.87196,-3.62876,-0.869777,-3.61501,-0.870124,1.0041,1.78761,3.75799e-06,0.0482219,-0.974258
0.25,3.0,1.85822,-3.59242,-0.861193,-3.57878,-0.861535,1.0046,1.77787,2.82358e-06,0.0532584,-0.973033
0.26,3.0,1.84733,-3.55411,-0.852105,-3.54056,-0.85252,1.00513,1.76815,4.32675e-06,0.0566083,-0.972228
0.27,3.0,1.83872,-3.51527,-0.84286,-3.50226,-0.84357,1.00575,1.75843,1.83845e-06,0.0621131,-0.97127
0.28,3.0,1.8301,-3.47682,-0.833707,-3.46589,-0.834811,1.0064,1.74872,2.48958e-06,0.0680135,-0.970215
0.29,2.0,1.82261,-3.4399,-0.824935,-3.4287,-0.826104,1.00707,1.73902,1.60242e-06,0.0741873,-0.969205
0.3,2.0,1.81363,-3.40337,-0.816241,-3.39205,-0.817174,1.00785,1.72933,2.15309e-06,0.0779584,-0.968231
0.31,2.0,1.80445,-3.3693,-0.808158,-3.35848,-0.809258,1.00868,1.71965,1.56579e-06,0.084511,-0.967042
0.32,2.0,1.79535,-3.33608,-0.800264,-3.32466,-0.801511,1.00954,1.70999,2.92927e-06,0.0913744,-0.965954
0.33,2.0,1.78689,-3.30493,-0.792869,-3.29521,-0.794591,1.01046,1.70033,2.20021e-06,0.0949329,-0.96486
0.34,2.0,1.77725,-3.2721,-0.785089,-3.26184,-0.78675,1.02432,1.69069,2.99684e-06,1.42186,-0.963664
0.35,3.0,1.76839,-3.23914,-0.777276,-3.2296,-0.778819,1.03687,1.68105,2.98158e-06,1.15725,-0.96233
0.36,3.0,1.76079,-3.20715,-0.769699,-3.19602,-0.771314,1.04859,1.67143,3.11868e-06,0.660182,-0.961029
0.37,3.0,1.75638,-3.17444,-0.761933,-3.16545,-0.764204,1.05826,1.66183,3.31478e-06,0.840906,-0.959776
0.38,2.0,1.74809,-3.14228,-0.754321,-3.13471,-0.756381,1.07861,1.65224,3.15637e-06,0.333362,-0.958143
0.39,2.0,1.73964,-3.10753,-0.746056,-3.10051,-0.748203,1.08044,1.64266,3.31019e-06,1.30235,-0.956716
0.4,2.0,1.73208,-3.07404,-0.738053,-3.06796,-0.740234,1.09185,1.6331,3.25201e-06,0.659525,-0.95545
0.41,2.0,1.72495,-3.04384,-0.730893,-3.03646,-0.732907,1.10149,1.62355,3.23368e-06,0.627103,-0.953986
0.42,2.0,1.71898,-3.00843,-0.722466,-3.00577,-0.725917,1.11057,1.61402,3.35072e-06,0.827011,-0.952188
0.43,2.0,1.71411,-2.97706,-0.714971,-2.97087,-0.717156,1.11846,1.6045,3.22058e-06,0.671971,-0.950763
0.44,2.0,1.7088,-2.9456,-0.707526,-2.93742,-0.709264,1.13041,1.595,3.23365e-06,1.26567,-0.94911
0.45,2.0,1.69998,-2.91045,-0.699159,-2.90681,-0.702618,1.14298,1.58552,3.27728e-06,1.00061,-0.94728
0.46,2.0,1.69042,-2.87762,-0.691312,-2.87104,-0.693605,1.15073,1.57606,3.17623e-06,0.418438,-0.945435
0.47,2.0,1.68316,-2.84327,-0.683132,-2.83784,-0.685662,1.15652,1.56661,3.19485e-06,1.08095,-0.943589
0.48,2.0,1.6748,-2.809,-0.674964,-2.80725,-0.678456,1.16607,1.55718,3.18855e-06,0.917274,-0.941568
0.49,2.0,1.66816,-2.77208,-0.666159,-2.77031,-0.669366,1.17504,1.54778,3.11547e-06,-0.111659,-0.939488
0.5,2.0,1.66125,-2.73531,-0.657376,-2.73094,-0.659853,1.17729,1.53839,3.12904e-06,0.0296462,-0.937531
0.51,2.0,1.65668,-2.69731,-0.648268,-2.69533,-0.652212,1.18496,1.52903,3.10506e-06,1.00689,-0.93534
0.52,1.0,1.65197,-2.65984,-0.639289,-2.6586,-0.642618,1.20739,1.51969,3.04317e-06,-0.357114,-0.933197
0.53,2.0,1.64053,-2.62513,-0.630974,-2.62283,-0.633902,1.20607,1.51036,3.05171e-06,1.0183,-0.930954
0.54,1.0,1.63391,-2.59334,-0.623395,-2.59541,-0.627809,1.21661,1.50107,3.03441e-06,0.999464,-0.92892
0.55,1.0,1.6275,-2.56144,-0.615796,-2.56065,-0.619122,1.22687,1.49179,2.97367e-06,0.981836,-0.926663
0.56,1.0,1.62004,-2.53175,-0.608742,-2.52876,-0.611337,1.23637,1.48253,2.97209e-06,0.940204,-0.924623
0.57,1.0,1.61628,-2.50015,-0.601203,-2.50089,-0.604949,1.24518,1.4733,2.97275e-06,0.908157,-0.922479
0.58,1.0,1.62073,-2.46534,-0.592863,-2.46618,-0.596649,1.25372,1.46409,2.90574e-06,0.90922,-0.919975
0.59,1.0,1.60775,-2.43908,-0.58656,-2.43868,-0.589881,1.26223,1.4549,2.89497e-06,0.880734,-0.917835
0.6,1.0,1.59338,-2.40529,-0.578444,-2.4018,-0.580742,1.2705,1.44573,2.91955e-06,0.765729,-0.915695
0.61,1.0,1.57456,-2.37508,-0.571181,-2.37653,-0.575243,1.27865,1.43659,2.85928e-06,0.89778,-0.913018
0.62,1.0,1.56061,-2.3415,-0.563102,-2.34053,-0.566443,1.28815,1.42747,2.84183e-06,1.14426,-0.910423
0.63,1.0,1.54776,-2.30219,-0.553636,-2.30334,-0.557467,1.29916,1.41838,2.85527e-06,1.11429,-0.907492
0.64,1.0,1.53582,-2.27394,-0.546855,-2.27515,-0.550772,1.30983,1.40932,2.84348e-06,0.995762,-0.905015
0.65,1.0,1.52517,-2.24528,-0.539984,-2.24681,-0.544048,1.31975,1.40029,2.80329e-06,0.950176,-0.902486
0.66,2.0,1.51211,-2.21565,-0.532888,-2.21906,-0.537392,1.32909,1.39128,2.79543e-06,0.947918,-0.899134
0.67,2.0,1.50448,-2.18721,-0.526083,-2.19176,-0.530778,1.3383,1.3823,2.80697e-06,0.954666,-0.896504
0.68,3.0,1.49868,-2.16237,-0.520171,-2.16768,-0.525586,1.34743,1.37336,2.75222e-06,0.874957,-0.893756
0.69,3.0,1.49251,-2.13615,-0.513919,-2.14321,-0.519462,1.3564,1.36443,2.71976e-06,0.837649,-0.890856
0.7,2.0,1.48495,-2.10891,-0.507421,-2.11253,-0.51173,1.36452,1.35554,2.71238e-06,0.806103,-0.887778
0.71,4.0,1.47483,-2.08131,-0.500839,-2.09396,-0.508277,1.37219,1.34668,2.67129e-06,0.718971,-0.885032
0.72,4.0,1.4637,-2.05449,-0.494441,-2.06726,-0.501883,1.37956,1.33785,2.62213e-06,0.700436,-0.881693
0.73,3.0,1.45765,-2.02924,-0.488421,-2.03971,-0.494735,1.38643,1.32905,2.60184e-06,0.694626,-0.878461
0.74,3.0,1.45408,-2.00248,-0.482037,-2.01375,-0.489002,1.39316,1.32029,2.57731e-06,0.70882,-0.875218
0.75,3.0,1.45107,-1.97748,-0.476076,-1.98513,-0.481782,1.3999,1.31155,2.51341e-06,0.716446,-0.871818
0.76,3.0,1.44181,-1.95362,-0.470389,-1.95823,-0.475458,1.40679,1.30286,2.4826e-06,0.656807,-0.867667
0.77,3.0,1.43333,-1.92753,-0.46416,-1.93007,-0.468699,1.41369,1.2942,2.47332e-06,0.661226,-0.86416
0.78,3.0,1.42825,-1.90777,-0.459457,-1.9083,-0.46369,1.42055,1.28558,2.41559e-06,0.660965,-0.861101
0.79,2.0,1.42185,-1.88726,-0.454571,-1.88491,-0.457196,1.42742,1.27699,2.36827e-06,0.677025,-0.857849
0.8,2.0,1.41473,-1.86258,-0.448678,-1.86147,-0.451676,1.43436,1.26843,2.3473e-06,0.681413,-0.854492
0.81,2.0,1.39731,-1.83088,-0.441091,-1.8285,-0.443852,1.44138,1.2599,2.34384e-06,0.696748,-0.851247
0.82,2.0,1.37904,-1.80474,-0.434844,-1.80262,-0.437391,1.44849,1.25141,2.27072e-06,0.701254,-0.848237
0.83,2.0,1.37497,-1.77869,-0.428615,-1.77636,-0.431025,1.45571,1.24295,2.05689e-06,0.71988,-0.844388
0.84,2.0,1.36938,-1.76002,-0.424166,-1.75682,-0.426136,1.4631,1.23453,1.98854e-06,0.738715,-0.839823
0.85,2.0,1.35877,-1.73402,-0.417952,-1.72937,-0.419655,1.47068,1.22616,1.97337e-06,0.758447,-0.835841
0.86,2.0,1.36067,-1.70796,-0.411723,-1.70304,-0.413176,1.47841,1.21782,1.97277e-06,0.772506,-0.83223
0.87,2.0,1.35139,-1.67472,-0.403763,-1.66897,-0.404762,1.48625,1.20953,1.97265e-06,0.783573,-0.827909
0.88,2.0,1.33619,-1.64341,-0.396265,-1.63904,-0.397839,1.49415,1.20127,1.95879e-06,0.792154,-0.824074
0.89,2.0,1.32449,-1.61109,-0.38852,-1.60739,-0.390139,1.50216,1.19306,1.86473e-06,0.813216,-0.81967
0.9,2.0,1.29765,-1.57794,-0.380578,-1.5736,-0.381893,1.51026,1.18488,1.81966e-06,0.81994,-0.815814
0.91,2.0,1.27265,-1.54789,-0.373379,-1.54327,-0.374575,1.51845,1.17675,1.79919e-06,0.827046,-0.811962
0.92,2.0,1.24862,-1.51585,-0.365702,-1.50999,-0.366907,1.52663,1.16865,1.79182e-06,0.823654,-0.808466
0.93,2.0,1.22121,-1.4907,-0.359681,-1.48457,-0.360576,1.53471,1.16058,1.791e-06,0.808307,-0.805248
0.94,2.0,1.19878,-1.4723,-0.355284,-1.46759,-0.356778,1.54263,1.15255,1.74559e-06,0.786774,-0.802437
0.95,2.0,1.17718,-1.45608,-0.351406,-1.45142,-0.352632,1.55035,1.14454,1.7118e-06,0.772917,-0.799139
0.96,2.0,1.16046,-1.44202,-0.348046,-1.43765,-0.349419,1.55793,1.13657,1.69964e-06,0.754394,-0.795824
0.97,2.0,1.14684,-1.42332,-0.343562,-1.4194,-0.34495,1.5654,1.12863,1.70094e-06,0.745986,-0.79205
0.98,2.0,1.12706,-1.39485,-0.336713,-1.39321,-0.338471,1.57275,1.12074,1.70567e-06,0.739325,-0.78788
0.99,2.0,1.11099,-1.37594,-0.332167,-1.3706,-0.333234,1.5801,1.11288,1.68016e-06,0.738249,-0.784016
1.0,2.0,1.10837,-1.36361,-0.329214,-1.35997,-0.330588,1.58742,1.10506,1.64741e-06,0.736405,-0.780669
1.01,2.0,1.10953,-1.33369,-0.322016,-1.3301,-0.323313,1.5947,1.09728,1.63274e-06,0.732781,-0.776576
1.02,2.0,1.08476,-1.30858,-0.315981,-1.30215,-0.316535,1.60186,1.08953,1.63021e-06,0.716888,-0.773108
1.03,2.0,1.06328,-1.29699,-0.313209,-1.29291,-0.314578,1.61043,1.08182,1.63468e-06,1.01459,-0.769545
1.04,2.0,1.04698,-1.28888,-0.311273,-1.28504,-0.312441,1.62049,1.07414,1.62931e-06,0.989213,-0.766385
