t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.00023,-4.07483,-0.977781,-4.05878,-0.978618,0.99999,2.01085,0.0178281,0.00185835,-0.916151
0.02,1.0,2.00048,-4.08274,-0.974568,-4.0656,-0.975042,1.00002,2.00156,0.0173482,0.00369118,-0.939622
0.03,1.0,1.99116,-4.06854,-0.971179,-4.05043,-0.97155,1.00005,1.99206,0.0171245,0.00399507,-0.956981
0.04,1.0,1.98154,-4.05282,-0.967428,-4.03601,-0.967749,1.00009,1.98243,0.0169713,0.00411356,-0.968861
0.05,1.0,1.97142,-4.03553,-0.963302,-4.01831,-0.963631,1.00013,1.9727,0.0168471,0.00534347,-0.975635
0.06,1.0,1.9608,-4.01673,-0.958816,-3.9987,-0.959167,1.00018,1.96293,0.0167394,0.00615255,-0.978134
0.07,1.0,1.94967,-3.99648,-0.953981,-3.9789,-0.954366,1.00026,1.95317,0.0166432,0.00785676,-0.979161
0.08,1.0,1.93801,-3.97486,-0.948823,-3.95818,-0.949255,1.00033,1.94335,0.0164787,0.0100267,-0.978938
0.09,1.0,1.92583,-3.95194,-0.943351,-3.93489,-0.943837,1.00045,1.93357,0.0156857,0.0121006,-0.978097
0.1,1.0,1.91331,-3.92843,-0.937755,-3.91119,-0.938068,1.00059,1.92379,0.0149512,0.0146537,-0.977269
0.11,1.0,1.90028,-3.90332,-0.931788,-3.88624,-0.932014,1.00072,1.91402,0.0142696,0.0172821,-0.976256
0.12,1.0,1.88684,-3.87723,-0.925594,-3.8613,-0.925793,1.00092,1.90427,0.0136776,0.0192712,-0.974975
0.13,1.0,1.87289,-3.85006,-0.919148,-3.83488,-0.919338,1.00113,1.89452,0.0131306,0.0222978,-0.974103
0.14,1.0,1.85862,-3.8221,-0.912517,-3.80644,-0.912683,1.00134,1.88479,0.0126568,0.0245162,-0.972909
0.15,1.0,1.84389,-3.79316,-0.905652,-3.77821,-0.905778,1.00163,1.87507,0.012244,0.0279181,-0.971136
0.16,1.0,1.82894,-3.76373,-0.898675,-3.74843,-0.898773,1.00192,1.86536,0.0118814,0.0316332,-0.970298
0.17,1.0,1.81387,-3.73375,-0.891567,-3.71957,-0.891693,1.00223,1.85566,0.0115611,0.034513,-0.969256
0.18,1.0,1.79843,-3.70306,-0.884288,-3.6889,-0.884367,1.00262,1.84598,0.0112788,0.0383461,-0.967513
0.19,1.0,1.78278,-3.67193,-0.876905,-3.6569,-0.876949,1.00302,1.83631,0.0110315,0.0428789,-0.966152
0.2,1.0,1.76705,-3.64043,-0.869433,-3.62624,-0.869478,1.00344,1.82665,0.0108134,0.0460878,-0.96505
0.21,1.0,1.75115,-3.60851,-0.86186,-3.5942,-0.861902,1.00395,1.81701,0.0106075,0.0508841,-0.9633
0.22,1.0,1.73508,-3.57614,-0.854179,-3.56148,-0.854223,1.00448,1.80739,0.0104296,0.0562027,-0.961745
0.23,1.0,1.7189,-3.5435,-0.846432,-3.52949,-0.846475,1.00504,1.79777,0.0102634,0.0621693,-0.960988
0.24,1.0,1.70261,-3.51054,-0.838608,-3.49585,-0.838624,1.00569,1.78818,0.010115,0.0654373,-0.958898
0.25,1.0,1.68622,-3.47732,-0.830721,-3.46388,-0.830749,1.00638,1.7786,0.00997457,0.0718257,-0.957081
0.26,1.0,1.66976,-3.44388,-0.822778,-3.42956,-0.822779,1.00711,1.76903,0.00985191,0.0787157,-0.956074
0.27,1.0,1.65326,-3.41027,-0.814795,-3.39607,-0.814779,1.00792,1.75948,0.00972852,0.0824384,-0.954922
0.28,1.0,1.63671,-3.37648,-0.806767,-3.36257,-0.806718,1.0088,1.74993,0.00961912,0.0899312,-0.952316
0.29,1.0,1.62012,-3.34256,-0.798707,-3.32805,-0.7986,1.00974,1.74043,0.00951769,0.0979791,-0.950877
0.3,1.0,1.60352,-3.30851,-0.790614,-3.29502,-0.790499,1.01073,1.73092,0.00941769,0.106645,-0.949778
0.31,1.0,1.58694,-3.27446,-0.782521,-3.26002,-0.7825,1.01183,1.72143,0.00932714,0.110708,-0.947718
0.32,1.0,1.57033,-3.24028,-0.774395,-3.22611,-0.774384,1.01301,1.71197,0.00924412,0.120091,-0.94547
0.33,1.0,1.55366,-3.20598,-0.766238,-3.19095,-0.766156,1.01428,1.70252,0.00915933,0.130177,-0.944361
0.34,1.0,1.53701,-3.17167,-0.758078,-3.15743,-0.757878,1.01564,1.69308,0.00908148,0.139799,-0.943198
0.35,1.0,1.52049,-3.13739,-0.749925,-3.12499,-0.749822,1.01706,1.68367,0.00900966,0.15256,-0.94017
0.36,1.0,1.50393,-3.10313,-0.741775,-3.09062,-0.74166,1.0186,1.67427,0.00894093,0.165003,-0.938567
0.37,1.0,1.48737,-3.06887,-0.733623,-3.05711,-0.733567,1.02027,1.66489,0.00887211,0.169732,-0.937489
0.38,1.0,1.47089,-3.03449,-0.72544,-3.02187,-0.725339,1.02207,1.65553,0.00880804,0.183145,-0.936216
0.39,1.0,1.4544,-3.00032,-0.717308,-2.98878,-0.717176,1.02402,1.64619,0.00874817,0.197572,-0.932621
0.4,1.0,1.43802,-2.96615,-0.709175,-2.95385,-0.709093,1.033,1.63687,0.0086921,1.15902,-0.931058
0.41,1.0,1.42161,-2.93197,-0.701038,-2.91934,-0.700982,1.04446,1.62756,0.00863427,1.13571,-0.929937
0.42,1.0,1.40529,-2.89789,-0.692923,-2.88391,-0.692788,1.05572,1.61829,0.00857944,1.11524,-0.926249
0.43,1.0,1.38911,-2.864,-0.684852,-2.8535,-0.684707,1.06678,1.60903,0.00852777,1.09405,-0.92446
0.44,1.0,1.37287,-2.83009,-0.676776,-2.81933,-0.676843,1.07767,1.5998,0.00847891,1.07049,-0.923033
0.45,1.0,1.35671,-2.79627,-0.668718,-2.78502,-0.668636,1.08832,1.59058,0.00843266,1.05114,-0.920578
0.46,1.0,1.34064,-2.76255,-0.660687,-2.75142,-0.660574,1.0988,1.58139,0.00838529,1.03111,-0.9177
0.47,1.0,1.32462,-2.72904,-0.6527,-2.71882,-0.652713,1.10945,1.57222,0.00833947,1.02452,-0.915781
