t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.02683,-4.10759,-0.98091,-4.09937,-0.983375,1.00003,2.01089,0.0152802,0.0171101,-0.909375
0.02,1.0,2.02408,-4.10636,-0.980229,-4.09604,-0.981983,1.00012,2.0018,0.0134494,0.00116062,-0.913862
0.03,1.0,2.01938,-4.09925,-0.978583,-4.08676,-0.979982,1.00025,1.9926,0.0113244,0.0056002,-0.926054
0.04,1.0,2.01296,-4.08841,-0.976074,-4.0755,-0.977066,1.00039,1.98322,0.00983089,0.0105044,-0.949113
0.05,1.0,2.00586,-4.07538,-0.973069,-4.06219,-0.973851,1.00052,1.97363,0.00856943,0.0121906,-0.967103
0.06,1.0,1.99804,-4.06029,-0.96959,-4.04444,-0.970237,1.00057,1.9639,0.00690896,0.00681336,-0.976352
0.07,1.0,1.98992,-4.04381,-0.965798,-4.02944,-0.966246,1.00065,1.95411,0.00543715,0.00241256,-0.98349
0.08,1.0,1.9809,-4.02534,-0.961549,-4.01052,-0.961893,1.00063,1.94426,0.00418588,0.000613912,-0.986959
0.09,1.0,1.97205,-4.00591,-0.957082,-3.98984,-0.957328,1.00063,1.93439,0.00281622,-0.000171953,-0.986563
0.1,1.0,1.96298,-3.98536,-0.952365,-3.96994,-0.952513,1.00062,1.92453,0.00125896,0.00279987,-0.985946
0.11,1.0,1.95446,-3.96409,-0.947486,-3.94824,-0.947554,1.00068,1.91468,0.000289997,0.00664915,-0.984839
0.12,1.0,1.94581,-3.94088,-0.942156,-3.92495,-0.942155,1.00074,1.90484,0.000175335,0.0110487,-0.98368
0.13,1.0,1.93863,-3.91815,-0.936939,-3.90342,-0.936911,1.0009,1.895,2.61541e-05,0.014387,-0.982635
0.14,1.0,1.93365,-3.89658,-0.932004,-3.8794,-0.931892,1.00104,1.88518,6.24182e-05,0.0172783,-0.981469
0.15,1.0,1.92731,-3.87309,-0.926608,-3.85762,-0.926504,1.00123,1.87538,1.89227e-05,0.0194737,-0.980279
0.16,1.0,1.92334,-3.84953,-0.921189,-3.83378,-0.921106,1.00145,1.86558,4.17221e-06,0.0222204,-0.979145
0.17,1.0,1.9222,-3.82655,-0.915922,-3.81086,-0.91578,1.00166,1.85579,1.32754e-05,0.0252926,-0.977939
0.18,1.0,1.92264,-3.80297,-0.910493,-3.78705,-0.910381,1.00194,1.84602,9.0314e-06,0.0280894,-0.976855
0.19,1.0,1.92449,-3.77814,-0.904762,-3.76226,-0.904589,1.00224,1.83626,3.20673e-06,0.0318157,-0.975698
0.2,1.0,1.92035,-3.75078,-0.898443,-3.73613,-0.898291,1.00254,1.82651,6.43862e-06,0.0355942,-0.974566
0.21,1.0,1.92253,-3.72438,-0.89233,-3.70976,-0.892269,1.00293,1.81677,3.64285e-06,0.0382443,-0.973348
0.22,1.0,1.91508,-3.69604,-0.885829,-3.68082,-0.88577,1.00333,1.80704,1.39172e-06,0.0426019,-0.972393
0.23,1.0,1.91448,-3.67076,-0.880063,-3.65482,-0.879924,1.00374,1.79732,4.65543e-06,0.046487,-0.971537
0.24,1.0,1.91245,-3.64296,-0.873729,-3.62717,-0.873531,1.00424,1.7876,2.14237e-06,0.0493118,-0.970697
0.25,1.0,1.90499,-3.6141,-0.867153,-3.59882,-0.866971,1.00476,1.7779,8.88254e-07,0.0539357,-0.969507
0.26,1.0,1.89493,-3.58356,-0.860166,-3.56804,-0.859981,1.02293,1.76821,2.59861e-07,3.70638,-0.968561
0.27,1.0,1.88642,-3.55397,-0.853322,-3.53868,-0.853141,1.06464,1.75853,1.26987e-07,3.64423,-0.967514
0.28,1.0,1.87632,-3.52384,-0.84626,-3.50901,-0.846207,1.0984,1.74886,7.32873e-07,3.38542,-0.966421
0.29,1.0,1.86888,-3.49426,-0.839272,-3.47919,-0.839247,1.13067,1.7392,2.19436e-07,3.03324,-0.965344
0.3,1.0,1.86418,-3.46658,-0.832717,-3.45134,-0.832652,1.16031,1.72955,4.86e-07,2.51382,-0.96433
0.31,2.0,1.8654,-3.43889,-0.826271,-3.4227,-0.826709,1.0988,1.71991,3.21176e-07,2.58894,-0.96296
0.32,2.0,1.86007,-3.40845,-0.819171,-3.39117,-0.819682,1.10116,1.71028,7.12663e-07,3.86541,-0.961976
0.33,2.0,1.83815,-3.37746,-0.811987,-3.36252,-0.81273,1.12925,1.70067,5.90478e-07,2.51223,-0.960809
0.34,1.0,1.83063,-3.34798,-0.805168,-3.33161,-0.805148,1.2362,1.69107,1.25179e-07,1.45436,-0.95946
0.35,1.0,1.82393,-3.31755,-0.798124,-3.3023,-0.798164,1.25146,1.68148,1.81941e-07,1.33904,-0.958143
0.36,1.0,1.81508,-3.28533,-0.790585,-3.26914,-0.790433,1.26609,1.67193,2.14016e-07,1.33833,-0.956895
0.37,1.0,1.80251,-3.25542,-0.783578,-3.23888,-0.78342,1.28141,1.66234,2.05693e-07,1.85863,-0.955428
0.38,1.0,1.79264,-3.22636,-0.776825,-3.21218,-0.776825,1.29779,1.65279,1.80452e-07,2.30319,-0.953896
0.39,1.0,1.78448,-3.19658,-0.769933,-3.18247,-0.769886,1.3161,1.64325,1.45137e-07,2.55328,-0.952614
0.4,1.0,1.77538,-3.16571,-0.762776,-3.15148,-0.762719,1.33566,1.63373,1.01086e-07,2.42956,-0.951145
0.41,1.0,1.76756,-3.13521,-0.755636,-3.12158,-0.755564,1.36228,1.62423,6.81105e-08,2.41364,-0.949455
0.42,1.0,1.76588,-3.10571,-0.748631,-3.0919,-0.748575,1.38237,1.61474,6.25937e-08,2.43304,-0.947957
0.43,1.0,1.75924,-3.07688,-0.741836,-3.06262,-0.741779,1.40994,1.60527,6.23285e-08,2.55126,-0.946422
0.44,1.0,1.75109,-3.04755,-0.734933,-3.0324,-0.73487,1.43918,1.59581,6.01716e-08,2.79296,-0.944663
0.45,1.0,1.74223,-3.01697,-0.727786,-3.00201,-0.727685,1.46986,1.58637,1.63606e-07,3.07505,-0.942925
0.46,1.0,1.73478,-2.98475,-0.720099,-2.96792,-0.719898,1.50123,1.57695,2.44935e-07,3.26816,-0.941271
0.47,1.0,1.72966,-2.95487,-0.712918,-2.9404,-0.712931,1.53329,1.56754,6.82278e-07,3.58448,-0.939426
0.48,1.0,1.72681,-2.92543,-0.705868,-2.91254,-0.705904,1.56627,1.55816,3.10481e-07,3.76385,-0.937432
0.49,2.0,1.72876,-2.89682,-0.699061,-2.88413,-0.699353,1.5163,1.54879,4.42395e-07,2.72967,-0.935542
0.5,2.0,1.72522,-2.86682,-0.691983,-2.85318,-0.692139,1.53878,1.53945,5.34547e-07,3.33223,-0.933598
0.51,3.0,1.71736,-2.83231,-0.683802,-2.81552,-0.684246,1.46077,1.53012,6.17209e-07,3.44977,-0.93143
0.52,4.0,1.70186,-2.79332,-0.67439,-2.78123,-0.675619,1.37904,1.52082,9.81954e-07,0.0918584,-0.929368
0.53,4.0,1.68004,-2.75596,-0.665369,-2.74287,-0.666119,1.38265,1.51153,1.89305e-06,0.151866,-0.92728
0.54,4.0,1.65985,-2.71844,-0.656291,-2.70632,-0.65756,1.38676,1.50227,1.88296e-06,0.240927,-0.925121
0.55,4.0,1.64357,-2.68164,-0.647345,-2.67161,-0.649291,1.39121,1.49303,1.843e-06,0.398697,-0.92288
0.56,3.0,1.62299,-2.64598,-0.638567,-2.63729,-0.640547,1.39439,1.48381,1.80369e-06,0.436251,-0.92069
0.57,3.0,1.60239,-2.61141,-0.630194,-2.60265,-0.632268,1.39955,1.47462,1.76347e-06,0.561644,-0.918434
