t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.0234,-4.10536,-0.980415,-4.09589,-0.982529,1.00003,2.01093,0.015859,0.0141172,-0.899788
0.02,1.0,2.01957,-4.10265,-0.979332,-4.09072,-0.980768,1.0001,2.00197,0.0140252,0.0050624,-0.898019
0.03,1.0,2.01425,-4.09431,-0.977373,-4.0802,-0.978498,1.0002,1.99294,0.0128819,0.00870914,-0.907575
0.04,1.0,2.00778,-4.0829,-0.974705,-4.06919,-0.975492,1.00028,1.98379,0.011762,0.00999556,-0.922691
0.05,1.0,2.00059,-4.06922,-0.971519,-4.0554,-0.972163,1.00034,1.97446,0.0107268,0.00538178,-0.941799
0.06,1.0,1.9927,-4.05367,-0.967907,-4.03748,-0.968469,1.00041,1.96499,0.00919443,0.00297297,-0.951593
0.07,1.0,1.98436,-4.03647,-0.963914,-4.02116,-0.964344,1.00039,1.95545,0.00771981,0.00132145,-0.954034
0.08,1.0,1.97554,-4.01779,-0.95958,-4.00303,-0.959926,1.00039,1.9459,0.00648029,-0.00120402,-0.955051
0.09,1.0,1.96649,-3.9979,-0.954968,-3.98202,-0.955282,1.00039,1.9363,0.00551358,0.00183573,-0.964397
0.1,1.0,1.95714,-3.97664,-0.950035,-3.9608,-0.950244,1.0004,1.9266,0.00473433,0.0045323,-0.978612
0.11,1.0,1.94777,-3.95474,-0.944952,-3.93928,-0.945109,1.00048,1.91675,0.00408286,0.008887,-0.988987
0.12,1.0,1.93833,-3.93169,-0.939602,-3.91634,-0.939732,1.00058,1.90684,0.0035219,0.0128418,-0.99416
0.13,1.0,1.92912,-3.90814,-0.934133,-3.89349,-0.93421,1.00072,1.89688,0.00304266,0.0152207,-0.99805
0.14,1.0,1.9209,-3.88442,-0.928622,-3.86819,-0.928648,1.00091,1.88689,0.00265476,0.0187306,-0.999932
0.15,1.0,1.91294,-3.85968,-0.922856,-3.84461,-0.922869,1.0011,1.87689,0.00233001,0.0220326,-0.999337
0.16,1.0,1.90455,-3.83352,-0.916734,-3.8191,-0.916705,1.00132,1.8669,0.00207115,0.0232755,-0.99788
0.17,1.0,1.89257,-3.80504,-0.910061,-3.79067,-0.91002,1.00159,1.85694,0.00186265,0.0267295,-0.993906
0.18,1.0,1.87745,-3.773,-0.902531,-3.75844,-0.902433,1.00186,1.84702,0.00170353,0.0304284,-0.990099
0.19,1.0,1.86419,-3.74252,-0.895359,-3.7278,-0.895296,1.00217,1.83713,0.00157539,0.032354,-0.98625
0.2,1.0,1.85124,-3.71303,-0.888415,-3.69855,-0.888364,1.00253,1.82728,0.00146638,0.0362951,-0.982669
0.21,1.0,1.83926,-3.68401,-0.881577,-3.67011,-0.881546,1.0029,1.81747,0.00138703,0.0404154,-0.979733
0.22,1.0,1.82795,-3.65489,-0.874713,-3.64103,-0.874582,1.00331,1.80769,0.00130911,0.0426698,-0.97701
0.23,1.0,1.81646,-3.6261,-0.867929,-3.61227,-0.867761,1.00378,1.79792,0.0012547,0.047173,-0.975134
0.24,1.0,1.80541,-3.59733,-0.861153,-3.58324,-0.861011,1.00426,1.78818,0.00119734,0.0519356,-0.973671
0.25,1.0,1.79435,-3.56814,-0.854274,-3.55523,-0.85422,1.00478,1.77845,0.00115595,0.0545308,-0.972083
0.26,1.0,1.78301,-3.53848,-0.847283,-3.52526,-0.84717,1.00538,1.76874,0.00111639,0.0598291,-0.970737
0.27,1.0,1.77193,-3.50888,-0.840304,-3.49523,-0.840204,1.006,1.75904,0.00108214,0.0655709,-0.969516
0.28,1.0,1.76077,-3.4789,-0.833235,-3.46581,-0.83317,1.00666,1.74934,0.00105591,0.0716814,-0.968444
0.29,1.0,1.74959,-3.44844,-0.826051,-3.43556,-0.825999,1.0074,1.73967,0.00102686,0.0749601,-0.966901
0.3,1.0,1.73845,-3.41795,-0.818855,-3.40444,-0.818719,1.0082,1.73,0.0010033,0.081535,-0.966303
0.31,1.0,1.7271,-3.38701,-0.811549,-3.37359,-0.811413,1.00904,1.72034,0.000984299,0.0885746,-0.965833
0.32,1.0,1.71594,-3.35598,-0.804219,-3.34234,-0.804006,1.00993,1.71069,0.0009629,0.0960461,-0.964146
0.33,1.0,1.70461,-3.32497,-0.79689,-3.31072,-0.79664,1.01092,1.70105,0.000944926,0.0994908,-0.963135
0.34,1.0,1.69315,-3.29367,-0.78949,-3.27896,-0.789258,1.01198,1.69143,0.000929803,0.107475,-0.962375
0.35,1.0,1.68189,-3.26266,-0.782157,-3.2494,-0.782002,1.0131,1.68181,0.00091395,0.115858,-0.961045
0.36,1.0,1.67065,-3.23155,-0.774798,-3.21605,-0.774551,1.01973,1.67221,0.000899249,1.36741,-0.959677
0.37,1.0,1.65951,-3.20029,-0.767398,-3.1854,-0.767087,1.03357,1.66261,0.000886474,1.34475,-0.958755
0.38,1.0,1.64809,-3.16893,-0.75997,-3.15659,-0.759825,1.04727,1.65303,0.000874678,1.3448,-0.957472
0.39,1.0,1.63695,-3.13736,-0.752491,-3.12547,-0.752476,1.06039,1.64347,0.000862106,1.29503,-0.955811
0.4,1.0,1.62565,-3.1062,-0.74511,-3.09386,-0.74504,1.07338,1.63391,0.000850917,1.27249,-0.954497
0.41,1.0,1.61449,-3.07508,-0.737731,-3.06289,-0.737646,1.08612,1.62438,0.0008409,1.25374,-0.953395
0.42,1.0,1.60306,-3.04348,-0.730238,-3.03143,-0.730072,1.09863,1.61485,0.000831213,1.23614,-0.951396
0.43,1.0,1.59208,-3.012,-0.722765,-3.00065,-0.72265,1.11091,1.60535,0.000821142,1.21878,-0.949506
0.44,1.0,1.58081,-2.98076,-0.715357,-2.96777,-0.715336,1.12298,1.59586,0.000811985,1.19909,-0.948179
0.45,1.0,1.56978,-2.94949,-0.707933,-2.93645,-0.707814,1.13482,1.58639,0.00080362,1.18684,-0.946792
0.46,1.0,1.55865,-2.91807,-0.700472,-2.90589,-0.700314,1.14648,0.0104214,0.000795945,1.17461,-0.00273465
0.47,1.0,1.54743,-2.88703,-0.693099,-2.87616,-0.692859,1.15797,0.0103901,0.000787464,1.15884,-0.00269568
0.48,1.0,1.53667,-2.85596,-0.685718,-2.84672,-0.685962,1.16924,1.55804,0.000779593,1.14177,-0.942032
0.49,1.0,1.52544,-2.82463,-0.678271,-2.81437,-0.678297,1.18041,1.54863,0.000772298,1.08865,-0.93878
0.5,1.0,1.51434,-2.79374,-0.670926,-2.78175,-0.670743,1.19153,1.53926,0.000765523,1.0765,-0.936676
0.51,1.0,1.50358,-2.76296,-0.663606,-2.75363,-0.663802,1.20249,1.5299,0.000759208,1.06079,-0.935678
0.52,1.0,1.49253,-2.73217,-0.656251,-2.72251,-0.65637,1.21322,1.52056,0.000752197,1.04936,-0.932804
0.53,1.0,1.48166,-2.70132,-0.648929,-2.69002,-0.6487,1.2238,1.51124,0.000745626,1.03636,-0.930169
0.54,1.0,1.47086,-2.6705,-0.641604,-2.6603,-0.641887,1.2342,1.50195,0.000739456,1.02051,-0.927999
0.55,1.0,1.46009,-2.64016,-0.634381,-2.63136,-0.63442,1.2444,1.49269,0.000733653,1.01087,-0.925908
0.56,1.0,1.44905,-2.60966,-0.627097,-2.59965,-0.626956,1.25446,1.48344,0.000728192,1.00282,-0.923823
0.57,1.0,1.43828,-2.57938,-0.619903,-2.57018,-0.620069,1.26439,1.47421,0.00072278,0.989464,-0.921455
0.58,1.0,1.42772,-2.54913,-0.612692,-2.53983,-0.612749,1.27414,1.46501,0.000717031,0.981007,-0.920304
0.59,1.0,1.41709,-2.51909,-0.605532,-2.50992,-0.605524,1.28375,1.45582,0.000711585,0.970288,-0.91778
0.6,1.0,1.40628,-2.48897,-0.598352,-2.48012,-0.598513,1.2932,1.44665,0.000706428,0.955476,-0.915116
0.61,1.0,1.3956,-2.45911,-0.591232,-2.45047,-0.591323,1.30248,1.43754,0.000701528,0.945254,-0.912803
0.62,1.0,1.38504,-2.42968,-0.584166,-2.42126,-0.58442,1.31174,1.42841,0.000696871,0.89485,-0.909416
0.63,1.0,1.37427,-2.39975,-0.57707,-2.39157,-0.577272,1.3209,1.41933,0.000692437,0.888598,-0.906518
0.64,1.0,1.36374,-2.37026,-0.570029,-2.36191,-0.570081,1.32997,1.41028,0.000687632,0.881634,-0.903576
0.65,1.0,1.35306,-2.34082,-0.563002,-2.33214,-0.563161,1.33889,1.40125,0.000682907,0.872038,-0.901055
0.66,1.0,1.34255,-2.31175,-0.556062,-2.30227,-0.555963,1.34769,1.39226,0.000678396,0.864569,-0.898102
0.67,1.0,1.33212,-2.28268,-0.54912,-2.27524,-0.549417,1.35637,1.38329,0.000674083,0.853743,-0.89511
0.68,1.0,1.32154,-2.25371,-0.542198,-2.24556,-0.542289,1.36491,1.37436,0.000669958,0.847274,-0.893041
0.69,1.0,1.31086,-2.22513,-0.535369,-2.21768,-0.535759,1.37334,1.36545,0.000666007,0.836221,-0.889746
0.7,1.0,1.30044,-2.19638,-0.5285,-2.18842,-0.528592,1.38164,1.35656,0.00066222,0.830971,-0.887071
0.71,1.0,1.28979,-2.1679,-0.521691,-2.16062,-0.522045,1.38984,1.34771,0.00065825,0.821067,-0.88416
0.72,1.0,1.27933,-2.13951,-0.514903,-2.13211,-0.51498,1.39792,1.33888,0.000654176,0.81691,-0.881589
0.73,1.0,1.26891,-2.11144,-0.50819,-2.1051,-0.508592,1.40631,1.33008,0.000650263,0.791274,-0.878509
0.74,1.0,1.25864,-2.08346,-0.501498,-2.07641,-0.501727,1.41379,1.32131,0.000646502,0.803225,-0.875279
0.75,1.0,1.24821,-2.05589,-0.494904,-2.04991,-0.495352,1.42203,1.31258,0.000642882,0.77572,-0.872733
0.76,1.0,1.23787,-2.02826,-0.488294,-2.02189,-0.488767,1.4295,1.30387,0.000639398,0.758728,-0.869139
0.77,1.0,1.22756,-2.00085,-0.481732,-1.99489,-0.48227,1.43755,1.29519,0.000636041,0.762765,-0.86613
0.78,1.0,1.21699,-1.97375,-0.475248,-1.96708,-0.475434,1.44487,1.28655,0.000632805,0.746454,-0.862692
0.79,1.0,1.20652,-1.9465,-0.468724,-1.94064,-0.469096,1.45242,1.27794,0.000629386,0.738521,-0.859876
0.8,1.0,1.19618,-1.91983,-0.462335,-1.91405,-0.462588,1.45987,1.26936,0.000625881,0.735509,-0.856332
0.81,1.0,1.18582,-1.89315,-0.455948,-1.88712,-0.45629,1.46724,1.26081,0.000622493,0.727186,-0.853111
0.82,1.0,1.17576,-1.8665,-0.449563,-1.86113,-0.449939,1.4745,1.2523,0.000619222,0.724455,-0.849891
0.83,1.0,1.16562,-1.84042,-0.443314,-1.83512,-0.443905,1.48168,1.24382,0.00061606,0.715539,-0.84666
0.84,1.0,1.15544,-1.8143,-0.437057,-1.80865,-0.437499,1.48876,1.23537,0.000613001,0.711785,-0.843575
0.85,1.0,1.14523,-1.7887,-0.43092,-1.78292,-0.431502,1.49576,1.22695,0.000610039,0.70287,-0.840004
0.86,1.0,1.13523,-1.76296,-0.424751,-1.75788,-0.425274,1.50266,1.21857,0.000607172,0.698085,-0.837341
0.87,1.0,1.12515,-1.73742,-0.418629,-1.73254,-0.419248,1.50946,1.21022,0.000604396,0.691098,-0.833466
0.88,1.0,1.11512,-1.7125,-0.412654,-1.70733,-0.412977,1.51619,1.2019,0.0006013,0.685133,-0.830464
0.89,1.0,1.10509,-1.68757,-0.406676,-1.68276,-0.407084,1.52288,1.19362,0.000598275,0.653308,-0.826518
0.9,1.0,1.09502,-1.66261,-0.400688,-1.65742,-0.401077,1.52958,1.18537,0.000595344,0.646957,-0.823701
0.91,1.0,1.08503,-1.6383,-0.394858,-1.63374,-0.395288,1.53619,1.17715,0.000592501,0.644077,-0.819707
0.92,1.0,1.07507,-1.61396,-0.389018,-1.60893,-0.389493,1.54272,1.16897,0.00058974,0.637821,-0.816638
0.93,1.0,1.06505,-1.58957,-0.383165,-1.5848,-0.38358,1.54918,1.16082,0.000587059,0.634594,-0.812934
0.94,1.0,1.05535,-1.56563,-0.37742,-1.56143,-0.377847,1.55556,1.15271,0.000584455,0.628156,-0.809814
0.95,1.0,1.04558,-1.54177,-0.371694,-1.53801,-0.372599,1.56187,1.14463,0.000581925,0.621203,-0.806008
0.96,1.0,1.03581,-1.51806,-0.366002,-1.51366,-0.366265,1.56808,1.13659,0.000579467,0.617978,-0.802574
0.97,1.0,1.02602,-1.49483,-0.360423,-1.49076,-0.360958,1.57423,1.12859,0.000576823,0.610483,-0.798792
0.98,1.0,1.01623,-1.47171,-0.354872,-1.46637,-0.355105,1.58029,1.12061,0.000574135,0.606849,-0.795386
0.99,1.0,1.00652,-1.4486,-0.349322,-1.44423,-0.349689,1.58628,1.11268,0.00057152,0.599802,-0.791667
1.0,1.0,0.996824,-1.42592,-0.343875,-1.42148,-0.344322,1.59219,1.10478,0.000568974,0.592581,-0.788107
1.01,1.0,0.987148,-1.40348,-0.338483,-1.39884,-0.338797,1.59803,1.09692,0.000566495,0.589421,-0.784423
1.02,1.0,0.977562,-1.38092,-0.333065,-1.3771,-0.333531,1.60379,1.0891,0.00056408,0.582633,-0.780927
1.03,1.0,0.968058,-1.35866,-0.327715,-1.35435,-0.328195,1.60962,1.08131,0.00056173,0.561353,-0.777116
1.04,1.0,0.958593,-1.33689,-0.322483,-1.3333,-0.323092,1.61509,1.07355,0.000559441,0.572682,-0.773436
1.05,1.0,0.949206,-1.31513,-0.317254,-1.31164,-0.317806,1.6207,1.06584,0.000557209,0.544512,-0.769566
1.06,1.0,0.939891,-1.29348,-0.31205,-1.29001,-0.312509,1.62629,1.05816,0.000555035,0.540616,-0.765865
1.07,1.0,0.930596,-1.27233,-0.306964,-1.26858,-0.307365,1.63179,1.05052,0.000552637,0.535911,-0.761965
1.08,1.0,0.92131,-1.25132,-0.301914,-1.24833,-0.302515,1.63724,1.04292,0.000550255,0.529785,-0.75845
1.09,1.0,0.912056,-1.23026,-0.29685,-1.22661,-0.297241,1.64261,1.03536,0.000547932,0.526692,-0.754413
1.1,1.0,0.902815,-1.2096,-0.291882,-1.20509,-0.292169,1.64792,1.02783,0.000545666,0.521905,-0.751023
1.11,1.0,0.893618,-1.18935,-0.28701,-1.18586,-0.287506,1.65317,1.02035,0.000543453,0.516088,-0.746748
1.12,1.0,0.884442,-1.16911,-0.282142,-1.16585,-0.282659,1.65835,1.0129,0.000541293,0.512938,-0.743372
1.13,1.0,0.87533,-1.14881,-0.27726,-1.14625,-0.277961,1.66346,1.00549,0.000539184,0.508071,-0.738795
1.14,1.0,0.866232,-1.12903,-0.2725,-1.12655,-0.273263,1.66852,0.998116,0.000537125,0.502285,-0.735809
1.15,1.0,0.857187,-1.10952,-0.267804,-1.10614,-0.268133,1.67351,0.990785,0.000535113,0.49875,-0.731122
1.16,1.0,0.848178,-1.09004,-0.263118,-1.08606,-0.263396,1.67843,0.983493,0.000533147,0.493497,-0.727976
1.17,1.0,0.839222,-1.07057,-0.258432,-1.06731,-0.25886,1.6833,0.976242,0.000531079,0.488105,-0.723121
1.18,1.0,0.830307,-1.05164,-0.253874,-1.04842,-0.254255,1.6881,0.969029,0.000528924,0.483864,-0.720102
1.19,1.0,0.821468,-1.03299,-0.249385,-1.03009,-0.249754,1.69283,0.961856,0.000526818,0.478678,-0.715181
1.2,1.0,0.812655,-1.01426,-0.244877,-1.01193,-0.245462,1.6975,0.954724,0.000524758,0.473464,-0.711659
1.21,1.0,0.803887,-0.995638,-0.240393,-0.993356,-0.24113,1.70212,0.947631,0.000522745,0.467223,-0.707163
1.22,1.0,0.79518,-0.977498,-0.236024,-0.974321,-0.236341,1.70667,0.94058,0.000520775,0.46429,-0.703144
1.23,1.0,0.786506,-0.959675,-0.231732,-0.956475,-0.2321,1.71123,0.933569,0.000518848,0.441089,-0.699273
1.24,1.0,0.777876,-0.941865,-0.227443,-0.939438,-0.22807,1.71575,0.9266,0.000516962,0.436189,-0.694775
1.25,1.0,0.769331,-0.924154,-0.223177,-0.921336,-0.223501,1.72021,0.919671,0.000515117,0.433279,-0.691265
1.26,1.0,0.760826,-0.906748,-0.218984,-0.903992,-0.219267,1.7246,0.912785,0.000513311,0.428581,-0.686429
1.27,1.0,0.75236,-0.889721,-0.214881,-0.887531,-0.215307,1.72894,0.90594,0.000511543,0.423136,-0.683541
1.28,1.0,0.74396,-0.872801,-0.210805,-0.871049,-0.211405,1.73322,0.899134,0.00050964,0.418043,-0.678328
1.29,1.0,0.735613,-0.855903,-0.206734,-0.853256,-0.207088,1.73744,0.892372,0.000507701,0.415911,-0.67455
1.3,1.0,0.727281,-0.839168,-0.202701,-0.836087,-0.20297,1.74161,0.88565,0.000505802,0.410784,-0.670028
1.31,1.0,0.718947,-0.822786,-0.198752,-0.820001,-0.199043,1.74572,0.878972,0.000503942,0.405897,-0.66561
1.32,1.0,0.710683,-0.806633,-0.194859,-0.804326,-0.19543,1.74978,0.872336,0.00050212,0.40153,-0.661916
1.33,1.0,0.702479,-0.790661,-0.191009,-0.787831,-0.191325,1.75378,0.865743,0.000500334,0.399339,-0.656951
1.34,1.0,0.694323,-0.774768,-0.187178,-0.772344,-0.187629,1.75773,0.859193,0.000498584,0.394301,-0.653981
1.35,1.0,0.686202,-0.758999,-0.183377,-0.75691,-0.183778,1.76163,0.852685,0.000496868,0.389611,-0.64857
1.36,1.0,0.678137,-0.743601,-0.179664,-0.741363,-0.180047,1.76547,0.846219,0.000495186,0.385615,-0.644748
1.37,1.0,0.67016,-0.728514,-0.176026,-0.725978,-0.17618,1.76928,0.839793,0.000493537,0.383284,-0.640609
1.38,1.0,0.662237,-0.713539,-0.172415,-0.711255,-0.172717,1.77302,0.833411,0.000491919,0.378511,-0.635853
