t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.02837,-4.10865,-0.981149,-4.10093,-0.983732,1.00003,2.01082,0.0149845,0.0179268,-0.922386
0.02,1.0,2.0262,-4.1082,-0.980676,-4.09822,-0.982541,1.00014,2.00151,0.0127943,-0.00853823,-0.938773
0.03,1.0,2.02147,-4.10155,-0.979149,-4.0893,-0.980553,1.0003,1.99201,0.0103041,0.0230434,-0.962407
0.04,1.0,2.01476,-4.09079,-0.976676,-4.07794,-0.977652,1.00048,1.98228,0.00864616,0.0229195,-0.983454
0.05,1.0,2.00741,-4.07788,-0.973711,-4.06416,-0.974436,1.00063,1.97242,0.00724671,0.00908285,-0.987192
0.06,1.0,1.99989,-4.06329,-0.970369,-4.04721,-0.970855,1.00078,1.96255,0.00558015,0.00832178,-0.986843
0.07,1.0,1.99201,-4.04723,-0.966698,-4.03228,-0.966985,1.0008,1.95269,0.00403748,0.00501366,-0.986127
0.08,1.0,1.9842,-4.02974,-0.962712,-4.01399,-0.962856,1.00086,1.94283,0.00214878,0.00413087,-0.984934
0.09,1.0,1.97665,-4.01072,-0.958378,-3.99393,-0.95841,1.00089,1.93299,0.000478666,0.00488802,-0.983714
0.1,1.0,1.96957,-3.98929,-0.953481,-3.97292,-0.953445,1.00095,1.92316,0.000262949,0.00815902,-0.982614
0.11,1.0,1.96438,-3.96757,-0.948504,-3.95095,-0.948361,1.00106,1.91334,6.29616e-05,0.0120806,-0.980953
0.12,1.0,1.95967,-3.94553,-0.943454,-3.92926,-0.943368,1.00115,1.90354,0.000106947,0.0146501,-0.979696
0.13,1.0,1.95248,-3.92178,-0.938002,-3.9057,-0.93794,1.00133,1.89374,4.4662e-05,0.0168503,-0.97853
0.14,1.0,1.94587,-3.89754,-0.932458,-3.87925,-0.932297,1.00151,1.88397,6.57048e-06,0.0192679,-0.977274
0.15,1.0,1.94414,-3.87288,-0.92679,-3.85598,-0.92667,1.00168,1.8742,2.32905e-05,0.0215049,-0.976182
0.16,1.0,1.94455,-3.84965,-0.921429,-3.83433,-0.92139,1.00194,1.86444,7.28573e-06,0.0240103,-0.975039
0.17,2.0,1.9407,-3.82659,-0.916157,-3.81081,-0.916507,1.00218,1.8547,1.42757e-05,0.0267633,-0.973906
0.18,2.0,1.93522,-3.80339,-0.910938,-3.78745,-0.911214,1.00244,1.84496,4.87434e-06,0.0289612,-0.972845
0.19,2.0,1.92945,-3.77862,-0.905325,-3.76284,-0.905557,1.00276,1.83524,5.33922e-06,0.0320601,-0.971706
0.2,2.0,1.92955,-3.75314,-0.899449,-3.7371,-0.899545,1.00307,1.82553,7.7927e-06,0.0353889,-0.970556
0.21,3.0,1.92221,-3.72396,-0.892627,-3.70834,-0.892826,1.00344,1.81583,3.2544e-06,0.0379675,-0.969346
0.22,3.0,1.91404,-3.69271,-0.88525,-3.67708,-0.885617,1.00384,1.80614,1.61284e-06,0.0420169,-0.967995
0.23,3.0,1.89952,-3.65986,-0.877518,-3.64429,-0.877821,1.00424,1.79646,2.33353e-06,0.0464366,-0.966671
0.24,3.0,1.88369,-3.62894,-0.870251,-3.61378,-0.870656,1.00474,1.7868,3.7302e-06,0.0493971,-0.96537
0.25,4.0,1.86948,-3.59852,-0.863101,-3.58467,-0.863616,1.00525,1.77715,1.01539e-06,0.0540578,-0.963969
0.26,4.0,1.8576,-3.56619,-0.855442,-3.55206,-0.856105,1.00577,1.76752,1.94811e-06,0.057242,-0.962566
0.27,4.0,1.84766,-3.53345,-0.847662,-3.51881,-0.848341,1.0064,1.7579,2.2473e-06,0.0622535,-0.961199
