t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,1.98754,-4.0558,-0.975352,-4.03929,-0.975862,1.00005,0.0187101,0.0187101,0.00540313,-0.0382972
0.02,1.0,1.9874,-4.06578,-0.970522,-4.04876,-0.970879,1.00003,2.00158,0.0184287,0.00383598,-0.936985
0.03,1.0,1.97437,-4.04666,-0.965958,-4.0284,-0.966282,1.00005,1.99214,0.0182506,0.00434157,-0.949281
0.04,1.0,1.96134,-4.02675,-0.961206,-4.01014,-0.961496,1.00011,1.9826,0.0181064,0.00588469,-0.956717
0.05,1.0,1.94808,-4.00584,-0.956216,-3.98964,-0.956503,1.00015,1.97301,0.0179808,0.00759419,-0.961588
0.06,1.0,1.93447,-3.98386,-0.950969,-3.96631,-0.951256,1.00025,1.96337,0.0178683,0.00898105,-0.965063
0.07,1.0,1.92049,-3.96074,-0.945452,-3.94368,-0.945753,1.00035,1.95371,0.0177661,0.0110908,-0.967286
0.08,1.0,1.90607,-3.93651,-0.93967,-3.9202,-0.939973,1.00045,1.94403,0.0176722,0.0127834,-0.96904
0.09,1.0,1.89126,-3.91125,-0.93364,-3.8949,-0.933961,1.00061,1.93433,0.0175852,0.0153623,-0.970129
0.1,1.0,1.87602,-3.8849,-0.927352,-3.86953,-0.927698,1.00077,1.92463,0.0175043,0.0182199,-0.970713
0.11,1.0,1.8604,-3.85762,-0.920841,-3.84162,-0.921204,1.00096,1.91492,0.0174285,0.0203998,-0.97109
0.12,1.0,1.84441,-3.82947,-0.914121,-3.81395,-0.91452,1.00119,1.90521,0.0173571,0.0237933,-0.971126
0.13,1.0,1.82804,-3.80039,-0.907182,-3.78535,-0.907604,1.00143,1.8955,0.0172898,0.0275365,-0.970994
0.14,1.0,1.81135,-3.77059,-0.900068,-3.7554,-0.900525,1.00172,1.88579,0.017226,0.0302159,-0.970746
0.15,1.0,1.79435,-3.74006,-0.892782,-3.72563,-0.893271,1.00205,1.87608,0.0171654,0.0345277,-0.970169
0.16,1.0,1.77702,-3.70877,-0.885313,-3.6948,-0.885831,1.0024,1.86638,0.0171077,0.0392509,-0.969558
0.17,1.0,1.75945,-3.67692,-0.877711,-3.66234,-0.878275,1.00281,1.85669,0.0170526,0.0424121,-0.968816
0.18,1.0,1.74165,-3.64452,-0.869977,-3.63045,-0.870593,1.00327,1.84701,0.0169999,0.0477745,-0.967988
0.19,1.0,1.72363,-3.61159,-0.862118,-3.59632,-0.862745,1.00376,1.83733,0.0169493,0.053637,-0.967114
0.2,1.0,1.70543,-3.57823,-0.854155,-3.56454,-0.854864,1.00431,1.82767,0.0169008,0.0572932,-0.96602
0.21,1.0,1.68703,-3.54441,-0.846082,-3.5304,-0.846821,1.00494,1.81801,0.016854,0.0638523,-0.964944
0.22,1.0,1.66849,-3.51022,-0.837921,-3.49734,-0.83869,1.0056,1.80837,0.016809,0.0709704,-0.963792
0.23,1.0,1.64981,-3.47567,-0.829675,-3.46227,-0.830465,1.00632,1.79874,0.0167655,0.0786806,-0.962509
0.24,1.0,1.63103,-3.44085,-0.821363,-3.4263,-0.822213,1.00714,1.78912,0.0167235,0.0830368,-0.961272
0.25,1.0,1.61217,-3.40581,-0.812992,-3.39229,-0.813872,1.00803,1.77951,0.0166828,0.0915897,-0.959929
0.26,1.0,1.59322,-3.37048,-0.804566,-3.35709,-0.805491,1.00898,1.76992,0.0166433,0.10083,-0.958517
0.27,1.0,1.57423,-3.335,-0.796097,-3.32103,-0.797042,1.01002,1.76034,0.0166051,0.110804,-0.957107
0.28,1.0,1.5552,-3.29937,-0.787593,-3.28548,-0.788566,1.01115,1.75078,0.0165679,0.115821,-0.955639
0.29,1.0,1.53614,-3.26361,-0.779058,-3.24804,-0.780012,1.0124,1.74123,0.0165318,0.126775,-0.954004
0.3,1.0,1.51714,-3.22789,-0.770504,-3.21344,-0.771508,1.01375,1.7317,0.0164633,0.138547,-0.952435
0.31,1.0,1.49802,-3.19183,-0.761925,-3.1763,-0.76292,1.01521,1.72218,0.0163205,0.151179,-0.950784
0.32,1.0,1.47898,-3.15584,-0.753334,-3.143,-0.754457,1.01678,1.71268,0.0161943,0.164582,-0.949118
0.33,1.0,1.45998,-3.11984,-0.744742,-3.10658,-0.745874,1.01848,1.7032,0.0160665,0.178989,-0.947408
0.34,1.0,1.441,-3.08381,-0.736142,-3.07125,-0.737351,1.02033,1.69373,0.0159519,0.194321,-0.945583
0.35,1.0,1.42205,-3.04778,-0.727541,-3.03623,-0.72877,1.02234,1.68429,0.0158391,0.210615,-0.943761
0.36,1.0,1.40314,-3.01173,-0.718937,-2.9995,-0.720179,1.02454,1.67486,0.0157335,0.228018,-0.941908
0.37,1.0,1.38433,-2.97581,-0.710351,-2.96293,-0.711667,1.02693,1.66545,0.015635,0.246693,-0.939965
0.38,1.0,1.36553,-2.93992,-0.701797,-2.92626,-0.702765,1.02955,1.65606,0.0155376,0.280632,-0.938057
0.39,1.0,1.34684,-2.90408,-0.693245,-2.89184,-0.694227,1.03245,1.64669,0.015443,0.30221,-0.935978
0.4,1.0,1.32825,-2.86833,-0.684716,-2.85736,-0.685722,1.03562,1.63734,0.0153509,0.34255,-0.933927
0.41,1.0,1.30968,-2.83263,-0.676199,-2.8215,-0.677061,1.03921,1.62801,0.0152653,0.38774,-0.931836
0.42,1.0,1.29117,-2.79692,-0.667676,-2.78471,-0.668591,1.04336,1.6187,0.0151841,0.462535,-0.929479
0.43,1.0,1.2728,-2.76146,-0.659224,-2.75018,-0.659923,1.04891,1.60943,0.0151029,0.753667,-0.927382
