t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,1.9734,-4.03928,-0.970735,-4.02109,-0.971087,1.00005,0.0193007,0.0193007,0.00293862,-0.0197915
0.02,1.0,1.96319,-4.03508,-0.963197,-4.01762,-0.963446,1.00004,2.00122,0.0191224,0.00535462,-0.957865
0.03,1.0,1.94168,-4.0053,-0.956087,-3.98707,-0.95633,1.00009,1.9916,0.0189897,0.00714561,-0.964705
0.04,1.0,1.92058,-3.97553,-0.948983,-3.95858,-0.949196,1.00017,1.98193,0.0188764,0.00991313,-0.967912
0.05,1.0,1.89951,-3.94538,-0.941786,-3.92924,-0.941987,1.00026,1.97224,0.0187748,0.0121275,-0.969397
0.06,1.0,1.87832,-3.91458,-0.934434,-3.89761,-0.934649,1.00042,1.96254,0.0186816,0.015565,-0.970123
0.07,1.0,1.85693,-3.88312,-0.926927,-3.86661,-0.927164,1.00059,1.95284,0.0185948,0.0193955,-0.970278
0.08,1.0,1.83527,-3.85095,-0.919247,-3.83504,-0.919444,1.00078,1.94314,0.0185133,0.0223925,-0.970106
0.09,1.0,1.81339,-3.81811,-0.911409,-3.80244,-0.911627,1.00105,1.93344,0.0184361,0.0269465,-0.969717
0.1,1.0,1.79127,-3.78457,-0.903404,-3.76984,-0.903622,1.00134,1.92375,0.0183627,0.0319667,-0.969048
0.11,1.0,1.76888,-3.75039,-0.895246,-3.73487,-0.89544,1.00166,1.91406,0.0182925,0.0356054,-0.968298
0.12,1.0,1.74626,-3.71556,-0.886933,-3.70082,-0.887149,1.00207,1.90438,0.0182253,0.0413824,-0.967426
0.13,1.0,1.72341,-3.68009,-0.878467,-3.6657,-0.878675,1.0025,1.89471,0.0181608,0.0476823,-0.966395
0.14,1.0,1.70035,-3.64406,-0.869866,-3.62914,-0.870105,1.00298,1.88505,0.0180987,0.0519049,-0.965345
0.15,1.0,1.67706,-3.60739,-0.861113,-3.59306,-0.861324,1.00356,1.8754,0.0180389,0.0589536,-0.964069
0.16,1.0,1.65361,-3.57026,-0.85225,-3.55602,-0.852469,1.00419,1.86577,0.0179812,0.0665595,-0.962637
0.17,1.0,1.62998,-3.53257,-0.843254,-3.5193,-0.84349,1.00486,1.85615,0.0179255,0.0747646,-0.961285
0.18,1.0,1.60619,-3.49441,-0.834147,-3.48108,-0.834346,1.00564,1.84654,0.0178716,0.0796311,-0.959792
0.19,1.0,1.58227,-3.45582,-0.824935,-3.44223,-0.825157,1.0065,1.83695,0.0178194,0.0886037,-0.958252
0.2,1.0,1.55826,-3.41687,-0.815637,-3.4031,-0.815887,1.00742,1.82738,0.0177689,0.0981664,-0.956623
0.21,1.0,1.53416,-3.37752,-0.806246,-3.36382,-0.806486,1.00842,1.81782,0.01772,0.10834,-0.954904
0.22,1.0,1.50999,-3.33791,-0.796791,-3.32402,-0.797046,1.00954,1.80828,0.0176724,0.113702,-0.953097
0.23,1.0,1.48577,-3.298,-0.787264,-3.28459,-0.787545,1.01075,1.79876,0.0176263,0.124649,-0.951224
0.24,1.0,1.46152,-3.25784,-0.77768,-3.24363,-0.777952,1.01206,1.78926,0.0175815,0.136198,-0.9493
0.25,1.0,1.43725,-3.21747,-0.768043,-3.20392,-0.768303,1.01347,1.77977,0.0175379,0.148353,-0.947306
0.26,1.0,1.41298,-3.17694,-0.758369,-3.16149,-0.758617,1.01498,1.77031,0.0174955,0.161113,-0.945191
0.27,1.0,1.38876,-3.13629,-0.748666,-3.12397,-0.749004,1.01662,1.76087,0.0174542,0.166688,-0.942987
0.28,1.0,1.36457,-3.09553,-0.738936,-3.08345,-0.739263,1.01837,1.75145,0.0174139,0.180068,-0.940731
0.29,1.0,1.34043,-3.0547,-0.729191,-3.0434,-0.729524,1.02026,1.74206,0.0173748,0.193947,-0.938068
0.3,1.0,1.31636,-3.01378,-0.719423,-3.00159,-0.719765,1.02227,1.73269,0.0173365,0.208362,-0.935764
0.31,1.0,1.29235,-2.9728,-0.709641,-2.96055,-0.710041,1.02442,1.72335,0.0172992,0.223277,-0.933278
0.32,1.0,1.26842,-2.93186,-0.699869,-2.91928,-0.700263,1.02672,1.71403,0.0172627,0.238692,-0.930659
0.33,1.0,1.2446,-2.89091,-0.690094,-2.87832,-0.690487,1.02918,1.70473,0.0172271,0.25457,-0.927953
0.34,1.0,1.22092,-2.85001,-0.680331,-2.83842,-0.680805,1.03179,1.69547,0.0171922,0.270594,-0.925101
0.35,1.0,1.19739,-2.80922,-0.670594,-2.79855,-0.670979,1.03453,1.68623,0.017158,0.287141,-0.922239
0.36,1.0,1.17399,-2.76849,-0.660874,-2.75862,-0.661351,1.03745,1.67702,0.0171245,0.303816,-0.919253
0.37,1.0,1.15072,-2.72783,-0.651167,-2.71723,-0.651616,1.04055,1.66785,0.0170917,0.320663,-0.916256
0.38,1.0,1.12759,-2.68728,-0.641489,-2.67596,-0.642001,1.04383,1.6587,0.0170596,0.3376,-0.913164
0.39,1.0,1.10466,-2.64693,-0.631858,-2.63603,-0.632388,1.04729,1.64958,0.0170282,0.354328,-0.909905
0.4,1.0,1.08194,-2.60677,-0.622271,-2.59721,-0.622785,1.05089,1.6405,0.0169974,0.371065,-0.906634
0.41,1.0,1.0594,-2.56675,-0.612717,-2.5568,-0.613253,1.05467,1.63145,0.0169671,0.387483,-0.903162
0.42,1.0,1.03701,-2.52686,-0.603197,-2.51636,-0.603727,1.05863,1.62244,0.0169375,0.403475,-0.899521
0.43,1.0,1.01486,-2.48724,-0.593739,-2.47738,-0.594312,1.06276,1.61346,0.0169083,0.418846,-0.895843
0.44,1.0,0.992953,-2.44789,-0.584345,-2.43833,-0.584884,1.06699,1.60452,0.0168797,0.433732,-0.892177
0.45,1.0,0.971266,-2.40874,-0.575001,-2.39981,-0.575573,1.07138,1.59562,0.0168515,0.447715,-0.888375
0.46,1.0,0.949805,-2.36986,-0.565719,-2.35982,-0.566351,1.07591,1.58676,0.0168237,0.460589,-0.884418
0.47,1.0,0.928627,-2.33129,-0.556513,-2.32285,-0.557114,1.08052,1.57793,0.0167965,0.472613,-0.880389
