t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.01459,-4.09556,-0.97939,-4.0832,-0.980854,1.00002,2.01092,0.0168379,0.00867913,-0.901664
0.02,1.0,2.01129,-4.09465,-0.977412,-4.07987,-0.978331,1.00005,2.00183,0.0157847,0.00608705,-0.914692
0.03,1.0,2.00445,-4.0838,-0.974824,-4.06755,-0.975541,1.00011,1.99259,0.0153238,0.0066493,-0.931048
0.04,1.0,1.99714,-4.07105,-0.971784,-4.05541,-0.972284,1.00014,1.9832,0.0150024,0.00421637,-0.945826
0.05,1.0,1.98941,-4.05678,-0.968399,-4.04065,-0.968715,1.0002,1.97368,0.0147504,0.00401838,-0.957019
0.06,1.0,1.98091,-4.04027,-0.964511,-4.02261,-0.964744,1.00022,1.96406,0.0132363,0.00323974,-0.96609
0.07,1.0,1.97174,-4.022,-0.960219,-4.00592,-0.960367,1.00028,1.95437,0.0118588,0.00490879,-0.97331
0.08,1.0,1.96196,-4.0021,-0.955548,-3.98621,-0.955643,1.00032,1.94461,0.0106746,0.00574856,-0.97875
0.09,1.0,1.95168,-3.98094,-0.950584,-3.96407,-0.950642,1.00039,1.93481,0.00967062,0.0083344,-0.98159
0.1,1.0,1.94107,-3.95857,-0.945339,-3.94189,-0.945341,1.00048,1.92499,0.00883941,0.0103677,-0.982346
0.11,1.0,1.93019,-3.93513,-0.939839,-3.91917,-0.939809,1.00058,1.91516,0.00812198,0.012793,-0.982334
0.12,1.0,1.91908,-3.91099,-0.934175,-3.89484,-0.934127,1.00074,1.90534,0.00754474,0.0150717,-0.981436
0.13,1.0,1.90779,-3.8859,-0.928287,-3.87091,-0.928206,1.00088,1.89553,0.00707328,0.017797,-0.980598
0.14,1.0,1.8963,-3.86017,-0.922245,-3.84367,-0.922122,1.00107,1.88573,0.00666731,0.0199489,-0.979554
0.15,1.0,1.88476,-3.83389,-0.916069,-3.81776,-0.915932,1.0013,1.87595,0.00632168,0.0231733,-0.977993
0.16,1.0,1.87314,-3.80698,-0.909743,-3.79164,-0.909615,1.00152,1.86617,0.00603331,0.0268543,-0.976693
0.17,1.0,1.86107,-3.77921,-0.903209,-3.76464,-0.903041,1.00181,1.85641,0.00577906,0.0294527,-0.975367
0.18,1.0,1.84808,-3.74986,-0.896297,-3.73452,-0.896131,1.00213,1.84667,0.00556077,0.0332896,-0.97356
0.19,1.0,1.83468,-3.71956,-0.889152,-3.70356,-0.888999,1.00245,1.83694,0.00537534,0.0374573,-0.972609
0.2,1.0,1.82117,-3.68931,-0.882012,-3.67513,-0.88184,1.00285,1.82722,0.00522159,0.0402358,-0.971351
