t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.02778,-4.10843,-0.980948,-4.10054,-0.983492,1.00003,2.01093,0.0152746,0.00124072,-0.902671
0.02,1.0,2.02499,-4.10666,-0.980301,-4.09692,-0.982195,1.00014,2.00198,0.0134197,0.00570689,-0.897487
0.03,1.0,2.02056,-4.09972,-0.978694,-4.08815,-0.980238,1.00025,1.993,0.0113544,0.00808105,-0.901549
0.04,1.0,2.01444,-4.08912,-0.976243,-4.07734,-0.977417,1.00037,1.9839,0.00985774,0.0114166,-0.918574
0.05,1.0,2.00765,-4.07637,-0.973303,-4.06431,-0.974306,1.00046,1.97457,0.00860136,0.0118724,-0.947387
0.06,1.0,2.00019,-4.06161,-0.969905,-4.0469,-0.970808,1.00053,1.96502,0.0069199,0.00351057,-0.961182
0.07,1.0,1.99241,-4.04548,-0.966196,-4.03193,-0.966927,1.00053,1.9554,0.00543144,-0.00280802,-0.959936
0.08,1.0,1.98372,-4.0273,-0.962019,-4.0138,-0.962639,1.00051,1.94585,0.00414262,-0.00462785,-0.947086
0.09,1.0,1.97529,-4.00831,-0.95766,-3.99318,-0.958221,1.00043,1.93639,0.00271146,-0.00294438,-0.945027
0.1,1.0,1.96665,-3.98817,-0.953043,-3.97352,-0.95349,1.00041,1.92688,0.00110586,6.96276e-07,-0.959392
0.11,1.0,1.95847,-3.96707,-0.948208,-3.95242,-0.948564,1.00044,1.91712,0.000263941,0.00646329,-0.991675
0.12,1.0,1.95028,-3.94406,-0.942931,-3.92898,-0.94322,1.00054,1.90712,0.000152872,0.0131116,-1.00879
0.13,1.0,1.94381,-3.92185,-0.937837,-3.90789,-0.93808,1.00067,1.89698,1.87088e-05,0.0152163,-1.01959
0.14,1.0,1.93857,-3.89929,-0.93267,-3.88288,-0.932817,1.00088,1.88679,5.55758e-05,0.0190473,-1.02098
0.15,1.0,1.93291,-3.87696,-0.927555,-3.86286,-0.927677,1.00108,1.8766,1.61958e-05,0.0216752,-1.01838
0.16,1.0,1.93083,-3.85455,-0.922418,-3.84012,-0.922499,1.00127,1.86644,5.67133e-06,0.0240355,-1.01312
0.17,1.0,1.92927,-3.83113,-0.917063,-3.81634,-0.917112,1.00153,1.85635,1.06615e-05,0.0241033,-1.00533
0.18,1.0,1.93,-3.80768,-0.911678,-3.79221,-0.911734,1.00178,1.84633,8.93667e-06,0.0269011,-0.998891
