t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,1.98718,-4.05514,-0.975353,-4.03859,-0.975852,1.00005,0.0187099,0.0187099,0.00531659,-0.0383041
0.02,1.0,1.98723,-4.06568,-0.970498,-4.0486,-0.970841,1.00003,2.00153,0.0184288,0.00370914,-0.941016
0.03,1.0,1.97411,-4.04647,-0.965913,-4.02815,-0.966221,1.00005,1.99204,0.0182511,0.0049579,-0.95383
0.04,1.0,1.96097,-4.02645,-0.961135,-4.00977,-0.961408,1.00011,1.98246,0.0181073,0.00578041,-0.961402
0.05,1.0,1.94759,-4.00542,-0.956115,-3.98915,-0.956385,1.00015,1.97282,0.0179822,0.00749902,-0.966121
0.06,1.0,1.93382,-3.98327,-0.950829,-3.96565,-0.951097,1.00025,1.96314,0.0178701,0.00890323,-0.969319
0.07,1.0,1.91968,-3.95998,-0.945271,-3.94284,-0.945554,1.00035,1.95344,0.0177682,0.0110536,-0.971215
0.08,1.0,1.90508,-3.93556,-0.939444,-3.91882,-0.939728,1.00044,1.94372,0.0176746,0.0127871,-0.972537
0.09,1.0,1.8901,-3.9101,-0.933367,-3.89368,-0.93367,1.00061,1.93399,0.0175879,0.0154653,-0.973286
0.1,1.0,1.87467,-3.88355,-0.927029,-3.86811,-0.927359,1.00077,1.92426,0.0175073,0.0184808,-0.973424
0.11,1.0,1.85884,-3.85605,-0.920465,-3.83998,-0.920812,1.00095,1.91452,0.0174317,0.0208232,-0.97338
0.12,1.0,1.84265,-3.82767,-0.913692,-3.81209,-0.914077,1.0012,1.90479,0.0173606,0.0243908,-0.973043
0.13,1.0,1.82608,-3.79837,-0.906699,-3.78357,-0.907111,1.00145,1.89506,0.0172934,0.0282403,-0.972495
0.14,1.0,1.80916,-3.76832,-0.899527,-3.75309,-0.899972,1.00174,1.88534,0.0172298,0.0309566,-0.971874
0.15,1.0,1.79194,-3.73756,-0.892185,-3.72303,-0.892662,1.00208,1.87562,0.0171694,0.0352783,-0.970935
0.16,1.0,1.77439,-3.70603,-0.884658,-3.69168,-0.885171,1.00244,1.86592,0.0171118,0.0399978,-0.969906
0.17,1.0,1.75659,-3.67393,-0.876996,-3.65932,-0.877552,1.00285,1.85623,0.0170569,0.043166,-0.96877
0.18,1.0,1.73854,-3.64127,-0.8692,-3.62718,-0.86981,1.00333,1.84654,0.0170043,0.0485029,-0.967481
0.19,1.0,1.72029,-3.60809,-0.861282,-3.59274,-0.861899,1.00382,1.83688,0.0169538,0.0543353,-0.966121
0.2,1.0,1.70185,-3.57448,-0.853259,-3.56096,-0.853967,1.00437,1.82722,0.0169053,0.0579781,-0.964778
0.21,1.0,1.68322,-3.54041,-0.845128,-3.52639,-0.845861,1.00501,1.81758,0.0168586,0.0644952,-0.963474
0.22,1.0,1.66445,-3.50598,-0.836908,-3.4928,-0.837702,1.00569,1.80795,0.0168136,0.0715652,-0.962214
0.23,1.0,1.64554,-3.47119,-0.828606,-3.45772,-0.829417,1.00641,1.79834,0.0167701,0.07922,-0.960958
0.24,1.0,1.62653,-3.43612,-0.820236,-3.42158,-0.82108,1.00723,1.78873,0.0167281,0.083531,-0.959741
0.25,1.0,1.60742,-3.4008,-0.811805,-3.38722,-0.812679,1.00813,1.77914,0.0166874,0.0920093,-0.958559
0.26,1.0,1.58824,-3.36526,-0.803321,-3.35188,-0.804241,1.00909,1.76956,0.016648,0.101181,-0.956942
0.27,1.0,1.56902,-3.32954,-0.794795,-3.31563,-0.795737,1.01012,1.76,0.0166097,0.111072,-0.955541
0.28,1.0,1.54976,-3.29367,-0.786234,-3.28006,-0.787251,1.01126,1.75045,0.0165726,0.116017,-0.954402
0.29,1.0,1.53049,-3.25769,-0.777645,-3.24168,-0.778617,1.01251,1.74092,0.0165364,0.126883,-0.952406
0.3,1.0,1.5112,-3.22161,-0.769032,-3.20714,-0.770051,1.01386,1.7314,0.016439,0.138549,-0.950807
0.31,1.0,1.49191,-3.18546,-0.760403,-3.16969,-0.761407,1.01532,1.7219,0.0162968,0.151081,-0.949317
0.32,1.0,1.47265,-3.14923,-0.751757,-3.13672,-0.75288,1.01688,1.71242,0.0161708,0.164367,-0.947415
0.33,1.0,1.45342,-3.11302,-0.743113,-3.09966,-0.744256,1.01857,1.70295,0.0160444,0.178672,-0.945632
0.34,1.0,1.43422,-3.07677,-0.734461,-3.06465,-0.735672,1.02041,1.69351,0.01593,0.193919,-0.943826
0.35,1.0,1.41505,-3.04051,-0.725805,-3.02866,-0.727058,1.02241,1.68408,0.0158186,0.210118,-0.94178
0.36,1.0,1.39592,-3.00424,-0.717148,-2.99185,-0.718407,1.02459,1.67467,0.0157133,0.227444,-0.939982
0.37,1.0,1.37687,-2.9681,-0.708521,-2.95555,-0.709738,1.02697,1.66528,0.0156159,0.246013,-0.937998
0.38,1.0,1.35789,-2.93202,-0.699911,-2.9184,-0.700914,1.02956,1.65591,0.0155177,0.265774,-0.936278
0.39,1.0,1.339,-2.89596,-0.691309,-2.88402,-0.692285,1.03243,1.64656,0.0154249,0.301353,-0.933986
0.4,1.0,1.3202,-2.86002,-0.682735,-2.84915,-0.683705,1.03556,1.63723,0.0153328,0.3416,-0.931851
0.41,1.0,1.30143,-2.82412,-0.674169,-2.81269,-0.675016,1.0391,1.62792,0.0152474,0.38665,-0.929784
0.42,1.0,1.28271,-2.78819,-0.6656,-2.77599,-0.66649,1.04319,1.61864,0.0151679,0.437766,-0.927352
0.43,1.0,1.26415,-2.75257,-0.657102,-2.74124,-0.657794,1.04839,1.60941,0.0150868,0.721076,-0.925136
0.44,1.0,1.24569,-2.717,-0.648609,-2.70652,-0.649444,1.05621,1.60014,0.0150108,0.825452,-0.92276
0.45,1.0,1.22732,-2.68154,-0.640159,-2.67,-0.640967,1.06451,1.59092,0.0149392,0.840677,-0.920485
0.46,1.0,1.20908,-2.64632,-0.631759,-2.63583,-0.63253,1.07288,1.58173,0.0148716,0.837709,-0.918016
0.47,1.0,1.19098,-2.61125,-0.623386,-2.60098,-0.62406,1.08133,1.57256,0.014803,0.843338,-0.915454
0.48,1.0,1.17294,-2.57629,-0.615055,-2.56628,-0.615838,1.08972,1.56342,0.0147374,0.837168,-0.913106
0.49,1.0,1.15506,-2.54153,-0.606762,-2.53188,-0.607475,1.09802,1.5543,0.0146752,0.831813,-0.910339
0.5,1.0,1.13727,-2.50697,-0.59852,-2.4968,-0.599286,1.10635,1.54521,0.0146158,0.824515,-0.90778
0.51,1.0,1.11964,-2.47261,-0.590323,-2.46314,-0.590984,1.11458,1.53615,0.0145592,0.817583,-0.905139
0.52,1.0,1.10213,-2.43845,-0.582175,-2.42877,-0.582935,1.12272,1.52711,0.014502,0.807904,-0.902452
0.53,1.0,1.08474,-2.40446,-0.574067,-2.39532,-0.574738,1.13074,1.5181,0.0144466,0.800572,-0.899766
0.54,1.0,1.0675,-2.37074,-0.566023,-2.36137,-0.566779,1.13867,1.50912,0.0143935,0.790348,-0.896843
0.55,1.0,1.05041,-2.33718,-0.558018,-2.32865,-0.558667,1.14648,1.50017,0.0143426,0.782695,-0.894281
0.56,1.0,1.03344,-2.3039,-0.550078,-2.29478,-0.550783,1.1542,1.49124,0.0142937,0.772203,-0.890839
0.57,1.0,1.01665,-2.27081,-0.542184,-2.26278,-0.54281,1.16181,1.48235,0.0142466,0.764105,-0.88799
0.58,1.0,0.999978,-2.23799,-0.534355,-2.22937,-0.535022,1.16935,1.47348,0.0142003,0.742024,-0.885036
0.59,1.0,0.983484,-2.20538,-0.526573,-2.19697,-0.527146,1.17679,1.46465,0.0141539,0.732914,-0.88198
0.6,1.0,0.967111,-2.17302,-0.518857,-2.16479,-0.519505,1.18414,1.45585,0.0141092,0.721947,-0.878869
0.61,1.0,0.950901,-2.14089,-0.511192,-2.13346,-0.511814,1.19137,1.44707,0.0140661,0.712481,-0.875564
0.62,1.0,0.93479,-2.10898,-0.503578,-2.10129,-0.504156,1.19849,1.43833,0.0140244,0.701785,-0.872658
0.63,1.0,0.91885,-2.07734,-0.496029,-2.06972,-0.496595,1.20553,1.42963,0.0139842,0.691998,-0.869062
0.64,1.0,0.903036,-2.0459,-0.488525,-2.03835,-0.489096,1.21244,1.42095,0.0139452,0.681695,-0.865624
0.65,1.0,0.887368,-2.01472,-0.481089,-2.00765,-0.48166,1.21927,1.41231,0.0139075,0.671693,-0.862675
0.66,1.0,0.871865,-1.98379,-0.47371,-1.97696,-0.474271,1.22597,1.4037,0.0138706,0.661537,-0.859298
0.67,1.0,0.856499,-1.95312,-0.466392,-1.94603,-0.467037,1.2326,1.39513,0.0138333,0.650457,-0.855768
0.68,1.0,0.841318,-1.92276,-0.459147,-1.91633,-0.459683,1.23911,1.38659,0.0137971,0.641417,-0.852189
0.69,1.0,0.826335,-1.89276,-0.451972,-1.8862,-0.452524,1.24553,1.37809,0.0137619,0.630995,-0.848723
0.7,1.0,0.811428,-1.86282,-0.44484,-1.85681,-0.445403,1.25186,1.36962,0.0137279,0.6216,-0.844485
0.71,1.0,0.796694,-1.83321,-0.437778,-1.82612,-0.438279,1.25807,1.36119,0.0136947,0.611643,-0.840912
0.72,1.0,0.782111,-1.80388,-0.430781,-1.79769,-0.431345,1.26421,1.3528,0.0136626,0.600929,-0.837341
0.73,1.0,0.767715,-1.77485,-0.423852,-1.76886,-0.424384,1.27024,1.34445,0.0136313,0.592206,-0.834066
0.74,1.0,0.753466,-1.7461,-0.416991,-1.73978,-0.417479,1.2762,1.33613,0.0136009,0.598658,-0.830067
0.75,1.0,0.739393,-1.71763,-0.410197,-1.71198,-0.410678,1.28209,1.32785,0.0135713,0.589498,-0.826447
0.76,1.0,0.725504,-1.68949,-0.403471,-1.68321,-0.403886,1.28787,1.3196,0.0135425,0.580073,-0.822242
0.77,1.0,0.711714,-1.66152,-0.396807,-1.65574,-0.397351,1.29358,1.3114,0.0135142,0.570224,-0.818573
0.78,1.0,0.69811,-1.63386,-0.390206,-1.62841,-0.390627,1.29919,1.30324,0.0134856,0.561449,-0.814127
0.79,1.0,0.684669,-1.60651,-0.383678,-1.60061,-0.384102,1.30471,1.29512,0.0134577,0.552405,-0.810285
0.8,1.0,0.671393,-1.57948,-0.377226,-1.57422,-0.377806,1.31016,1.28704,0.0134305,0.542601,-0.806156
0.81,1.0,0.658289,-1.55267,-0.370828,-1.54731,-0.371245,1.31552,1.279,0.013404,0.534191,-0.802184
0.82,1.0,0.645337,-1.52618,-0.364505,-1.5207,-0.364873,1.32078,1.271,0.0133782,0.525287,-0.797876
0.83,1.0,0.63254,-1.49996,-0.358247,-1.49471,-0.358731,1.32598,1.26304,0.0133531,0.515828,-0.793799
0.84,1.0,0.619933,-1.47405,-0.352062,-1.46917,-0.352451,1.33108,1.25512,0.0133285,0.507724,-0.789602
0.85,1.0,0.607462,-1.44838,-0.345936,-1.44273,-0.346245,1.33609,1.24725,0.0133046,0.499072,-0.78505
0.86,1.0,0.595136,-1.42301,-0.33988,-1.41773,-0.340318,1.34104,1.23942,0.0132812,0.490001,-0.780558
0.87,1.0,0.582979,-1.39794,-0.333895,-1.39321,-0.334262,1.3459,1.23164,0.0132584,0.481988,-0.776388
0.88,1.0,0.570984,-1.37315,-0.327978,-1.36804,-0.328251,1.35067,1.2239,0.0132361,0.47366,-0.772096
