t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,1.98719,-4.05507,-0.975361,-4.03855,-0.975868,1.00005,0.01871,0.01871,0.00538564,-0.0383054
0.02,1.0,1.98735,-4.06575,-0.970515,-4.04871,-0.970868,1.00003,2.00156,0.0184287,0.00379727,-0.93813
0.03,1.0,1.97429,-4.0466,-0.965944,-4.02832,-0.966264,1.00005,1.99211,0.0182507,0.00430669,-0.950618
0.04,1.0,1.96123,-4.02666,-0.961185,-4.01003,-0.96147,1.00011,1.98256,0.0181066,0.0058503,-0.958133
0.05,1.0,1.94794,-4.00572,-0.956188,-3.9895,-0.956469,1.00015,1.97295,0.0179812,0.00755985,-0.96299
0.06,1.0,1.93428,-3.98369,-0.95093,-3.96612,-0.951211,1.00025,1.96331,0.0178689,0.00895119,-0.966409
0.07,1.0,1.92026,-3.96052,-0.9454,-3.94343,-0.945696,1.00035,1.95363,0.0177668,0.0110688,-0.968556
0.08,1.0,1.90579,-3.93624,-0.939606,-3.91955,-0.939903,1.00045,1.94393,0.0176729,0.012771,-0.970212
0.09,1.0,1.89093,-3.91092,-0.933562,-3.89455,-0.933878,1.00061,1.93423,0.0175861,0.0153692,-0.971211
0.1,1.0,1.87563,-3.88452,-0.92726,-3.86912,-0.927601,1.00077,1.92451,0.0175052,0.0182576,-0.971673
0.11,1.0,1.85995,-3.85718,-0.920734,-3.84115,-0.921092,1.00095,1.91479,0.0174295,0.0204781,-0.971929
0.12,1.0,1.84391,-3.82896,-0.913999,-3.81342,-0.914394,1.00119,1.90507,0.0173582,0.023928,-0.971861
0.13,1.0,1.82748,-3.79982,-0.907044,-3.78476,-0.907462,1.00143,1.89536,0.0172909,0.0277314,-0.971602
0.14,1.0,1.81073,-3.76994,-0.899914,-3.75474,-0.900366,1.00172,1.88564,0.0172272,0.0304529,-0.971248
0.15,1.0,1.79366,-3.73935,-0.892612,-3.72484,-0.893096,1.00206,1.87593,0.0171667,0.0347912,-0.970557
0.16,1.0,1.77627,-3.70799,-0.885127,-3.69401,-0.885641,1.00241,1.86623,0.017109,0.0395221,-0.96983
0.17,1.0,1.75863,-3.67607,-0.877508,-3.66148,-0.878069,1.00282,1.85654,0.0170539,0.042684,-0.968956
0.18,1.0,1.74076,-3.64359,-0.869756,-3.62951,-0.870369,1.00329,1.84685,0.0170013,0.0480399,-0.967952
0.19,1.0,1.72268,-3.6106,-0.86188,-3.59531,-0.862503,1.00378,1.83718,0.0169507,0.053888,-0.96687
0.2,1.0,1.7044,-3.57716,-0.8539,-3.56346,-0.854606,1.00433,1.82751,0.0169022,0.057538,-0.965606
0.21,1.0,1.68594,-3.54327,-0.84581,-3.52925,-0.846547,1.00496,1.81786,0.0168555,0.0640787,-0.964333
0.22,1.0,1.66734,-3.50901,-0.837633,-3.4959,-0.838402,1.00563,1.80823,0.0168105,0.0711756,-0.96306
0.23,1.0,1.64859,-3.47439,-0.82937,-3.46099,-0.830157,1.00635,1.7986,0.016767,0.0788638,-0.961737
0.24,1.0,1.62974,-3.4395,-0.821042,-3.42495,-0.82189,1.00717,1.78899,0.016725,0.0832066,-0.960493
0.25,1.0,1.61081,-3.40436,-0.812654,-3.39083,-0.813532,1.00806,1.77939,0.0166843,0.0917317,-0.959239
0.26,1.0,1.5918,-3.36899,-0.804211,-3.35561,-0.805134,1.00902,1.76981,0.0166449,0.100943,-0.957922
0.27,1.0,1.57274,-3.33344,-0.795727,-3.3194,-0.796666,1.01005,1.76024,0.0166066,0.110885,-0.956575
0.28,1.0,1.55365,-3.29775,-0.787207,-3.28419,-0.788188,1.01118,1.75068,0.0165695,0.11588,-0.955194
0.29,1.0,1.53453,-3.26192,-0.778656,-3.24635,-0.779607,1.01243,1.74113,0.0165333,0.126802,-0.953596
0.3,1.0,1.5154,-3.226,-0.770081,-3.21136,-0.771097,1.01379,1.7316,0.0164565,0.138546,-0.952067
0.31,1.0,1.49635,-3.19018,-0.761499,-3.17462,-0.762491,1.01525,1.72209,0.0163138,0.151147,-0.950467
0.32,1.0,1.47718,-3.15397,-0.752888,-3.14112,-0.754007,1.01681,1.7126,0.0161877,0.164512,-0.948795
0.33,1.0,1.45812,-3.11792,-0.744282,-3.10465,-0.745409,1.01851,1.70315,0.0160603,0.178888,-0.947079
0.34,1.0,1.43908,-3.08183,-0.735668,-3.06925,-0.736871,1.02036,1.69365,0.0159458,0.194196,-0.945252
0.35,1.0,1.42006,-3.04573,-0.727051,-3.03416,-0.728275,1.02236,1.68421,0.0158333,0.210465,-0.943453
0.36,1.0,1.40109,-3.00962,-0.718432,-2.99719,-0.719685,1.02455,1.67479,0.0157278,0.227841,-0.941577
0.37,1.0,1.3822,-2.97359,-0.709832,-2.96064,-0.711137,1.02694,1.66538,0.0156307,0.246493,-0.939626
0.38,1.0,1.36337,-2.9377,-0.701267,-2.92418,-0.702264,1.02956,1.65599,0.015532,0.280406,-0.937751
0.39,1.0,1.34463,-2.90179,-0.6927,-2.8897,-0.693683,1.03245,1.64663,0.0154379,0.301953,-0.935645
0.4,1.0,1.32598,-2.866,-0.68416,-2.85516,-0.685193,1.03561,1.63728,0.0153458,0.342266,-0.933552
0.41,1.0,1.30736,-2.83024,-0.675631,-2.81892,-0.676504,1.03918,1.62796,0.0152603,0.387412,-0.931389
0.42,1.0,1.28879,-2.79447,-0.667096,-2.78219,-0.667999,1.0433,1.61866,0.0151796,0.438696,-0.929033
0.43,1.0,1.27037,-2.75898,-0.658632,-2.74766,-0.659319,1.04875,1.60941,0.0150984,0.752615,-0.926926
0.44,1.0,1.25203,-2.7235,-0.650169,-2.71306,-0.651033,1.05673,1.60012,0.0150224,0.829151,-0.924605
0.45,1.0,1.23381,-2.68822,-0.641752,-2.67699,-0.642483,1.0651,1.59088,0.0149507,0.845104,-0.92239
0.46,1.0,1.2157,-2.65312,-0.633381,-2.6425,-0.634138,1.07352,1.58167,0.0148823,0.852648,-0.92004
0.47,1.0,1.19771,-2.61813,-0.625033,-2.60808,-0.625715,1.08204,1.57248,0.0148132,0.848276,-0.917565
0.48,1.0,1.17982,-2.58333,-0.616734,-2.57328,-0.617547,1.09047,1.56332,0.0147476,0.841992,-0.915269
0.49,1.0,1.16207,-2.54871,-0.608475,-2.53899,-0.609184,1.09886,1.55418,0.0146853,0.838595,-0.912511
0.5,1.0,1.14442,-2.51428,-0.600262,-2.5041,-0.601075,1.10725,1.54507,0.014626,0.829608,-0.910031
0.51,1.0,1.12693,-2.48004,-0.592097,-2.47052,-0.592756,1.11551,1.53598,0.0145688,0.823077,-0.90741
0.52,1.0,1.10952,-2.44602,-0.583974,-2.43539,-0.584714,1.12369,1.52692,0.0145108,0.813164,-0.904723
0.53,1.0,1.09223,-2.4121,-0.57589,-2.40301,-0.576519,1.13175,1.51789,0.0144554,0.806279,-0.902067
0.54,1.0,1.07508,-2.37846,-0.567866,-2.36906,-0.568632,1.13973,1.50888,0.0144024,0.795723,-0.8992
0.55,1.0,1.05808,-2.34499,-0.559882,-2.33605,-0.560517,1.14757,1.49991,0.0143515,0.78855,-0.896671
0.56,1.0,1.04124,-2.31186,-0.551966,-2.30249,-0.552663,1.15536,1.49096,0.0143026,0.767383,-0.893098
0.57,1.0,1.02449,-2.27877,-0.544084,-2.27087,-0.544708,1.16305,1.48204,0.0142555,0.758948,-0.890427
0.58,1.0,1.0079,-2.24602,-0.536273,-2.23688,-0.536919,1.17066,1.47315,0.0142078,0.747385,-0.887665
0.59,1.0,0.991473,-2.21345,-0.528503,-2.20518,-0.529075,1.17814,1.46429,0.0141614,0.73869,-0.884733
0.6,1.0,0.975186,-2.18121,-0.520811,-2.17224,-0.521454,1.18554,1.45546,0.0141168,0.727338,-0.881793
0.61,1.0,0.959045,-2.14913,-0.513157,-2.1419,-0.513783,1.19281,1.44666,0.0140737,0.718213,-0.878703
0.62,1.0,0.943012,-2.11729,-0.50556,-2.10906,-0.506173,1.19999,1.43788,0.0140321,0.707231,-0.875938
0.63,1.0,0.927152,-2.08571,-0.498027,-2.07788,-0.498617,1.20706,1.42915,0.0139918,0.697814,-0.872237
0.64,1.0,0.911404,-2.0543,-0.490534,-2.0465,-0.491135,1.21403,1.42044,0.0139529,0.687212,-0.869138
0.65,1.0,0.89583,-2.02324,-0.483121,-2.01636,-0.483663,1.22091,1.41177,0.0139152,0.677485,-0.865763
0.66,1.0,0.880405,-1.99237,-0.475758,-1.9855,-0.476315,1.22766,1.40313,0.0138769,0.6672,-0.862245
0.67,1.0,0.865125,-1.96179,-0.468461,-1.95517,-0.469088,1.23446,1.39452,0.0138396,0.66106,-0.858886
0.68,1.0,0.850026,-1.93148,-0.461229,-1.92529,-0.461795,1.2409,1.38595,0.0138034,0.647145,-0.855412
0.69,1.0,0.835055,-1.90141,-0.454053,-1.89417,-0.454589,1.24737,1.37741,0.0137683,0.636437,-0.852127
0.7,1.0,0.820271,-1.87163,-0.446948,-1.86574,-0.447521,1.25374,1.36891,0.0137342,0.627232,-0.848103
