t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,1.98755,-4.0558,-0.975353,-4.03929,-0.975863,1.00005,0.0187101,0.0187101,0.00540745,-0.0382973
0.02,1.0,1.9874,-4.06579,-0.970523,-4.04876,-0.970881,1.00003,2.00158,0.0184287,0.00384208,-0.936835
0.03,1.0,1.97438,-4.04666,-0.96596,-4.02841,-0.966284,1.00005,1.99214,0.0182506,0.0043472,-0.949086
0.04,1.0,1.96135,-4.02676,-0.961208,-4.01015,-0.961499,1.00011,1.98261,0.0181063,0.00589057,-0.956523
0.05,1.0,1.9481,-4.00586,-0.95622,-3.98966,-0.956507,1.00015,1.97302,0.0179808,0.00759941,-0.961401
0.06,1.0,1.93449,-3.98388,-0.950974,-3.96634,-0.951262,1.00025,1.96338,0.0178683,0.00898623,-0.964883
0.07,1.0,1.92052,-3.96076,-0.945458,-3.94371,-0.94576,1.00035,1.95372,0.017766,0.0110949,-0.967116
0.08,1.0,1.9061,-3.93655,-0.939678,-3.92023,-0.939981,1.00045,1.94404,0.0176721,0.0127864,-0.968881
0.09,1.0,1.8913,-3.91129,-0.933649,-3.89494,-0.933971,1.00061,1.93435,0.0175851,0.0153633,-0.96998
0.1,1.0,1.87607,-3.88495,-0.927363,-3.86958,-0.92771,1.00077,1.92464,0.0175042,0.0182177,-0.970581
0.11,1.0,1.86045,-3.85768,-0.920854,-3.84168,-0.921218,1.00096,1.91494,0.0174284,0.0203928,-0.970973
0.12,1.0,1.84448,-3.82953,-0.914136,-3.81401,-0.914536,1.00119,1.90523,0.017357,0.0237803,-0.971024
0.13,1.0,1.82811,-3.80047,-0.907199,-3.78543,-0.907622,1.00143,1.89551,0.0172896,0.0275158,-0.970908
0.14,1.0,1.81143,-3.77067,-0.900087,-3.75548,-0.900544,1.00172,1.88581,0.0172258,0.0301883,-0.970675
0.15,1.0,1.79443,-3.74015,-0.892803,-3.72572,-0.893292,1.00205,1.8761,0.0171652,0.0344943,-0.970113
0.16,1.0,1.77711,-3.70887,-0.885336,-3.6949,-0.885854,1.0024,1.8664,0.0171075,0.0392144,-0.969517
0.17,1.0,1.75955,-3.67703,-0.877736,-3.66245,-0.878301,1.00281,1.85671,0.0170524,0.042374,-0.968792
0.18,1.0,1.74176,-3.64464,-0.870005,-3.63057,-0.870621,1.00327,1.84703,0.0169997,0.0477367,-0.96799
0.19,1.0,1.72375,-3.61172,-0.862148,-3.59645,-0.862775,1.00376,1.83735,0.0169492,0.0536011,-0.967145
0.2,1.0,1.70555,-3.57837,-0.854187,-3.56467,-0.854896,1.00431,1.82769,0.0169006,0.0572581,-0.966077
0.21,1.0,1.68716,-3.54455,-0.846116,-3.53054,-0.846856,1.00493,1.81803,0.0168539,0.06382,-0.965031
0.22,1.0,1.66863,-3.51037,-0.837957,-3.49749,-0.838726,1.0056,1.80839,0.0168088,0.0709414,-0.963898
0.23,1.0,1.64996,-3.47583,-0.829713,-3.46243,-0.830503,1.00632,1.79875,0.0167653,0.0786551,-0.962627
0.24,1.0,1.63119,-3.44102,-0.821404,-3.42647,-0.822254,1.00713,1.78913,0.0167232,0.083013,-0.961397
0.25,1.0,1.61233,-3.40595,-0.813034,-3.39243,-0.813914,1.00802,1.77953,0.0166825,0.0915699,-0.960053
0.26,1.0,1.59339,-3.37066,-0.804609,-3.35727,-0.805535,1.00898,1.76993,0.0166431,0.100814,-0.958654
0.27,1.0,1.57441,-3.33518,-0.796142,-3.32122,-0.797087,1.01001,1.76035,0.0166048,0.110793,-0.957218
0.28,1.0,1.55539,-3.29957,-0.787641,-3.28567,-0.788614,1.01114,1.75079,0.0165677,0.115812,-0.95572
0.29,1.0,1.53634,-3.26381,-0.779107,-3.24824,-0.780061,1.01239,1.74124,0.0165315,0.12677,-0.954069
0.3,1.0,1.51735,-3.22811,-0.770556,-3.21366,-0.771561,1.01375,1.73171,0.0164641,0.138546,-0.95248
0.31,1.0,1.49824,-3.19206,-0.761979,-3.17653,-0.762975,1.01521,1.72219,0.0163213,0.151181,-0.95081
0.32,1.0,1.47921,-3.15608,-0.753391,-3.14323,-0.754514,1.01678,1.71269,0.0161951,0.164589,-0.949132
0.33,1.0,1.46021,-3.12009,-0.744801,-3.10683,-0.745933,1.01848,1.70321,0.0160673,0.179,-0.947414
0.34,1.0,1.44125,-3.08407,-0.736204,-3.07151,-0.737413,1.02033,1.69374,0.0159526,0.194334,-0.945585
0.35,1.0,1.4223,-3.04805,-0.727605,-3.03649,-0.728834,1.02234,1.6843,0.0158398,0.210632,-0.943761
