t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,1.99334,-4.06342,-0.976808,-4.04702,-0.97748,1.00005,0.0183071,0.0183071,0.00584135,-0.0528908
0.02,1.0,1.99511,-4.07553,-0.972848,-4.05835,-0.973302,1.00003,2.00172,0.0179461,0.00371325,-0.926838
0.03,1.0,1.98453,-4.05952,-0.969026,-4.04156,-0.969417,1.00005,1.99237,0.0177466,0.00452911,-0.940365
0.04,1.0,1.97378,-4.04233,-0.964925,-4.02578,-0.965278,1.0001,1.98292,0.0175954,0.00486098,-0.949426
0.05,1.0,1.96269,-4.02388,-0.960522,-4.00735,-0.960882,1.00014,1.97339,0.0174674,0.00624717,-0.956239
0.06,1.0,1.95115,-4.00415,-0.955812,-3.98654,-0.956186,1.00021,1.9638,0.0173544,0.00743521,-0.96149
0.07,1.0,1.93919,-3.98312,-0.950794,-3.96639,-0.951181,1.0003,1.95416,0.0172527,0.00918189,-0.965222
0.08,1.0,1.92675,-3.96083,-0.945473,-3.94415,-0.945891,1.00037,1.9445,0.0171601,0.0111308,-0.968282
0.09,1.0,1.91382,-3.93732,-0.939863,-3.92027,-0.940309,1.00051,1.9348,0.0170749,0.0129237,-0.970349
0.1,1.0,1.90048,-3.91276,-0.934002,-3.8973,-0.934483,1.00065,1.92509,0.016996,0.0153182,-0.971776
0.11,1.0,1.88671,-3.88711,-0.927878,-3.87055,-0.928405,1.0008,1.91537,0.0169224,0.0173425,-0.972776
0.12,1.0,1.87257,-3.86057,-0.921544,-3.84469,-0.922107,1.001,1.90564,0.0168533,0.0202375,-0.973208
0.13,1.0,1.85804,-3.83316,-0.915002,-3.81829,-0.915619,1.0012,1.8959,0.0167883,0.0234518,-0.973461
0.14,1.0,1.84319,-3.80493,-0.908264,-3.78926,-0.908919,1.00145,1.88617,0.0165719,0.0258637,-0.973412
