t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.02921,-4.109,-0.981223,-4.10165,-0.983892,1.00003,2.01084,0.0149309,0.0175937,-0.920652
0.02,1.0,2.02742,-4.10881,-0.980825,-4.09941,-0.982828,1.00015,2.00157,0.0126401,-0.00942841,-0.93447
0.03,1.0,2.02302,-4.10254,-0.979391,-4.091,-0.980963,1.00031,1.99212,0.0100725,0.022824,-0.955792
0.04,1.0,2.01665,-4.09221,-0.977021,-4.08029,-0.978132,1.0005,1.98243,0.00838891,0.0240403,-0.980583
0.05,1.0,2.00942,-4.07952,-0.974112,-4.0665,-0.975003,1.00066,1.97258,0.0069514,0.00913714,-0.987612
0.06,1.0,2.00218,-4.06533,-0.970869,-4.0499,-0.97151,1.00083,1.96271,0.00528368,0.00927885,-0.987261
0.07,1.0,1.99488,-4.04987,-0.967347,-4.03578,-0.967753,1.00087,1.95284,0.00367467,0.00576113,-0.986903
0.08,1.0,1.98762,-4.03267,-0.963437,-4.01748,-0.963707,1.00092,1.94298,0.00165605,0.00456364,-0.985868
0.09,1.0,1.9807,-4.01361,-0.959102,-3.99728,-0.959243,1.00095,1.93313,0.000416082,0.00459498,-0.984349
0.1,1.0,1.97468,-3.99241,-0.954266,-3.97633,-0.954299,1.00099,1.92329,0.000225335,0.00649039,-0.983617
0.11,1.0,1.97311,-3.9697,-0.949039,-3.95295,-0.948961,1.00108,1.91346,5.96333e-05,0.00937169,-0.981974
0.12,2.0,1.96625,-3.94761,-0.94397,-3.93091,-0.943953,1.00115,1.90364,0.000101138,0.0133769,-0.980738
0.13,1.0,1.9585,-3.924,-0.938577,-3.90779,-0.938528,1.00133,1.89384,2.35052e-05,0.0164953,-0.979407
0.14,2.0,1.95264,-3.89997,-0.933064,-3.88196,-0.933081,1.0015,1.88405,4.48032e-05,0.0191405,-0.978207
0.15,2.0,1.95091,-3.87612,-0.927627,-3.8594,-0.927725,1.00167,1.87427,1.39348e-05,0.0215033,-0.977075
0.16,1.0,1.94966,-3.85247,-0.922227,-3.83708,-0.92214,1.00193,1.86451,7.18958e-06,0.0240504,-0.975862
0.17,1.0,1.94564,-3.82885,-0.91683,-3.81341,-0.916821,1.00217,1.85475,9.53184e-06,0.0267758,-0.974829
0.18,2.0,1.94283,-3.805,-0.911442,-3.78874,-0.911747,1.00243,1.84501,1.82929e-06,0.0290353,-0.973656
0.19,2.0,1.93702,-3.78037,-0.905879,-3.76418,-0.906188,1.00276,1.83528,6.38875e-06,0.0321576,-0.972628
0.2,3.0,1.93755,-3.7559,-0.900294,-3.74,-0.900561,1.00307,1.82555,6.39333e-06,0.0354047,-0.971583
0.21,5.0,1.94697,-3.731,-0.894533,-3.71476,-0.894724,1.00344,1.81584,1.57493e-06,0.0378935,-0.970375
0.22,4.0,1.9496,-3.70297,-0.888023,-3.68692,-0.888253,1.00384,1.80614,1.96413e-06,0.0417077,-0.969198
0.23,5.0,1.94516,-3.67132,-0.880662,-3.65539,-0.880935,1.00781,1.79646,1.37814e-06,5.4033,-0.967891
0.24,5.0,1.9365,-3.64141,-0.873712,-3.62513,-0.87424,1.00473,1.78678,3.30032e-06,0.0491067,-0.966668
0.25,6.0,1.91916,-3.61251,-0.867001,-3.59731,-0.867543,1.00524,1.77712,4.48716e-06,0.0536084,-0.965398
0.26,5.0,1.90408,-3.58336,-0.860173,-3.5684,-0.86089,1.00576,1.76747,2.03114e-06,0.0566104,-0.963989
0.27,6.0,1.89717,-3.55412,-0.85325,-3.53804,-0.854059,1.00638,1.75783,9.51358e-07,0.0614787,-0.962769
0.28,6.0,1.87555,-3.52215,-0.845719,-3.50768,-0.846452,1.00701,1.74821,3.57356e-07,0.0667548,-0.96143
0.29,6.0,1.8618,-3.48851,-0.837746,-3.47492,-0.838861,1.00767,1.7386,2.82567e-06,0.0701218,-0.959952
0.3,4.0,1.85219,-3.45243,-0.82914,-3.43782,-0.829694,1.00843,1.72901,1.84508e-06,0.0758145,-0.958608
0.31,4.0,1.84153,-3.41556,-0.820367,-3.40101,-0.821095,1.00921,1.71943,3.12775e-06,0.0821259,-0.956999
0.32,4.0,1.82758,-3.37778,-0.811399,-3.36363,-0.812524,1.01581,1.70986,2.68541e-06,0.377975,-0.955538
0.33,5.0,1.81193,-3.34132,-0.802653,-3.32829,-0.803648,1.0236,1.70031,2.76463e-06,0.977166,-0.954063
