t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.02639,-4.10785,-0.980739,-4.09933,-0.983134,1.00003,2.01094,0.01553,0.0180484,-0.899701
0.02,1.0,2.02297,-4.10518,-0.979944,-4.09448,-0.981697,1.00012,2.00203,0.0136492,0.0058952,-0.891811
0.03,1.0,2.01827,-4.09776,-0.978213,-4.08504,-0.979627,1.00023,1.99311,0.0119081,0.00831653,-0.895388
0.04,1.0,2.01201,-4.08678,-0.975662,-4.07424,-0.976722,1.00032,1.98409,0.0106755,0.0107866,-0.908649
0.05,1.0,2.00514,-4.07368,-0.972629,-4.06084,-0.973531,1.00038,1.97487,0.00947665,0.00996364,-0.936626
0.06,1.0,1.9976,-4.05872,-0.969172,-4.04385,-0.969976,1.00047,1.96544,0.00787233,0.00265684,-0.95009
0.07,1.0,1.98964,-4.04208,-0.96533,-4.02789,-0.965995,1.00043,1.95594,0.00634088,0.000900903,-0.946247
0.08,1.0,1.98101,-4.02383,-0.961116,-4.01014,-0.961681,1.00041,1.94656,0.00511159,-0.00541604,-0.927637
0.09,1.0,1.9722,-4.00413,-0.95657,-3.9892,-0.957074,1.00038,1.93731,0.0041173,-0.00216091,-0.920483
0.1,1.0,1.96333,-3.98363,-0.95184,-3.96843,-0.952265,1.00037,1.92803,0.00323129,0.00450317,-0.935575
0.11,1.0,1.95421,-3.96211,-0.94688,-3.94753,-0.947229,1.00043,1.91848,0.00219323,0.00879893,-0.978108
0.12,1.0,1.94516,-3.93981,-0.941742,-3.92587,-0.942062,1.00053,1.90849,0.000867183,0.0116728,-1.02326
0.13,1.0,1.93726,-3.9171,-0.936516,-3.90291,-0.936764,1.0007,1.89811,0.000420933,0.0166312,-1.05966
0.14,1.0,1.92979,-3.89393,-0.931182,-3.87864,-0.931385,1.00089,1.88753,8.16583e-05,0.0210881,-1.0595
0.15,1.0,1.92529,-3.87178,-0.926088,-3.85746,-0.92623,1.00108,1.87701,4.50189e-05,0.0240966,-1.04298
0.16,1.0,1.92278,-3.85027,-0.921156,-3.83643,-0.921264,1.00133,1.86672,4.39996e-05,0.0234634,-1.01382
0.17,1.0,1.92059,-3.82681,-0.915763,-3.81343,-0.915873,1.00158,1.85667,8.36799e-06,0.0265418,-0.993974
0.18,1.0,1.92079,-3.80386,-0.910481,-3.78879,-0.91054,1.00183,1.84679,1.17988e-05,0.0294201,-0.984237
0.19,1.0,1.92013,-3.77928,-0.90483,-3.76446,-0.904878,1.00214,1.83693,6.51082e-06,0.0299556,-0.986528
0.2,1.0,1.91364,-3.7502,-0.898084,-3.73586,-0.898103,1.00247,1.82704,5.55039e-06,0.033702,-0.99119
0.21,1.0,1.90516,-3.72004,-0.890994,-3.70623,-0.891007,1.00279,1.81712,5.15716e-06,0.0377528,-0.991641
0.22,1.0,1.89099,-3.68749,-0.883294,-3.67369,-0.883451,1.00318,1.80723,6.69353e-06,0.0392701,-0.985382
0.23,1.0,1.87925,-3.65531,-0.875659,-3.6414,-0.875839,1.00361,1.79742,1.85852e-05,0.043947,-0.975142
0.24,1.0,1.86928,-3.62292,-0.867979,-3.60924,-0.8682,1.00404,1.78772,1.15086e-05,0.0487435,-0.963919
0.25,1.0,1.85947,-3.58859,-0.859842,-3.57656,-0.860255,1.00455,1.77811,1.61362e-05,0.051001,-0.956805
0.26,1.0,1.84629,-3.55305,-0.851405,-3.54121,-0.852102,1.00509,1.76855,1.16499e-05,0.0563815,-0.952519
0.27,1.0,1.83433,-3.51757,-0.842996,-3.50593,-0.843611,1.00566,1.75903,1.39806e-05,0.0621219,-0.95191
0.28,1.0,1.82302,-3.48176,-0.834508,-3.47077,-0.835084,1.00629,1.7495,1.03722e-05,0.0648063,-0.95259
0.29,1.0,1.81336,-3.44497,-0.825782,-3.43265,-0.826376,1.00699,1.73996,1.42042e-05,0.0711248,-0.954826
0.3,1.0,1.80252,-3.40939,-0.817349,-3.3984,-0.818173,1.00772,1.7304,1.13616e-05,0.0779805,-0.957201
0.31,1.0,1.79339,-3.37594,-0.809427,-3.3652,-0.810308,1.00851,1.72081,1.24264e-05,0.085169,-0.960239
0.32,1.0,1.78271,-3.34174,-0.801318,-3.33079,-0.8021,1.00937,1.71119,1.32933e-05,0.0880419,-0.964214
0.33,1.0,1.77124,-3.30743,-0.793184,-3.29621,-0.793811,1.01032,1.70154,1.19678e-05,0.0959641,-0.967167
0.34,1.0,1.76089,-3.27508,-0.785521,-3.26495,-0.787018,1.01132,1.69185,1.21925e-05,0.104117,-0.969913
0.35,1.0,1.751,-3.24211,-0.7777,-3.23371,-0.77945,1.02035,1.68215,1.2713e-05,1.52445,-0.970663
0.36,1.0,1.74164,-3.2095,-0.769969,-3.19913,-0.771354,1.03531,1.67245,1.17268e-05,1.44705,-0.969567
0.37,1.0,1.73243,-3.17764,-0.762416,-3.16807,-0.764172,1.05021,1.66276,1.15887e-05,1.36257,-0.967345
0.38,1.0,1.72773,-3.14767,-0.755308,-3.13927,-0.756739,1.06362,1.6531,1.17752e-05,1.27558,-0.964695
