t,n,ke,vcm,vc,vcm1,vc1,Rmax,Zmax,Zmin,vR,uH
0.0,1.0,2.05437,-4.12471,-0.977249,-4.12471,-0.988925,0.999963,2.0199,0.0200859,0.0,-0.438052
0.01,1.0,2.0223,-4.10397,-0.980385,-4.09408,-0.982447,1.00002,2.01089,0.0158616,0.0128573,-0.906806
0.02,1.0,2.01878,-4.1023,-0.979249,-4.08969,-0.980611,1.00009,2.00179,0.0140485,0.00446681,-0.914337
0.03,1.0,2.01314,-4.09372,-0.977232,-4.07902,-0.978216,1.0002,1.99257,0.0128716,0.00858849,-0.929849
0.04,1.0,2.00635,-4.08201,-0.974493,-4.06739,-0.97515,1.00029,1.98317,0.0117478,0.00986208,-0.948702
0.05,1.0,1.99885,-4.06804,-0.971239,-4.05331,-0.971726,1.00033,1.9736,0.0106885,0.00559347,-0.962745
0.06,1.0,1.99066,-4.0522,-0.967557,-4.03552,-0.967918,1.00041,1.96392,0.00915679,0.00365782,-0.972524
0.07,1.0,1.98204,-4.03472,-0.963497,-4.01892,-0.963734,1.00039,1.95416,0.00771747,0.000243256,-0.980177
0.08,1.0,1.97291,-4.01574,-0.959091,-4.00038,-0.959245,1.00044,1.94434,0.00651785,0.00176586,-0.984511
0.09,1.0,1.96356,-3.99556,-0.954407,-3.97885,-0.954521,1.00042,1.93449,0.0055252,0.00482296,-0.985072
0.1,1.0,1.95389,-3.97415,-0.949437,-3.95769,-0.949465,1.0005,1.92465,0.00475397,0.00694277,-0.98449
0.11,1.0,1.94425,-3.9518,-0.944246,-3.93591,-0.944226,1.00057,1.91481,0.00412551,0.0100154,-0.983493
0.12,1.0,1.93459,-3.92858,-0.938851,-3.9128,-0.938807,1.0007,1.90498,0.0035848,0.0132025,-0.982419
0.13,1.0,1.92522,-3.9048,-0.933326,-3.88951,-0.933248,1.00084,1.89517,0.00310977,0.0159964,-0.981267
0.14,1.0,1.91673,-3.88114,-0.927825,-3.86423,-0.927705,1.00099,1.88536,0.00273198,0.0181697,-0.980039
0.15,1.0,1.90836,-3.85605,-0.921974,-3.84035,-0.921847,1.00121,1.87557,0.00242781,0.0211561,-0.97869
0.16,1.0,1.90045,-3.83102,-0.916128,-3.81609,-0.916003,1.00142,1.86579,0.00217175,0.0246461,-0.977408
0.17,1.0,1.88863,-3.80224,-0.909389,-3.78729,-0.909258,1.00167,1.85602,0.0019616,0.0273503,-0.976035
0.18,1.0,1.87336,-3.76961,-0.901718,-3.75456,-0.901548,1.00198,1.84627,0.00179579,0.0311737,-0.974658
0.19,1.0,1.85917,-3.73819,-0.894321,-3.72304,-0.894161,1.0023,1.83653,0.00166158,0.0351884,-0.973513
0.2,1.0,1.84565,-3.70793,-0.887189,-3.69332,-0.887056,1.00266,1.8268,0.00155641,0.0379362,-0.972329
0.21,1.0,1.83307,-3.67805,-0.880142,-3.6639,-0.880041,1.00307,1.81708,0.00147001,0.0421863,-0.971118
0.22,1.0,1.82103,-3.64885,-0.873259,-3.63475,-0.873113,1.0035,1.80737,0.00139272,0.04659,-0.970197
0.23,1.0,1.80898,-3.61964,-0.866373,-3.60556,-0.86619,1.00397,1.79768,0.00133208,0.0493904,-0.969163
